Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
705.0859375000,0,1342.9487304688,5645.7690429688,2844.8718261719,8184.4873046875,1540.6409912109,1312.0512695313,7480.6411132813,2956.6667480469,3448.4614257813,5750.2563476563,1607.5640869141,6554.1025390625,546.1538085938,3035.8974609375,6190.0000000000,7153.8461914063,,,
705.0937500000,0,1419.6153564453,3246.4101562500,486.6666564941,181.2820434570,4011.4101562500,2260.3845214844,7576.9228515625,3809.1025390625,5536.2822265625,3388.7180175781,8188.9746093750,5327.5639648438,3142.3076171875,6891.6665039063,5653.7177734375,6919.1025390625,,,
705.1015625000,0,7866.5385742188,7213.3334960938,1446.9230957031,5704.4873046875,2657.9487304688,3299.8718261719,1633.0769042969,6572.8203125000,52.9487075806,2910.7692871094,6368.7177734375,3185.5129394531,1250.5128173828,4536.0258789063,6907.1796875000,6917.8203125000,,,
705.1093750000,0,8391.6669921875,5639.4873046875,4275.7690429688,6934.2309570313,526.7948608398,2248.0769042969,4777.6923828125,6983.7177734375,1302.4359130859,7662.4360351563,3972.3076171875,3581.5385742188,2164.8718261719,4380.8974609375,194.8717803955,2182.9487304688,,,
705.1171875000,0,3592.3076171875,6982.6923828125,4368.5898437500,7666.4101562500,6340.2563476563,2636.6667480469,7021.5385742188,8024.1025390625,1011.7948608398,8252.5644531250,2105.6411132813,3868.7180175781,7373.4614257813,1990.7691650391,5157.9487304688,5485.7690429688,,,
705.1250000000,0,142.3076782227,4276.2822265625,7188.9741210938,5944.7436523438,5802.8203125000,7256.2822265625,1091.9230957031,3099.2307128906,4445.5126953125,5309.1025390625,4939.3588867188,1141.2821044922,3262.3076171875,2252.6923828125,1066.0256347656,1383.7178955078,,,
705.1328125000,0,4978.2050781250,4569.1025390625,8387.0517578125,2773.3332519531,6315.7690429688,3121.5385742188,6174.8715820313,7634.7436523438,1400.1281738281,7838.5898437500,1735.3846435547,2302.5642089844,1280.6409912109,1511.7949218750,4836.2822265625,7166.0258789063,,,
705.1406250000,0,6784.6152343750,5357.1796875000,7867.5639648438,6523.4614257813,5509.2309570313,294.1025695801,186.1538391113,1074.6153564453,6735.6411132813,6635.5126953125,7520.6411132813,2560.2563476563,893.8461303711,5968.2050781250,1553.8461914063,5377.6923828125,,,
705.1484375000,0,8328.9746093750,5797.4360351563,5538.7177734375,4473.9741210938,7106.4101562500,524.3589477539,6539.8715820313,676.0256347656,427.9486999512,953.0769042969,2637.8205566406,6318.9741210938,7476.0258789063,8019.1025390625,4412.0512695313,3447.5642089844,,,
705.1562500000,0,4973.0771484375,7806.4101562500,1303.7178955078,2283.7180175781,4288.7177734375,1448.7178955078,5424.8715820313,6031.2822265625,4069.1025390625,2415.8974609375,1565.8974609375,6572.9487304688,6807.0512695313,6548.7177734375,4282.4360351563,2188.5898437500,,,
705.1640625000,0,1447.0512695313,3095.2563476563,5219.2309570313,8124.4873046875,3831.0256347656,3455.7692871094,7811.7949218750,310.0000000000,559.2307739258,1661.4102783203,2848.3332519531,1180.2563476563,7110.6411132813,403.8461608887,2724.6154785156,2678.5898437500,,,
705.1718750000,0,5627.1796875000,2107.0512695313,2737.4357910156,6232.4360351563,3054.6154785156,5320.5126953125,1066.1538085938,3480.3845214844,513.2051391602,812.1795043945,7953.2050781250,3800.7692871094,3654.2307128906,417.1794738770,4781.4101562500,5833.5898437500,,,
705.1796875000,0,3129.7436523438,3370.7692871094,249.4871673584,1025.2563476563,6754.7436523438,2448.3332519531,4626.9228515625,5302.3076171875,5909.6152343750,3417.5642089844,4343.5898437500,2445.6411132813,7593.8461914063,7514.6152343750,7866.6665039063,3189.6154785156,,,
705.1875000000,0,4522.5639648438,2141.4101562500,2793.8461914063,5124.3588867188,514.6153564453,4404.1025390625,2917.3076171875,4794.3588867188,7757.5639648438,6491.9228515625,4311.4101562500,4777.3076171875,1380.8974609375,1458.4615478516,7108.3334960938,3993.8461914063,,,
705.1953125000,0,3479.1025390625,4149.8715820313,660.2564086914,4408.0771484375,6038.7177734375,7791.0258789063,1598.2050781250,172.1794738770,2842.1794433594,1550.7691650391,8187.6923828125,8302.9482421875,2444.2307128906,6144.6152343750,3716.5385742188,5243.3334960938,,,
705.2031250000,0,3344.6154785156,8065.6411132813,3419.2307128906,8170.3847656250,7043.7177734375,5309.3588867188,2886.2819824219,6513.2050781250,7140.3847656250,5731.2822265625,7493.4614257813,1602.9487304688,4018.2050781250,5350.8974609375,6278.0771484375,4985.3847656250,,,
705.2109375000,0,5645.1284179688,2090.8974609375,4601.6665039063,4371.4101562500,3284.8718261719,6320.1284179688,4855.2563476563,1830.8974609375,247.1794738770,7541.1538085938,3503.8461914063,5578.3334960938,2512.5642089844,6679.4873046875,1832.1794433594,414.8717956543,,,
705.2187500000,0,2507.5642089844,1171.1538085938,2684.4870605469,431.0256347656,4152.5639648438,7692.0512695313,3247.1794433594,811.2820434570,6655.6411132813,3453.3332519531,6493.4614257813,909.3589477539,3696.6667480469,5695.0000000000,972.6923217773,7377.0512695313,,,
705.2265625000,0,4530.2563476563,1514.3590087891,8229.1025390625,5741.4101562500,6981.9228515625,6756.5385742188,4426.9228515625,1555.7691650391,3098.9743652344,7214.7436523438,2515.7692871094,1571.9230957031,480.3846130371,301.1538391113,5692.3076171875,7386.7949218750,,,
705.2343750000,0,669.8717651367,7573.5898437500,2793.3332519531,2891.9230957031,4619.1025390625,4231.6665039063,703.2051391602,7914.1025390625,5936.4101562500,705.2564086914,1278.8461914063,5613.4614257813,7926.5385742188,118.0769119263,7532.0512695313,3350.8974609375,,,
705.2421875000,0,7475.3847656250,4279.6152343750,2307.5642089844,5616.9228515625,836.7948608398,1313.4615478516,6613.3334960938,1211.0256347656,6683.2050781250,68.2051162720,2475.7692871094,1314.7435302734,5062.5639648438,7066.6665039063,6665.8974609375,6305.6411132813,,,
705.2500000000,0,7211.5385742188,6961.5385742188,2813.0769042969,6754.6152343750,4754.8715820313,6949.2309570313,224.1025543213,5992.0512695313,6929.4873046875,6717.9487304688,578.7179565430,1216.2821044922,1466.1538085938,1732.1794433594,4358.4614257813,1817.0512695313,,,
705.2578125000,0,1392.3077392578,7857.1796875000,3052.4357910156,7112.0512695313,4870.0000000000,4481.6665039063,954.7435913086,5285.6411132813,3910.1281738281,6261.6665039063,2543.0769042969,4465.8974609375,3386.9230957031,7413.4614257813,1033.4615478516,7731.4101562500,,,
705.2656250000,0,2087.0512695313,147.5640869141,3048.2050781250,2113.9743652344,7009.1025390625,7941.2822265625,369.1025695801,7396.1538085938,8107.3076171875,2777.1794433594,4664.6152343750,2578.4614257813,536.9230957031,4488.3334960938,5531.1538085938,5936.7949218750,,,
705.2734375000,0,6120.5126953125,34.9999923706,1955.8974609375,7552.9487304688,6852.5639648438,2425.6411132813,7088.7177734375,5205.3847656250,938.4615478516,1978.9743652344,3117.1794433594,5050.8974609375,875.0000000000,6198.2050781250,2793.8461914063,6937.3076171875,,,
705.2812500000,0,4854.7436523438,6582.4360351563,648.0769042969,7206.6665039063,3291.7949218750,5421.1538085938,5985.6411132813,3453.2050781250,777.6923217773,8177.0512695313,1575.1281738281,581.7948608398,6077.3076171875,2829.8718261719,6184.3588867188,1022.3076782227,,,
705.2890625000,0,6740.2563476563,2263.8461914063,4315.7690429688,2969.3588867188,6590.8974609375,8387.0517578125,5138.3334960938,1949.7435302734,1795.2563476563,6359.8715820313,5389.2309570313,3302.4357910156,7867.1796875000,6271.2822265625,3537.3076171875,5349.4873046875,,,
705.2968750000,0,1669.6153564453,535.0000000000,4635.6411132813,8370.8974609375,355.8974304199,3876.7949218750,6656.6665039063,6396.5385742188,5563.0771484375,8248.7177734375,82.3076858521,3626.9230957031,4460.2563476563,4520.6411132813,4478.3334960938,825.1281738281,,,
705.3046875000,0,1840.8974609375,1335.1281738281,6845.8974609375,4633.7177734375,25.8974266052,6447.5639648438,7480.3847656250,3883.9743652344,7148.2050781250,3793.4614257813,531.7948608398,5128.3334960938,210.5128173828,6686.9228515625,188.2051239014,4053.5898437500,,,
705.3125000000,0,1147.4359130859,5123.9741210938,2752.8205566406,5704.8715820313,7394.7436523438,4112.6923828125,2299.1025390625,693.4615478516,2718.2050781250,6842.3076171875,6573.0771484375,890.3845825195,3128.8461914063,4833.5898437500,3989.4870605469,7060.2563476563,,,
705.3203125000,0,7924.8715820313,5635.6411132813,6622.9487304688,4205.8974609375,2317.9487304688,537.5640869141,3991.7949218750,6100.6411132813,4659.4873046875,4271.5385742188,6462.0512695313,6328.8461914063,2530.0000000000,2114.8718261719,7028.8461914063,839.3589477539,,,
705.3281250000,0,6446.4101562500,7112.3076171875,7872.8203125000,7344.7436523438,1673.0769042969,6315.1284179688,8056.6665039063,4460.3847656250,5957.0512695313,7040.3847656250,6621.0258789063,7779.1025390625,4693.4614257813,4854.3588867188,6373.9741210938,6718.0771484375,,,
705.3359375000,0,588.8461303711,8238.4619140625,8083.7177734375,703.2051391602,2233.9743652344,5942.8203125000,5498.0771484375,2849.2307128906,6399.6152343750,4455.8974609375,7164.3588867188,4233.3334960938,2070.7692871094,6590.1284179688,4735.5126953125,146.0256347656,,,
705.3437500000,0,2365.0000000000,4204.4873046875,4860.2563476563,1829.2307128906,7344.8715820313,2135.8974609375,8376.0253906250,2681.0256347656,567.5640869141,6014.4873046875,891.1538085938,3706.1538085938,4520.5126953125,3696.6667480469,2027.1794433594,3038.2050781250,,,
705.3515625000,0,3292.8205566406,8394.4873046875,4940.2563476563,5762.4360351563,1559.8718261719,4119.2309570313,6884.4873046875,4311.0258789063,4673.8461914063,5562.4360351563,5482.3076171875,1825.1281738281,6837.0512695313,4286.5385742188,1664.6153564453,7002.9487304688,,,
705.3593750000,0,1319.6153564453,4246.2822265625,7601.6665039063,4088.8461914063,7736.2822265625,1696.1538085938,5335.1284179688,5871.9228515625,6226.1538085938,641.2820434570,4466.4101562500,193.3333282471,7960.5126953125,1171.4102783203,7612.9487304688,7454.3588867188,,,
705.3671875000,0,1251.9230957031,445.8974304199,2735.5126953125,4331.4101562500,6854.8715820313,2634.6154785156,5648.4614257813,5664.1025390625,3529.3588867188,4734.7436523438,801.6666870117,7689.2309570313,6884.1025390625,3834.1025390625,8120.5126953125,3894.1025390625,,,
705.3750000000,0,6571.1538085938,8092.1796875000,2148.5898437500,87.1794815063,1028.9743652344,775.0000000000,1259.1025390625,29.2307605743,6560.8974609375,2362.8205566406,5205.5126953125,4759.3588867188,700.0000000000,7889.1025390625,3481.5385742188,1850.8974609375,,,
705.3828125000,0,6976.0258789063,5567.9487304688,7463.0771484375,6287.1796875000,3970.6411132813,2896.7949218750,2660.5126953125,8146.9228515625,2292.5642089844,5695.0000000000,6608.5898437500,3958.8461914063,4140.0000000000,2608.9743652344,3478.9743652344,6106.2822265625,,,
705.3906250000,0,3120.0000000000,4642.3076171875,6554.3588867188,934.1025390625,1260.1281738281,6020.0000000000,3408.2050781250,2492.6923828125,6302.9487304688,1680.2563476563,6629.6152343750,2928.2050781250,7258.2050781250,7976.2822265625,1263.7178955078,1422.1794433594,,,
705.3984375000,0,5176.2822265625,6551.0258789063,5.8974270821,4490.3847656250,4555.0000000000,6862.3076171875,3551.2819824219,1924.7435302734,1519.3590087891,4168.8461914063,7398.8461914063,7857.9487304688,2012.8205566406,7141.6665039063,352.8204956055,504.2307739258,,,
705.4062500000,0,4846.5385742188,2607.6923828125,4233.0771484375,4975.8974609375,297.0512695313,1495.2563476563,6206.7949218750,3516.4101562500,7383.9746093750,715.6409912109,681.9230957031,7622.8203125000,2371.5385742188,3065.6411132813,1090.3846435547,7172.6923828125,,,
705.4140625000,0,1439.4871826172,8346.1542968750,4596.9228515625,4916.4101562500,99.8717880249,2392.8205566406,2220.3845214844,8295.8974609375,4648.0771484375,667.5640869141,1919.1025390625,6664.7436523438,7002.3076171875,1579.6153564453,2317.5642089844,5608.7177734375,,,
705.4218750000,0,6111.1538085938,5436.6665039063,2234.8718261719,1471.4102783203,3076.7949218750,6111.7949218750,2564.1025390625,3111.2819824219,5305.6411132813,2546.7949218750,7551.0258789063,8217.6923828125,6976.2822265625,7965.5126953125,8261.4101562500,5180.2563476563,,,
705.4296875000,0,526.9230957031,7024.6152343750,3560.8974609375,1809.1025390625,7895.5126953125,7018.8461914063,5172.1796875000,4167.9487304688,3547.8205566406,4375.8974609375,3365.3845214844,6037.5639648438,3991.4101562500,3554.2307128906,8111.2822265625,5192.8203125000,,,
705.4375000000,0,1484.3590087891,5599.6152343750,7335.8974609375,481.2820434570,3408.4614257813,4100.6411132813,5967.5639648438,3205.7692871094,8074.8715820313,3257.4357910156,7264.1025390625,3286.9230957031,6470.8974609375,5258.9741210938,7666.2822265625,8156.7949218750,,,
705.4453125000,0,7918.2050781250,5282.4360351563,4389.1025390625,5003.9741210938,5980.1284179688,4228.5898437500,2326.6667480469,3125.7692871094,6349.4873046875,6057.5639648438,8323.5898437500,1421.4102783203,1213.7178955078,331.7948608398,6004.3588867188,1829.2307128906,,,
705.4531250000,0,3868.3332519531,3243.9743652344,7037.4360351563,4009.4870605469,4793.4614257813,6244.6152343750,4210.0000000000,4375.7690429688,11.4102478027,5320.8974609375,3159.3588867188,6320.7690429688,64.6153793335,589.6153564453,6593.4614257813,3000.8974609375,,,
705.4609375000,0,3209.2307128906,5914.8715820313,1318.9743652344,3212.1794433594,6695.2563476563,3596.2819824219,2939.1025390625,6869.4873046875,5412.1796875000,5408.9741210938,32.5640945435,3197.5642089844,8325.6406250000,8187.8203125000,3219.1025390625,5038.7177734375,,,
705.4687500000,0,8086.1538085938,5691.7949218750,274.2307739258,3637.0512695313,62.0512733459,3243.5898437500,7176.6665039063,3160.6411132813,324.6153869629,354.1025695801,1033.9743652344,6626.9228515625,6381.1538085938,4310.6411132813,198.4615325928,617.8204956055,,,
705.4765625000,0,532.9487304688,1935.5128173828,5363.5898437500,5366.0258789063,4789.6152343750,3683.8461914063,7795.2563476563,7579.6152343750,4193.7177734375,2437.1794433594,2326.4101562500,2675.0000000000,637.0512695313,2114.6154785156,6434.2309570313,6842.3076171875,,,
705.4843750000,0,1503.3333740234,224.6153717041,3413.4614257813,6750.5126953125,67.9487075806,976.2820434570,2015.6409912109,6039.6152343750,1633.7178955078,6967.3076171875,598.9743652344,7104.1025390625,1549.1025390625,755.0000000000,5171.7949218750,2753.5898437500,,,
705.4921875000,0,5419.8715820313,460.2564086914,2225.3845214844,6068.5898437500,5434.6152343750,3129.2307128906,3117.8205566406,5280.8974609375,4322.8203125000,6301.2822265625,6940.1284179688,978.9743652344,7217.8203125000,4326.9228515625,2918.4614257813,5724.2309570313,,,
705.5000000000,0,4058.4614257813,52.6922988892,6244.1025390625,170.1281890869,3377.1794433594,7723.7177734375,6904.4873046875,2618.7180175781,7594.1025390625,7991.5385742188,7487.6923828125,2503.0769042969,2450.1281738281,2250.6411132813,927.9487304688,2683.2050781250,,,
705.5078125000,0,4466.5385742188,7782.1796875000,6185.1284179688,1756.0256347656,7510.5126953125,7200.2563476563,7284.7436523438,7397.4360351563,5504.3588867188,221.2820434570,3179.8718261719,8045.3847656250,7895.6411132813,5818.7177734375,5663.3334960938,6087.3076171875,,,
705.5156250000,0,3857.0512695313,6931.9228515625,5343.9741210938,2571.7949218750,2366.6667480469,5149.3588867188,4666.7949218750,5733.3334960938,4676.6665039063,7659.7436523438,6208.2050781250,2489.8718261719,1844.1025390625,8124.4873046875,8178.9746093750,5756.1538085938,,,
705.5234375000,0,2258.0769042969,761.2820434570,7281.1538085938,4819.3588867188,217.5640869141,631.6666870117,4160.2563476563,7658.0771484375,6902.0512695313,5188.5898437500,8294.1025390625,525.0000000000,4422.0512695313,7617.4360351563,7160.3847656250,1986.7949218750,,,
705.5312500000,0,1385.5128173828,638.4615478516,3227.5642089844,3478.8461914063,68.7179412842,4843.2050781250,7510.1284179688,3625.8974609375,1804.2307128906,2974.8718261719,6121.5385742188,1182.5640869141,3275.0000000000,7212.8203125000,659.4871826172,7304.7436523438,,,
705.5390625000,0,7867.9487304688,1651.7949218750,6664.2309570313,2206.6667480469,6507.4360351563,7987.9487304688,6054.2309570313,81.6666564941,3655.7692871094,3487.9487304688,4470.5126953125,5683.5898437500,5497.4360351563,5336.2822265625,2726.7949218750,874.6153564453,,,
705.5468750000,0,3427.0512695313,5732.4360351563,534.8717651367,4172.4360351563,485.1282043457,7375.6411132813,5923.9741210938,3395.3845214844,5588.9741210938,4396.4101562500,5003.5898437500,2873.8461914063,5067.3076171875,6551.2822265625,3918.3332519531,3129.4870605469,,,
705.5546875000,0,6162.0512695313,1059.3590087891,4515.1284179688,7707.9487304688,3105.7692871094,6313.7177734375,6395.7690429688,6436.4101562500,4351.5385742188,358.3333129883,6115.1284179688,8097.4360351563,6756.2822265625,5704.1025390625,2511.9230957031,7025.2563476563,,,
705.5625000000,0,522.1795043945,1949.8718261719,8390.3847656250,1813.5897216797,137.4358825684,20.3846073151,5779.6152343750,7461.9228515625,3438.5898437500,1983.7178955078,4823.8461914063,8182.5639648438,3738.2050781250,5153.9741210938,5961.5385742188,6204.6152343750,,,
705.5703125000,0,477.0512695313,781.2820434570,7160.3847656250,8056.5385742188,1993.9743652344,4519.3588867188,7575.8974609375,1899.7435302734,3961.9230957031,3018.5898437500,6802.5639648438,2257.9487304688,6815.0000000000,1116.4102783203,5686.7949218750,6821.6665039063,,,
705.5781250000,0,746.2820434570,7765.2563476563,8180.1284179688,8198.0771484375,6916.9228515625,7818.9746093750,6353.7177734375,6225.6411132813,1869.4871826172,7933.7177734375,165.7692260742,7246.0258789063,7241.7949218750,5502.1796875000,6193.0771484375,3332.4357910156,,,
705.5859375000,0,5898.9741210938,7093.4614257813,7865.6411132813,2561.0256347656,2756.0256347656,2058.3332519531,3255.7692871094,1212.3077392578,2802.5642089844,5434.2309570313,5454.4873046875,4581.4101562500,6765.8974609375,789.2307739258,6928.2050781250,2603.8461914063,,,
705.5937500000,0,6947.3076171875,7311.1538085938,4681.5385742188,1967.5640869141,3256.6667480469,650.1281738281,8115.3847656250,5677.4360351563,6311.5385742188,1311.2821044922,5037.0512695313,5682.5639648438,7030.5126953125,2519.7436523438,7570.2563476563,4662.3076171875,,,
705.6015625000,0,7396.2822265625,6055.2563476563,7323.9746093750,3849.6154785156,3942.4357910156,2658.2050781250,3695.6411132813,4739.2309570313,5898.4614257813,1094.2307128906,587.9487304688,293.8461303711,6172.0512695313,5291.0258789063,7503.9746093750,916.9230957031,,,
705.6093750000,0,4014.2307128906,3083.8461914063,5466.4101562500,3857.5642089844,5401.0258789063,6572.0512695313,3396.2819824219,8174.8715820313,8116.7949218750,3952.0512695313,2821.6667480469,4499.3588867188,5470.0000000000,5677.8203125000,4492.4360351563,1112.1794433594,,,
705.6171875000,0,5365.5126953125,5513.0771484375,1934.6153564453,6243.4614257813,8019.8715820313,4603.7177734375,3628.9743652344,8218.8457031250,2878.2050781250,627.0512695313,5061.0258789063,1517.3077392578,1658.2050781250,4458.7177734375,2978.5898437500,3108.0769042969,,,
705.6250000000,0,5807.9487304688,7996.6665039063,1300.3846435547,1366.6666259766,501.5384521484,4853.2050781250,618.0769042969,7616.9228515625,5847.9487304688,6934.6152343750,2559.4870605469,2670.2563476563,1225.5128173828,2458.0769042969,5333.8461914063,8081.2822265625,,,
705.6328125000,0,1035.2563476563,579.8717651367,8203.7177734375,4602.3076171875,861.2820434570,8357.1796875000,4915.2563476563,2735.7692871094,5034.3588867188,2600.8974609375,5014.7436523438,7840.7690429688,7346.7949218750,7080.7690429688,1367.1794433594,7587.1796875000,,,
705.6406250000,0,5351.7949218750,8349.4873046875,3202.4357910156,7075.8974609375,6894.6152343750,2012.0512695313,5636.2822265625,7124.3588867188,5281.4101562500,7419.6152343750,8162.4360351563,6585.2563476563,1778.0769042969,7291.1538085938,7938.2050781250,3933.8461914063,,,
705.6484375000,0,5304.1025390625,8311.6669921875,7961.1538085938,8210.2568359375,1580.2563476563,2070.7692871094,3515.2563476563,6891.2822265625,538.4615478516,456.2820434570,3186.4101562500,12.4358882904,5248.4614257813,4412.1796875000,841.7948608398,7088.0771484375,,,
705.6562500000,0,3230.0000000000,8130.0000000000,724.2307739258,7704.4873046875,6749.7436523438,5321.7949218750,6300.3847656250,3035.5129394531,5612.3076171875,4811.4101562500,3178.0769042969,4754.3588867188,6322.6923828125,2834.2307128906,1854.1025390625,7963.7177734375,,,
705.6640625000,0,3806.6667480469,3482.4357910156,1582.6922607422,6832.9487304688,5504.3588867188,7912.4360351563,7450.0000000000,1238.7178955078,244.6153717041,6643.9741210938,677.3076782227,2735.3845214844,6866.0258789063,739.4871826172,2369.7436523438,4467.4360351563,,,
705.6718750000,0,3323.7180175781,7664.1025390625,4573.5898437500,2686.6667480469,3900.0000000000,1890.8974609375,4785.3847656250,640.2564086914,1803.5897216797,3090.2563476563,3092.8205566406,7717.3076171875,2404.7436523438,5270.0000000000,1349.3590087891,647.0512695313,,,
705.6796875000,0,524.8717651367,5901.4101562500,6209.4873046875,2883.2050781250,1169.8718261719,4097.6923828125,6769.1025390625,3490.6411132813,3257.1794433594,2181.5385742188,6590.8974609375,1572.5640869141,6172.8203125000,6603.5898437500,787.6923217773,6083.5898437500,,,
705.6875000000,0,5502.8203125000,4248.5898437500,2598.2050781250,8377.1796875000,4493.7177734375,5079.3588867188,5054.7436523438,51.5384521484,5901.6665039063,6420.7690429688,1997.6922607422,5807.9487304688,996.7948608398,6453.5898437500,1879.3590087891,3675.8974609375,,,
705.6953125000,0,7485.0000000000,7979.2309570313,6104.6152343750,6640.5126953125,6888.7177734375,8213.5898437500,3808.2050781250,4689.3588867188,7488.8461914063,383.7179260254,2355.0000000000,4514.2309570313,743.9743652344,4156.2822265625,3060.6411132813,4868.9741210938,,,
705.7031250000,0,8088.0771484375,2813.3332519531,4801.2822265625,6255.3847656250,6901.2822265625,6566.1538085938,3758.7180175781,6135.3847656250,7883.2050781250,3170.0000000000,5002.0512695313,5549.4873046875,8004.8715820313,1579.2307128906,5471.4101562500,4872.3076171875,,,
705.7109375000,0,4063.2050781250,4485.0000000000,7654.6152343750,3724.3588867188,4115.7690429688,1553.9743652344,197.1794738770,2190.2563476563,3348.3332519531,7555.6411132813,662.0512695313,87.6922988892,1429.6153564453,3410.2563476563,5915.8974609375,953.3333129883,,,
705.7187500000,0,1198.7178955078,627.9487304688,1178.5897216797,6432.4360351563,4084.2307128906,7362.1796875000,393.2051086426,3150.8974609375,3886.0256347656,3281.9230957031,4557.0512695313,567.9487304688,7127.4360351563,2534.2307128906,8053.9746093750,3766.7949218750,,,
705.7265625000,0,5045.8974609375,1202.9487304688,3731.1538085938,5033.8461914063,8303.8457031250,5361.2822265625,1876.1538085938,7996.0258789063,7393.3334960938,2050.1281738281,595.3845825195,16.4102478027,255.5128173828,2210.7692871094,4787.4360351563,5874.3588867188,,,
705.7343750000,0,3447.6923828125,1810.1281738281,8212.5644531250,7213.5898437500,1377.1794433594,1370.5128173828,7820.1284179688,5629.7436523438,2387.3076171875,1957.0512695313,7672.1796875000,6766.6665039063,134.2307586670,2057.4357910156,293.4615173340,6169.2309570313,,,
705.7421875000,0,4679.8715820313,5500.6411132813,2697.4357910156,8140.3847656250,163.4615325928,1912.8205566406,1504.1025390625,2706.9230957031,6733.2050781250,4046.6667480469,5410.8974609375,4160.2563476563,6068.8461914063,2222.4357910156,6194.7436523438,5408.8461914063,,,
705.7500000000,0,1929.1025390625,3058.7180175781,3067.6923828125,6502.3076171875,1728.5897216797,4338.8461914063,7621.0258789063,5747.0512695313,6410.7690429688,496.0256347656,2959.2307128906,1146.1538085938,7117.9487304688,1903.9743652344,7824.2309570313,7069.8715820313,,,
705.7578125000,0,3771.4101562500,8352.6923828125,903.5897216797,208.8461456299,256.2820434570,2484.4870605469,3715.0000000000,5625.1284179688,5847.3076171875,76.4102478027,5699.4873046875,6093.8461914063,7982.1796875000,3832.9487304688,5981.7949218750,315.5128173828,,,
705.7656250000,0,533.3333129883,3034.1025390625,7780.6411132813,4677.8203125000,2959.8718261719,1623.2050781250,5892.6923828125,4828.5898437500,7950.8974609375,2267.4357910156,3715.5129394531,3919.2307128906,5063.3334960938,3834.6154785156,2266.5385742188,185.1281890869,,,
705.7734375000,0,1549.3590087891,730.7692260742,1793.9743652344,7714.6152343750,3805.2563476563,7272.0512695313,282.9486999512,1621.7949218750,3241.5385742188,869.4871826172,6884.3588867188,8183.2050781250,6166.1538085938,4994.2309570313,7599.7436523438,6402.1796875000,,,
