Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
5.0781250000,0,90.8974304199,6474.3588867188,5461.6665039063,6836.0258789063,7687.5639648438,4795.3847656250,5802.6923828125,4049.8718261719,2521.7949218750,3192.6923828125,4014.1025390625,2777.5642089844,4256.2822265625,5040.0000000000,1658.8461914063,2971.9230957031,,,
5.0859375000,0,3787.1794433594,4020.7692871094,3098.0769042969,3085.8974609375,2506.1538085938,6442.0512695313,4722.0512695313,3734.2307128906,3762.6923828125,4201.5385742188,6575.0000000000,507.1794738770,7336.5385742188,5199.6152343750,8266.4101562500,2085.3845214844,,,
5.0937500000,0,6221.9228515625,1902.1794433594,6007.9487304688,1576.6666259766,4080.8974609375,150.2564086914,7811.0258789063,2176.0256347656,6472.3076171875,366.6666564941,3950.5129394531,226.4102478027,3496.9230957031,7335.6411132813,1327.0512695313,903.5897216797,,,
5.1015625000,0,1008.2051391602,2855.7692871094,47.8205032349,3561.7949218750,4562.1796875000,1026.0256347656,764.3589477539,7566.5385742188,7020.7690429688,7343.3334960938,4549.3588867188,2168.9743652344,6943.3334960938,7331.2822265625,25.5128116608,107.9487075806,,,
5.1093750000,0,2720.6411132813,2461.5385742188,4448.0771484375,3085.3845214844,1837.4359130859,6291.4101562500,7545.8974609375,4378.4614257813,1299.2307128906,5335.2563476563,4399.4873046875,408.5897216797,4139.1025390625,5115.8974609375,6308.8461914063,1249.2307128906,,,
5.1171875000,0,5433.2050781250,2336.9230957031,7509.4873046875,923.0769042969,4716.5385742188,4916.5385742188,4460.2563476563,7054.3588867188,4152.8203125000,1858.3333740234,287.1794738770,2464.1025390625,2577.1794433594,8314.4873046875,2165.5126953125,5763.5898437500,,,
5.1250000000,0,6316.0258789063,7725.5126953125,663.2051391602,1874.1025390625,6297.8203125000,1858.8461914063,5517.1796875000,2191.1538085938,4216.4101562500,4483.8461914063,3990.7692871094,390.5128173828,6665.3847656250,5972.6923828125,4139.8715820313,6974.4873046875,,,
5.1328125000,0,949.2307739258,3118.4614257813,2850.2563476563,4739.8715820313,6145.3847656250,124.7435836792,5056.7949218750,1829.6153564453,6931.9228515625,6413.8461914063,7929.2309570313,4212.8203125000,8048.4614257813,7513.3334960938,5685.1284179688,2198.8461914063,,,
5.1406250000,0,173.0769195557,7325.6411132813,1915.5128173828,7462.5639648438,4431.4101562500,4720.7690429688,2522.0512695313,2511.1538085938,4908.5898437500,2858.3332519531,1071.6666259766,7060.2563476563,2666.7949218750,989.7435913086,311.0256347656,1925.1281738281,,,
5.1484375000,0,6020.3847656250,5978.7177734375,7252.0512695313,7827.8203125000,716.1538085938,5034.8715820313,8115.2563476563,5416.9228515625,4331.7949218750,205.8974304199,5967.1796875000,1781.2821044922,4939.6152343750,1252.0512695313,1122.4359130859,4372.9487304688,,,
5.1562500000,0,6048.2050781250,4541.6665039063,7230.6411132813,2932.6923828125,2451.0256347656,3992.9487304688,246.1538391113,2730.6411132813,5358.2050781250,5231.6665039063,4039.7436523438,6786.5385742188,1091.7949218750,2409.1025390625,3549.8718261719,87.9487075806,,,
5.1640625000,0,6490.3847656250,7629.2309570313,2632.5642089844,2147.4357910156,758.5897216797,4746.6665039063,3545.5129394531,2374.8718261719,2954.1025390625,3077.1794433594,3513.2050781250,2970.0000000000,349.6153869629,1114.8718261719,1549.8718261719,1570.5128173828,,,
5.1718750000,0,5020.1284179688,663.2051391602,3573.7180175781,2938.8461914063,5768.4614257813,4172.1796875000,585.2564086914,6838.5898437500,3057.1794433594,909.2307739258,397.4358825684,2267.4357910156,2460.0000000000,3120.8974609375,5607.9487304688,4262.5639648438,,,
5.1796875000,0,3337.9487304688,3309.1025390625,4064.2307128906,8267.0517578125,3105.6411132813,6981.1538085938,3596.0256347656,7169.6152343750,4951.1538085938,6981.9228515625,4578.7177734375,3292.0512695313,7228.7177734375,2752.6923828125,3108.8461914063,4157.4360351563,,,
5.1875000000,0,4179.1025390625,1430.6409912109,5133.8461914063,626.1538085938,4877.9487304688,240.2564086914,3393.9743652344,3575.6411132813,1312.6922607422,4660.3847656250,3051.0256347656,7481.7949218750,1026.0256347656,4012.8205566406,562.1795043945,6783.0771484375,,,
5.1953125000,0,4094.8718261719,2398.0769042969,6344.8715820313,428.8461608887,8375.7695312500,3256.2819824219,5247.8203125000,8122.8203125000,5459.4873046875,4703.9741210938,8231.9228515625,180.2564086914,4274.3588867188,2312.1794433594,35.2564010620,3001.5385742188,,,
5.2031250000,0,3033.0769042969,6800.1284179688,1565.8974609375,4056.6667480469,6043.9741210938,3400.7692871094,679.8717651367,4362.6923828125,4492.0512695313,4720.8974609375,6236.2822265625,6248.4614257813,7711.4101562500,3627.1794433594,7990.3847656250,2850.2563476563,,,
5.2109375000,0,6664.2309570313,1072.9487304688,362.6922912598,1616.2821044922,905.8973999023,823.7179565430,5108.7177734375,2456.5385742188,6707.4360351563,5178.7177734375,8152.1796875000,2415.3845214844,1988.7178955078,8051.5385742188,5746.0258789063,8168.5898437500,,,
5.2187500000,0,8204.4873046875,1517.4359130859,7979.2309570313,4934.7436523438,5484.3588867188,567.8204956055,6224.2309570313,1508.4615478516,6034.8715820313,6809.1025390625,2528.4614257813,3093.8461914063,6640.6411132813,6313.8461914063,5131.7949218750,2448.4614257813,,,
5.2265625000,0,1810.5128173828,5924.7436523438,5385.1284179688,1625.7691650391,2098.5898437500,4678.5898437500,7800.1284179688,5675.2563476563,5042.0512695313,6961.6665039063,4370.1284179688,6156.6665039063,3855.7692871094,1546.7949218750,4154.8715820313,6123.9741210938,,,
5.2343750000,0,252.1794738770,2163.8461914063,6683.9741210938,3888.0769042969,4591.7949218750,3070.8974609375,5882.0512695313,4343.8461914063,6304.8715820313,6518.4614257813,2932.8205566406,118.3333282471,1485.0000000000,2402.4357910156,2145.6411132813,3874.8718261719,,,
5.2421875000,0,6849.4873046875,4577.8203125000,617.8204956055,3162.6923828125,4184.4873046875,6091.7949218750,2419.8718261719,1206.9230957031,5067.1796875000,4209.4873046875,2201.7949218750,4356.0258789063,3845.1281738281,6202.1796875000,6494.4873046875,4729.3588867188,,,
5.2500000000,0,2057.8205566406,2389.1025390625,137.1794738770,4625.7690429688,4591.7949218750,4404.6152343750,1417.9487304688,459.7435913086,5024.4873046875,2285.0000000000,5588.9741210938,7468.4614257813,3991.2819824219,8063.5898437500,237.5640869141,4157.9487304688,,,
5.2578125000,0,4798.7177734375,2262.9487304688,6233.5898437500,2720.1281738281,7227.5639648438,4970.3847656250,3525.6411132813,591.0256347656,3779.1025390625,3100.7692871094,2028.8461914063,2368.7180175781,5328.9741210938,1203.9743652344,6783.8461914063,3097.3076171875,,,
5.2656250000,0,1008.3333129883,4598.2050781250,3325.1281738281,4665.5126953125,3126.5385742188,2002.4359130859,2160.3845214844,2806.9230957031,8395.5126953125,6377.8203125000,2693.7180175781,1519.3590087891,1626.4102783203,1736.0256347656,2983.7180175781,2676.1538085938,,,
5.2734375000,0,3958.0769042969,4209.4873046875,8400.3847656250,154.7435760498,7671.1538085938,5070.5126953125,5546.9228515625,7729.2309570313,36.4102478027,993.8461303711,2575.6411132813,104.8717880249,2899.4870605469,6487.3076171875,171.7948608398,3378.2050781250,,,
5.2812500000,0,5163.5898437500,5814.8715820313,5745.2563476563,839.2307739258,6756.1538085938,5352.1796875000,1767.8205566406,1481.4102783203,3128.7180175781,2915.1281738281,2035.5128173828,3678.5898437500,3767.1794433594,2300.3845214844,3153.2050781250,6016.5385742188,,,
5.2890625000,0,7038.9741210938,5322.8203125000,1336.4102783203,1692.6922607422,5925.6411132813,7439.1025390625,1277.1794433594,8204.4873046875,5528.0771484375,4037.1794433594,5311.9228515625,3911.2819824219,6714.4873046875,2464.1025390625,2710.7692871094,1398.5897216797,,,
5.2968750000,0,7176.9228515625,3645.2563476563,4993.7177734375,5110.1284179688,7814.3588867188,8341.4101562500,2011.0256347656,265.3846130371,7653.9746093750,7094.2309570313,4612.0512695313,4155.1284179688,4754.1025390625,3485.1281738281,2535.3845214844,5030.8974609375,,,
5.3046875000,0,2911.7949218750,718.5897216797,7498.7177734375,2214.3588867188,6271.6665039063,2553.0769042969,872.5640869141,5756.6665039063,2212.5642089844,4968.9741210938,6.4102473259,4871.5385742188,660.8973999023,3794.8718261719,2462.1794433594,5160.5126953125,,,
5.3125000000,0,354.7435913086,791.6666870117,7124.4873046875,4841.9228515625,7747.0512695313,4415.8974609375,5830.6411132813,5157.3076171875,2359.6154785156,8112.4360351563,7725.8974609375,4452.1796875000,1039.2307128906,2636.9230957031,1779.7435302734,3138.7180175781,,,
5.3203125000,0,1574.8718261719,373.2051086426,1734.4871826172,4394.2309570313,6548.7177734375,7283.5898437500,3390.7692871094,5732.8203125000,3098.9743652344,1440.7691650391,1776.0256347656,1303.4615478516,7272.9487304688,7912.0512695313,7331.2822265625,839.3589477539,,,
5.3281250000,0,7324.3588867188,2628.7180175781,4895.3847656250,2163.4614257813,4860.0000000000,3074.7436523438,704.6153564453,8284.3593750000,3292.8205566406,8233.0771484375,6053.2050781250,828.5897216797,5475.1284179688,6138.7177734375,7418.7177734375,6350.1284179688,,,
5.3359375000,0,96.9230651855,6937.8203125000,1235.5128173828,876.2820434570,3646.0256347656,4911.7949218750,114.8717880249,5548.2050781250,6156.4101562500,7974.4873046875,3253.0769042969,7070.0000000000,4759.2309570313,5550.2563476563,5150.7690429688,5028.5898437500,,,
5.3437500000,0,2702.3076171875,6988.0771484375,4214.4873046875,7680.8974609375,997.3076782227,1297.0512695313,1040.5128173828,1896.7949218750,6865.6411132813,4321.0258789063,8099.2309570313,4375.3847656250,3075.5129394531,5071.1538085938,8009.2309570313,5963.8461914063,,,
5.3515625000,0,4550.0000000000,4331.7949218750,7727.9487304688,4292.1796875000,6352.3076171875,7968.7177734375,83.4615325928,877.4359130859,5254.8715820313,4178.4614257813,6747.4360351563,5221.4101562500,7893.2050781250,257.0512695313,7304.1025390625,8207.1796875000,,,
5.3593750000,0,4869.6152343750,6126.6665039063,334.4871826172,1611.5384521484,5734.1025390625,3724.7436523438,1787.8205566406,7755.6411132813,6257.6923828125,6504.7436523438,758.7179565430,1103.4615478516,1947.3077392578,3235.5129394531,3403.8461914063,881.0256347656,,,
5.3671875000,0,7204.4873046875,41.2820434570,5913.9741210938,6020.6411132813,3802.0512695313,8213.7177734375,4861.9228515625,7412.8203125000,1007.6923217773,1913.9743652344,7208.0771484375,4505.3847656250,640.1281738281,3491.6667480469,6036.6665039063,2407.6923828125,,,
5.3750000000,0,1459.2307128906,3386.2819824219,6073.5898437500,8093.9746093750,942.4359130859,8144.7436523438,405.1282043457,8306.0253906250,1270.7691650391,934.2307739258,3759.3588867188,2378.5898437500,1904.4871826172,2205.8974609375,4049.1025390625,7717.6923828125,,,
5.3828125000,0,3778.9743652344,3640.1281738281,8300.6406250000,3634.6154785156,4500.0000000000,4020.0000000000,5206.2822265625,5154.2309570313,6757.0512695313,5207.1796875000,1658.2050781250,312.5640869141,1393.8461914063,7139.1025390625,6557.9487304688,6789.7436523438,,,
5.3906250000,0,3856.4101562500,4270.8974609375,4585.2563476563,4662.0512695313,8394.6152343750,627.0512695313,3798.0769042969,8088.8461914063,4086.4101562500,2875.3845214844,6504.2309570313,7183.3334960938,3405.3845214844,4145.0000000000,3255.8974609375,6735.1284179688,,,
5.3984375000,0,3765.7692871094,4544.3588867188,4646.0258789063,6260.7690429688,416.5384521484,6451.1538085938,7636.9228515625,2311.5385742188,5248.0771484375,2488.9743652344,5261.6665039063,5031.6665039063,640.0000000000,7582.3076171875,4600.0000000000,5222.3076171875,,,
5.4062500000,0,4803.4614257813,8179.2309570313,5630.1284179688,3530.3845214844,6948.3334960938,636.6666870117,7309.6152343750,7812.8203125000,7728.8461914063,6870.6411132813,8016.4101562500,1172.5640869141,7060.5126953125,7238.0771484375,4961.9228515625,1982.3077392578,,,
5.4140625000,0,72.6922988892,2896.9230957031,6282.9487304688,1105.2563476563,6703.8461914063,7013.2050781250,5160.3847656250,7182.4360351563,522.8204956055,6007.8203125000,3872.5642089844,4699.6152343750,3967.5642089844,6892.3076171875,5419.4873046875,7265.6411132813,,,
5.4218750000,0,6441.4101562500,7392.8203125000,4026.2819824219,8379.6152343750,1405.5128173828,121.6666564941,6773.0771484375,1661.0256347656,2112.1794433594,7682.0512695313,3055.3845214844,2465.0000000000,3159.1025390625,3995.5129394531,7548.0771484375,4916.5385742188,,,
5.4296875000,0,2579.4870605469,2164.8718261719,7620.1284179688,3731.2819824219,4806.6665039063,5701.6665039063,3218.4614257813,8096.5385742188,7106.1538085938,4413.9741210938,1812.6922607422,8010.6411132813,4469.2309570313,6032.6923828125,2457.8205566406,2477.1794433594,,,
5.4375000000,0,5407.9487304688,6320.8974609375,5721.4101562500,1803.2050781250,5720.5126953125,6886.9228515625,6627.1796875000,1514.8718261719,1191.0256347656,2052.3076171875,937.0512695313,7121.7949218750,2991.4101562500,6300.6411132813,2088.8461914063,5109.7436523438,,,
5.4453125000,0,4770.1284179688,529.4871826172,5706.0258789063,1961.7949218750,3541.7949218750,6447.4360351563,4640.1284179688,2119.6154785156,1813.2050781250,5219.8715820313,3590.7692871094,3756.9230957031,2371.6667480469,30.6410160065,73.0769119263,3592.1794433594,,,
5.4531250000,0,5457.8203125000,8336.9228515625,6236.9228515625,83.9743499756,4870.5126953125,4683.5898437500,5292.6923828125,1884.2307128906,5985.1284179688,354.8717956543,349.3589782715,2503.5898437500,121.6666564941,4087.1794433594,7349.7436523438,4201.7949218750,,,
5.4609375000,0,1767.8205566406,433.3333129883,7734.4873046875,3218.9743652344,2280.7692871094,7050.3847656250,3132.9487304688,967.3076782227,7821.9228515625,1215.2563476563,1495.6409912109,3854.3588867188,5229.3588867188,3352.3076171875,1049.7435302734,2724.4870605469,,,
5.4687500000,0,4871.7949218750,3272.9487304688,8244.3593750000,5842.8203125000,8064.2309570313,3313.8461914063,1214.1025390625,6028.5898437500,7303.5898437500,8049.1025390625,2078.7180175781,5158.8461914063,954.6153564453,1531.5384521484,2875.5129394531,781.5384521484,,,
5.4765625000,0,6618.4614257813,2997.6923828125,2267.3076171875,3289.2307128906,5676.6665039063,1361.2821044922,6921.9228515625,6369.7436523438,2118.7180175781,8240.2568359375,6247.9487304688,4687.5639648438,8286.7949218750,4561.7949218750,411.5384521484,5167.0512695313,,,
5.4843750000,0,2084.6154785156,799.1025390625,7488.2050781250,169.6153717041,4386.4101562500,5125.5126953125,4954.2309570313,3071.1538085938,7618.0771484375,2129.3588867188,4628.7177734375,6813.0771484375,6113.2050781250,6778.8461914063,1311.0256347656,8058.4614257813,,,
5.4921875000,0,3965.6411132813,950.1281738281,1633.3333740234,5285.5126953125,7585.5126953125,2447.9487304688,8158.7177734375,226.6666564941,6146.2822265625,5295.1284179688,7448.3334960938,113.4615325928,5938.2050781250,4916.1538085938,797.0512695313,7400.8974609375,,,
5.5000000000,0,915.2564086914,3800.0000000000,3593.5898437500,3046.5385742188,2516.1538085938,849.1025390625,7225.0000000000,695.1281738281,8110.5126953125,3588.8461914063,724.2307739258,723.4615478516,8397.0517578125,7633.7177734375,5704.2309570313,8293.9746093750,,,
5.5078125000,0,8045.6411132813,5313.5898437500,7025.7690429688,5592.1796875000,3863.5898437500,7281.4101562500,7295.2563476563,5518.7177734375,6483.9741210938,7216.9228515625,202.1794738770,6732.3076171875,1665.6409912109,385.3846130371,3995.1281738281,3520.7692871094,,,
5.5156250000,0,4314.6152343750,5483.5898437500,6202.1796875000,6149.3588867188,6131.7949218750,7054.4873046875,182.3076782227,6015.0000000000,3502.8205566406,5976.4101562500,1026.1538085938,6786.2822265625,6239.6152343750,1275.0000000000,1059.6153564453,4164.7436523438,,,
5.5234375000,0,5210.1284179688,7427.8203125000,3584.7436523438,3526.2819824219,3681.2819824219,1797.8205566406,3024.4870605469,4440.7690429688,3645.1281738281,1650.2563476563,7927.3076171875,3075.2563476563,6525.7690429688,6091.7949218750,3946.2819824219,5272.3076171875,,,
5.5312500000,0,5667.0512695313,6124.1025390625,5434.1025390625,6691.7949218750,7753.4614257813,4516.6665039063,6866.4101562500,8041.9228515625,7312.1796875000,3063.7180175781,245.2564086914,1493.8461914063,3155.1281738281,5370.2563476563,3110.8974609375,77.3076858521,,,
5.5390625000,0,4831.6665039063,1010.2564086914,2326.6667480469,6663.3334960938,3391.0256347656,5498.0771484375,411.9230651855,4374.1025390625,6693.3334960938,7922.6923828125,4831.6665039063,6996.2822265625,5676.0258789063,7988.7177734375,4671.4101562500,615.7692260742,,,
5.5468750000,0,5393.9741210938,6340.8974609375,4949.6152343750,3537.1794433594,7271.6665039063,3744.2307128906,7784.7436523438,3581.2819824219,4973.0771484375,792.9487304688,5374.3588867188,6051.9228515625,6684.8715820313,2711.6667480469,1240.7691650391,3319.2307128906,,,
5.5546875000,0,5070.6411132813,5062.4360351563,5330.6411132813,7198.5898437500,7300.5126953125,5653.5898437500,6984.2309570313,448.5897216797,5281.2822265625,1476.6666259766,7332.8203125000,3458.9743652344,6965.1284179688,7177.4360351563,5673.4614257813,2523.8461914063,,,
5.5625000000,0,8277.9482421875,6603.5898437500,5900.7690429688,7376.1538085938,4852.8203125000,1486.2821044922,6152.9487304688,3851.4101562500,2017.4359130859,546.4102783203,510.0000000000,6669.6152343750,4270.1284179688,2670.8974609375,8193.8457031250,1165.0000000000,,,
5.5703125000,0,6897.5639648438,8093.5898437500,5494.4873046875,2127.5642089844,7541.6665039063,8257.0517578125,3981.2819824219,2317.6923828125,48.8461456299,7608.8461914063,2747.1794433594,3215.8974609375,958.7179565430,5283.8461914063,3924.7436523438,2924.4870605469,,,
5.5781250000,0,5529.8715820313,3430.8974609375,4628.7177734375,3881.9230957031,6966.9228515625,2114.2307128906,342.0512695313,5521.7949218750,489.2307739258,6170.8974609375,6243.8461914063,8321.6669921875,1754.4871826172,3540.8974609375,7450.1284179688,864.6153564453,,,
5.5859375000,0,5687.5639648438,811.6666870117,758.7179565430,5870.7690429688,4805.8974609375,4550.7690429688,3704.1025390625,7281.1538085938,4502.0512695313,1230.7691650391,2197.4357910156,5404.7436523438,8083.0771484375,4321.6665039063,7573.0771484375,4694.6152343750,,,
5.5937500000,0,5357.5639648438,7582.0512695313,3138.0769042969,993.7179565430,6997.1796875000,2770.8974609375,941.9230957031,3141.9230957031,18.8461456299,1336.6666259766,3761.0256347656,8085.0000000000,3766.6667480469,3724.3588867188,7068.8461914063,6119.3588867188,,,
5.6015625000,0,4581.7949218750,4388.0771484375,6904.7436523438,3181.1538085938,4862.4360351563,246.7948608398,97.3076858521,2783.3332519531,7242.0512695313,7044.7436523438,3595.2563476563,705.7692260742,6784.8715820313,6037.1796875000,8084.7436523438,239.9999847412,,,
5.6093750000,0,5741.5385742188,348.7179260254,3910.0000000000,4129.3588867188,2840.1281738281,6913.4614257813,6188.7177734375,3996.6667480469,2206.9230957031,4410.0000000000,6127.9487304688,2481.1538085938,5462.0512695313,5289.8715820313,5657.4360351563,209.2307586670,,,
5.6171875000,0,4840.0000000000,609.8717651367,3173.9743652344,5960.2563476563,2642.6923828125,3204.7436523438,7409.1025390625,7355.8974609375,1575.1281738281,362.9486999512,2661.7949218750,1256.0256347656,2663.7180175781,6671.1538085938,865.0000000000,3033.8461914063,,,
5.6250000000,0,5663.9741210938,6944.7436523438,7331.6665039063,3497.4357910156,4853.5898437500,1919.2307128906,2042.4359130859,6296.0258789063,3805.7692871094,7957.5639648438,5659.1025390625,6488.4614257813,5500.1284179688,1313.0769042969,2470.5126953125,5012.9487304688,,,
5.6328125000,0,7263.8461914063,511.9230651855,1643.8461914063,3616.6667480469,5149.4873046875,5787.1796875000,8321.2822265625,605.6409912109,4695.1284179688,6455.3847656250,7477.1796875000,3080.6411132813,573.7179565430,2735.2563476563,2089.2307128906,2460.6411132813,,,
5.6406250000,0,7052.1796875000,6111.0258789063,1407.9487304688,4132.4360351563,898.2051391602,5244.1025390625,5456.5385742188,951.5384521484,2605.3845214844,6291.4101562500,6652.8203125000,487.8204956055,3860.5129394531,7119.3588867188,6912.9487304688,1654.8718261719,,,
5.6484375000,0,4288.8461914063,429.6153869629,7185.6411132813,4774.3588867188,8122.3076171875,3844.3588867188,3504.2307128906,7861.0258789063,1017.0512695313,4424.2309570313,4306.0258789063,7318.9746093750,2237.5642089844,5956.9228515625,5525.1284179688,3207.5642089844,,,
5.6562500000,0,6136.9228515625,1258.9743652344,291.6666564941,7082.9487304688,1106.7949218750,4860.0000000000,1843.8461914063,299.8717956543,5221.1538085938,598.8461303711,5747.3076171875,5266.2822265625,763.3333129883,218.4615325928,4383.0771484375,6845.2563476563,,,
5.6640625000,0,4796.2822265625,363.9743652344,5748.3334960938,3880.1281738281,96.6666564941,7830.7690429688,646.4102783203,4368.8461914063,4369.6152343750,1049.7435302734,5419.8715820313,5038.9741210938,75.7692184448,706.9230957031,6517.4360351563,1404.3590087891,,,
5.6718750000,0,4865.7690429688,2854.8718261719,2142.5642089844,5187.1796875000,3750.6411132813,7717.9487304688,1090.3846435547,2881.5385742188,958.8461303711,4972.4360351563,2625.1281738281,211.5384521484,3366.6667480469,8272.5644531250,7422.5639648438,1832.3077392578,,,
5.6796875000,0,35.1281967163,1768.8461914063,4189.4873046875,7213.2050781250,7870.8974609375,1842.5640869141,1841.9230957031,8328.0771484375,7023.9741210938,4456.0258789063,5994.4873046875,3141.4101562500,3642.0512695313,6935.5126953125,3445.7692871094,4789.1025390625,,,
5.6875000000,0,3396.0256347656,6661.1538085938,3846.9230957031,5682.9487304688,8167.6923828125,3492.6923828125,942.5640869141,5567.8203125000,4506.5385742188,2935.7692871094,499.3589782715,3436.6667480469,3109.3588867188,2786.6667480469,1407.5640869141,6882.4360351563,,,
5.6953125000,0,883.7179565430,2860.6411132813,6023.2050781250,611.1538085938,6991.4101562500,1681.4102783203,2467.8205566406,7897.1796875000,7487.1796875000,6294.7436523438,2517.9487304688,6430.5126953125,2536.2819824219,2364.8718261719,4862.9487304688,3907.3076171875,,,
5.7031250000,0,3679.1025390625,2957.8205566406,6501.7949218750,719.1025390625,3249.4870605469,3261.9230957031,7192.6923828125,80.2564010620,6674.2309570313,2236.9230957031,389.4871826172,2667.3076171875,6713.3334960938,7054.7436523438,6239.8715820313,5782.8203125000,,,
5.7109375000,0,3149.8718261719,4217.3076171875,6692.6923828125,1646.7949218750,3792.4357910156,4570.0000000000,904.1025390625,3645.1281738281,6240.8974609375,7416.9228515625,1715.3846435547,1478.9743652344,4301.2822265625,8134.6152343750,1223.0769042969,961.4102783203,,,
5.7187500000,0,4042.3076171875,4652.4360351563,4691.5385742188,5845.3847656250,2046.0256347656,493.7179260254,1571.5384521484,3100.3845214844,8032.8203125000,6229.6152343750,732.3076782227,5909.3588867188,2164.7436523438,7001.6665039063,4453.5898437500,7422.8203125000,,,
5.7265625000,0,2984.6154785156,3258.2050781250,4191.0258789063,7444.8715820313,7331.4101562500,8182.9487304688,2733.5898437500,2410.3845214844,2827.1794433594,3641.1538085938,3265.7692871094,2437.0512695313,3511.4101562500,7476.2822265625,1147.1794433594,5067.8203125000,,,
5.7343750000,0,2422.1794433594,7909.8715820313,5032.1796875000,3215.7692871094,6547.5639648438,4984.8715820313,3470.8974609375,4358.9741210938,1597.8205566406,1196.1538085938,4233.4614257813,7398.9746093750,4429.8715820313,1200.7691650391,7547.3076171875,5667.1796875000,,,
5.7421875000,0,3441.1538085938,6509.7436523438,7967.0512695313,8027.5639648438,5597.6923828125,449.6153869629,109.1025543213,601.7948608398,5875.6411132813,2733.7180175781,1322.8205566406,6020.0000000000,5116.6665039063,7062.5639648438,1373.0769042969,575.7692260742,,,
5.7500000000,0,8116.4101562500,7266.0258789063,4585.2563476563,1783.5897216797,4166.2822265625,2588.0769042969,7722.9487304688,2861.9230957031,2923.2050781250,7104.7436523438,2708.9743652344,979.1025390625,236.4102478027,6447.9487304688,4788.3334960938,2139.6154785156,,,
5.7578125000,0,2826.7949218750,5779.2309570313,2478.3332519531,1229.6153564453,7890.7690429688,1733.3333740234,7275.6411132813,1226.5384521484,2389.2307128906,6255.3847656250,2053.5898437500,1967.5640869141,210.6410217285,5332.5639648438,5571.4101562500,7471.4101562500,,,
5.7656250000,0,8181.6665039063,1908.5897216797,2397.1794433594,4487.6923828125,4427.4360351563,1769.6153564453,2002.3077392578,207.8205108643,4273.5898437500,6361.5385742188,7908.9746093750,5123.7177734375,7022.5639648438,2892.3076171875,4180.1284179688,5529.6152343750,,,
5.7734375000,0,3533.3332519531,269.3589782715,1350.2563476563,739.1025390625,6082.0512695313,2712.3076171875,6684.1025390625,2500.7692871094,2366.6667480469,2024.1025390625,7857.4360351563,6452.1796875000,7596.1538085938,812.6923217773,1572.6922607422,5242.0512695313,,,
