Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
22.1484375000,0,7710.0000000000,7642.5639648438,2426.5385742188,3069.8718261719,555.8973999023,5217.0512695313,6599.1025390625,4455.6411132813,3370.7692871094,5904.1025390625,2887.1794433594,6821.7949218750,2992.0512695313,2359.7436523438,5972.3076171875,7721.6665039063,,,
22.1562500000,0,3237.9487304688,7292.3076171875,1900.1281738281,6957.9487304688,1694.1025390625,3530.0000000000,3734.6154785156,3723.5898437500,144.3589630127,202.8205108643,4346.5385742188,1579.3590087891,2588.7180175781,7982.1796875000,597.5640869141,1309.1025390625,,,
22.1640625000,0,4157.4360351563,3598.7180175781,2843.3332519531,6109.2309570313,2960.2563476563,3818.5898437500,5936.6665039063,996.4102783203,5310.2563476563,4426.9228515625,6533.4614257813,5946.7949218750,8400.6406250000,6569.6152343750,5226.0258789063,2382.4357910156,,,
22.1718750000,0,5864.7436523438,21.0256328583,3116.1538085938,4164.4873046875,2462.3076171875,4625.8974609375,7504.2309570313,3927.8205566406,204.2307586670,7524.8715820313,8108.5898437500,74.2307586670,4942.9487304688,186.2820434570,5063.9741210938,1307.5640869141,,,
22.1796875000,0,613.9743652344,396.6666564941,2005.2563476563,2742.4357910156,2450.8974609375,1158.2050781250,512.0512695313,4750.3847656250,2956.6667480469,5781.4101562500,8012.5639648438,1577.6922607422,5247.5639648438,916.5384521484,6322.6923828125,7671.0258789063,,,
22.1875000000,0,3638.3332519531,1176.7949218750,1563.3333740234,6962.4360351563,7788.0771484375,563.0769042969,3490.7692871094,4843.7177734375,719.2307739258,3375.5129394531,89.6153793335,6741.5385742188,6813.7177734375,1320.5128173828,8150.8974609375,7378.3334960938,,,
22.1953125000,0,5183.2050781250,6470.0000000000,2547.0512695313,111.1538391113,807.0512695313,6520.2563476563,545.7692260742,4518.9741210938,4766.1538085938,1415.8974609375,6556.2822265625,506.5384521484,1100.5128173828,1017.0512695313,7773.9746093750,1866.2821044922,,,
22.2031250000,0,6026.2822265625,1115.0000000000,2723.9743652344,7747.9487304688,198.2051239014,3726.7949218750,4492.8203125000,6628.3334960938,5980.5126953125,5357.9487304688,3839.1025390625,1108.0769042969,289.2307739258,3329.2307128906,4482.4360351563,6233.8461914063,,,
22.2109375000,0,1873.3333740234,6163.8461914063,4921.2822265625,6330.8974609375,1053.0769042969,1908.7178955078,2625.5126953125,556.7948608398,7797.6923828125,1194.8718261719,4955.1284179688,516.7948608398,5987.9487304688,6883.9741210938,4610.2563476563,6710.8974609375,,,
22.2187500000,0,1886.9230957031,3595.3845214844,3241.2819824219,2192.9487304688,1224.4871826172,6478.7177734375,1763.3333740234,3130.1281738281,7743.0771484375,546.7948608398,7529.4873046875,552.8204956055,4075.3845214844,3952.5642089844,7277.4360351563,7446.7949218750,,,
22.2265625000,0,2860.1281738281,6952.3076171875,729.3589477539,5072.1796875000,1946.6666259766,356.7948608398,1752.4359130859,2305.6411132813,782.1795043945,5049.6152343750,550.0000000000,312.8204956055,1115.5128173828,5249.4873046875,2275.7692871094,4801.5385742188,,,
22.2343750000,0,911.7948608398,3792.5642089844,1676.6666259766,1239.7435302734,1190.3846435547,5698.0771484375,2713.9743652344,3226.9230957031,8069.2309570313,80.7692184448,6187.4360351563,6105.2563476563,7963.9746093750,234.7435760498,4822.1796875000,201.2820434570,,,
22.2421875000,0,2975.2563476563,4004.8718261719,8141.2822265625,7422.3076171875,7599.1025390625,4520.2563476563,6764.8715820313,4419.7436523438,640.0000000000,2592.5642089844,566.1538085938,2792.9487304688,7968.3334960938,1657.6922607422,6844.7436523438,325.0000000000,,,
22.2500000000,0,990.0000000000,1779.6153564453,2022.9487304688,4480.3847656250,257.8204956055,3579.4870605469,6868.2050781250,5248.7177734375,5399.3588867188,938.8461303711,2475.5126953125,6809.3588867188,1613.3333740234,5143.2050781250,6469.2309570313,6163.2050781250,,,
22.2578125000,0,4505.0000000000,1820.8974609375,5498.2050781250,5633.0771484375,6388.2050781250,460.7692260742,791.9230957031,4550.1284179688,2528.2050781250,7867.6923828125,1015.0000000000,3226.5385742188,4117.0512695313,1349.4871826172,3756.0256347656,6874.7436523438,,,
22.2656250000,0,1635.8974609375,1360.0000000000,438.4615173340,7796.7949218750,7161.5385742188,8332.8203125000,1212.0512695313,4265.6411132813,5172.4360351563,4695.2563476563,1916.5384521484,2535.5126953125,6703.4614257813,998.8461303711,1740.8974609375,4800.5126953125,,,
22.2734375000,0,1461.2821044922,1119.3590087891,5863.7177734375,3666.0256347656,6897.4360351563,2397.6923828125,1890.1281738281,2510.2563476563,7116.2822265625,2878.0769042969,6415.6411132813,5883.4614257813,4253.9741210938,2956.4101562500,3775.2563476563,7626.0258789063,,,
22.2812500000,0,4138.0771484375,8062.3076171875,431.5384521484,4383.0771484375,5140.0000000000,2878.7180175781,7402.3076171875,7088.9741210938,3085.3845214844,320.1282043457,2298.9743652344,5902.9487304688,8260.6406250000,1866.4102783203,6282.1796875000,6513.5898437500,,,
22.2890625000,0,5573.0771484375,2283.8461914063,3633.0769042969,5297.4360351563,5290.3847656250,1653.4615478516,379.1025695801,6317.8203125000,6133.8461914063,1329.7435302734,7627.6923828125,228.9743499756,7624.2309570313,845.5128173828,3937.6923828125,1208.9743652344,,,
22.2968750000,0,7877.5639648438,1501.0256347656,5836.9228515625,7730.8974609375,3010.5129394531,3054.3588867188,6685.6411132813,6242.8203125000,8230.0000000000,1957.3077392578,1292.5640869141,2715.3845214844,7555.2563476563,5247.0512695313,3751.5385742188,4387.4360351563,,,
22.3046875000,0,585.5128173828,3990.1281738281,753.3333129883,577.6923217773,5943.5898437500,785.5128173828,3114.2307128906,4007.4357910156,4496.4101562500,671.1538085938,6758.8461914063,4310.2563476563,1687.5640869141,1068.9743652344,3083.9743652344,5821.4101562500,,,
22.3125000000,0,81.6666564941,5327.6923828125,5479.4873046875,6122.1796875000,1360.8974609375,6158.8461914063,3107.6923828125,8057.1796875000,1587.5640869141,1228.7178955078,5127.4360351563,7402.3076171875,1510.6409912109,4033.8461914063,3409.3588867188,6275.7690429688,,,
22.3203125000,0,7541.6665039063,3626.6667480469,6534.7436523438,1527.8205566406,7475.8974609375,1031.0256347656,6933.5898437500,5107.4360351563,2669.2307128906,3083.0769042969,3848.0769042969,6672.4360351563,1561.7949218750,3508.2050781250,6993.9741210938,4002.9487304688,,,
22.3281250000,0,6995.7690429688,37.0512733459,2020.5128173828,6064.1025390625,2837.3076171875,2644.7436523438,3711.2819824219,4311.0258789063,1028.9743652344,5474.3588867188,5895.3847656250,6689.4873046875,53.3333244324,6964.1025390625,5023.4614257813,8018.3334960938,,,
22.3359375000,0,7472.0512695313,3362.3076171875,2189.7436523438,7503.3334960938,33.9743499756,3219.1025390625,5019.7436523438,783.2051391602,7219.8715820313,6130.0000000000,2845.6411132813,7921.6665039063,3480.5129394531,3149.1025390625,4908.7177734375,5877.3076171875,,,
22.3437500000,0,6826.7949218750,6399.1025390625,2430.3845214844,8267.6923828125,3304.3588867188,5613.9741210938,6677.9487304688,5752.3076171875,5410.3847656250,7081.5385742188,5871.5385742188,5552.3076171875,8397.3076171875,3616.4101562500,8360.2568359375,7157.1796875000,,,
22.3515625000,0,5165.1284179688,4373.7177734375,5075.6411132813,3104.7436523438,2569.3588867188,251.5384521484,3896.1538085938,2682.6923828125,431.0256347656,2145.5126953125,6688.0771484375,7397.8203125000,3677.6923828125,5771.0258789063,7448.8461914063,5106.0258789063,,,
22.3593750000,0,7339.7436523438,6238.4614257813,2881.6667480469,6868.3334960938,7064.8715820313,1711.4102783203,6518.5898437500,8151.5385742188,3654.7436523438,3845.5129394531,4713.9741210938,6836.4101562500,3629.6154785156,6141.2822265625,3121.6667480469,6076.0258789063,,,
22.3671875000,0,1129.1025390625,4054.6154785156,6951.2822265625,4180.2563476563,8021.6665039063,4572.5639648438,2534.2307128906,1198.5897216797,7160.3847656250,6808.7177734375,8141.6665039063,1095.7691650391,7312.1796875000,3380.7692871094,1078.7178955078,3871.9230957031,,,
22.3750000000,0,6977.8203125000,4001.0256347656,4357.5639648438,2233.5898437500,8399.8720703125,2070.7692871094,5430.2563476563,4784.4873046875,7890.3847656250,3950.3845214844,4661.0258789063,5340.0000000000,7796.9228515625,979.2307739258,7870.8974609375,3271.6667480469,,,
22.3828125000,0,1182.0512695313,6936.5385742188,5732.0512695313,4583.4614257813,8288.7177734375,2899.2307128906,5834.8715820313,4611.7949218750,4705.8974609375,6582.0512695313,800.7692260742,2830.2563476563,2898.3332519531,4405.2563476563,5119.6152343750,4056.5385742188,,,
22.3906250000,0,1482.1794433594,7728.3334960938,7795.8974609375,2262.0512695313,1160.1281738281,2311.9230957031,1346.1538085938,2818.7180175781,2650.5126953125,7133.7177734375,159.6153717041,5113.0771484375,5956.0258789063,1486.9230957031,3126.0256347656,674.6153564453,,,
22.3984375000,0,3841.6667480469,638.3333129883,3941.9230957031,4174.8715820313,4022.0512695313,760.1281738281,4424.6152343750,3435.2563476563,1290.3846435547,4177.8203125000,3389.1025390625,1807.9487304688,1817.4359130859,2097.3076171875,4186.9228515625,2072.3076171875,,,
22.4062500000,0,6316.9228515625,1223.4615478516,1368.2050781250,6360.2563476563,3941.9230957031,7979.7436523438,7261.6665039063,2658.8461914063,1030.2563476563,1981.1538085938,7314.1025390625,8348.4619140625,5342.0512695313,1334.2307128906,5090.5126953125,3217.3076171875,,,
22.4140625000,0,4787.6923828125,5798.4614257813,3566.5385742188,8238.3330078125,3801.4101562500,3980.6411132813,1693.2050781250,2809.2307128906,3622.9487304688,288.2051086426,4050.3845214844,4009.8718261719,6711.9228515625,1415.6409912109,4433.2050781250,3672.1794433594,,,
22.4218750000,0,4394.2309570313,4961.0258789063,3571.9230957031,3785.0000000000,1920.8974609375,1430.0000000000,2077.3076171875,708.8461303711,782.5640869141,941.0256347656,4177.9487304688,4265.8974609375,4908.4614257813,500.7692260742,1037.6922607422,6406.6665039063,,,
22.4296875000,0,7794.7436523438,7027.9487304688,305.8974304199,4056.2819824219,1413.9743652344,2208.2050781250,5324.2309570313,7663.0771484375,742.0512695313,3361.2819824219,7012.4360351563,3892.1794433594,86.5384521484,3485.5129394531,5855.2563476563,2804.8718261719,,,
22.4375000000,0,2335.0000000000,5667.1796875000,3343.8461914063,6997.3076171875,7543.9746093750,3151.7949218750,5322.8203125000,3490.0000000000,6172.3076171875,805.5128173828,5723.0771484375,4515.8974609375,5869.2309570313,1702.0512695313,4127.9487304688,128.0769195557,,,
22.4453125000,0,185.1281890869,5063.8461914063,7477.3076171875,2641.6667480469,6344.2309570313,3107.6923828125,4032.6923828125,3751.6667480469,1974.6153564453,4895.7690429688,2128.7180175781,2162.1794433594,4292.8203125000,5189.7436523438,3792.3076171875,4365.7690429688,,,
22.4531250000,0,7064.4873046875,2996.6667480469,1153.2050781250,6663.5898437500,6588.4614257813,6384.3588867188,6070.6411132813,4153.3334960938,305.2564086914,6542.8203125000,970.5128173828,3533.5898437500,5154.4873046875,1833.4615478516,3687.1794433594,3242.3076171875,,,
22.4609375000,0,4745.8974609375,6793.8461914063,3379.1025390625,5219.7436523438,393.8461608887,1602.0512695313,7584.8715820313,3718.2050781250,3248.8461914063,2985.2563476563,2523.2050781250,595.0000000000,7808.3334960938,2950.7692871094,6123.0771484375,6592.3076171875,,,
22.4687500000,0,1291.5384521484,1172.4359130859,7905.8974609375,7303.4614257813,2896.4101562500,6385.8974609375,2782.0512695313,1599.8718261719,7058.4614257813,4719.1025390625,2297.1794433594,7022.8203125000,5152.0512695313,83.9743499756,4704.2309570313,2229.7436523438,,,
22.4765625000,0,5620.5126953125,4157.0512695313,4996.0258789063,2948.3332519531,4206.7949218750,8305.0000000000,2853.4614257813,7377.0512695313,3968.8461914063,630.3845825195,8143.0771484375,3130.1281738281,4311.4101562500,8383.8457031250,3032.3076171875,3142.3076171875,,,
22.4843750000,0,2188.5898437500,1826.9230957031,4354.6152343750,1104.7435302734,4643.8461914063,6578.8461914063,2407.5642089844,6760.2563476563,2763.8461914063,6747.5639648438,4611.5385742188,1639.2307128906,521.5384521484,3054.3588867188,2425.3845214844,3231.6667480469,,,
22.4921875000,0,1549.1025390625,-0.0000089600,1001.2820434570,1742.1794433594,1742.5640869141,2439.2307128906,7862.8203125000,7779.8715820313,8361.1542968750,3460.0000000000,5915.3847656250,6487.8203125000,6892.0512695313,6524.7436523438,3738.4614257813,6046.5385742188,,,
22.5000000000,0,7323.7177734375,1917.3077392578,8166.1538085938,3833.4614257813,1248.7178955078,1532.9487304688,6647.1796875000,8186.5385742188,3526.4101562500,253.0769195557,1578.9743652344,6377.8203125000,2619.4870605469,2223.2050781250,5377.6923828125,3729.4870605469,,,
22.5078125000,0,5868.8461914063,2464.2307128906,1917.5640869141,7613.7177734375,3227.0512695313,7618.9746093750,6701.2822265625,3861.9230957031,4940.5126953125,6211.0258789063,5929.3588867188,7724.6152343750,8188.3334960938,2939.8718261719,7681.9228515625,2631.7949218750,,,
22.5156250000,0,1033.8461914063,248.5897369385,4978.4614257813,2907.0512695313,2121.4101562500,1226.2821044922,2802.6923828125,1544.6153564453,2261.0256347656,782.6923217773,1045.3846435547,7920.7690429688,4318.4614257813,7865.8974609375,3339.2307128906,3276.6667480469,,,
22.5234375000,0,1395.5128173828,267.6922912598,4054.3588867188,1286.9230957031,188.0769195557,3082.9487304688,6082.8203125000,5844.6152343750,360.3846130371,2477.6923828125,3239.2307128906,6046.1538085938,1298.3333740234,3050.6411132813,3046.0256347656,5768.0771484375,,,
22.5312500000,0,232.1794738770,7357.4360351563,6645.6411132813,3641.6667480469,5086.0258789063,1781.4102783203,3578.9743652344,3837.0512695313,1433.8461914063,1055.7691650391,7064.6152343750,2222.0512695313,8297.4355468750,5656.5385742188,1699.6153564453,3878.8461914063,,,
22.5390625000,0,6358.4614257813,5900.8974609375,1221.4102783203,4148.9741210938,4594.4873046875,3273.4614257813,1790.2563476563,5765.7690429688,7059.2309570313,7296.4101562500,686.9230957031,2498.3332519531,8220.2568359375,8266.2822265625,1223.3333740234,6991.2822265625,,,
22.5468750000,0,1204.6153564453,4339.6152343750,2796.4101562500,7351.7949218750,1840.7691650391,2257.8205566406,6308.9741210938,3011.4101562500,4846.0258789063,724.7435913086,3851.4101562500,5417.5639648438,1258.4615478516,5756.6665039063,5270.0000000000,7570.6411132813,,,
22.5546875000,0,4825.1284179688,4773.8461914063,1366.5384521484,6612.5639648438,3189.7436523438,3869.1025390625,3497.3076171875,5433.7177734375,1630.3846435547,4930.0000000000,953.5897216797,8067.8203125000,7058.4614257813,6308.0771484375,2734.2307128906,375.6410217285,,,
22.5625000000,0,801.1538085938,1543.3333740234,1171.9230957031,282.6922912598,6246.1538085938,5532.5639648438,4910.1284179688,3854.8718261719,4574.2309570313,7527.4360351563,8293.3330078125,5017.6923828125,4008.8461914063,141.5384521484,5470.8974609375,1105.0000000000,,,
22.5703125000,0,3774.1025390625,31.5384521484,7846.4101562500,6599.2309570313,4350.2563476563,1823.7178955078,3131.4101562500,3242.6923828125,1400.6409912109,4170.8974609375,734.6153564453,2693.9743652344,69.2307586670,7447.8203125000,485.0000000000,6592.5639648438,,,
22.5781250000,0,127.6922988892,6846.7949218750,5910.2563476563,2336.1538085938,1187.0512695313,6404.2309570313,7772.6923828125,6310.5126953125,7546.4101562500,4001.0256347656,3966.0256347656,4175.2563476563,8192.4355468750,5682.4360351563,1516.0256347656,8092.1796875000,,,
22.5859375000,0,5981.2822265625,2812.1794433594,6427.3076171875,7901.5385742188,235.8974304199,7738.2050781250,4076.4101562500,1707.5640869141,6351.0258789063,3735.2563476563,1827.0512695313,3647.6923828125,5036.6665039063,1653.2050781250,1356.1538085938,6809.4873046875,,,
22.5937500000,0,2249.6154785156,6250.8974609375,3148.8461914063,2986.6667480469,1872.1794433594,6488.7177734375,1156.2821044922,5680.8974609375,3153.2050781250,1966.5384521484,7909.6152343750,971.2820434570,1723.4615478516,7991.9228515625,4647.3076171875,2111.5385742188,,,
22.6015625000,0,3038.2050781250,4951.1538085938,8271.2822265625,3261.9230957031,2913.9743652344,7146.6665039063,2456.6667480469,992.9487304688,4771.7949218750,1921.2821044922,2535.8974609375,5917.0512695313,5512.0512695313,7676.0258789063,5862.4360351563,219.8717803955,,,
22.6093750000,0,4033.8461914063,4675.0000000000,6514.4873046875,1560.8974609375,4984.8715820313,1420.0000000000,796.5384521484,3444.6154785156,4155.7690429688,3111.4101562500,6180.2563476563,7850.6411132813,7762.4360351563,7640.2563476563,2910.0000000000,5174.4873046875,,,
22.6171875000,0,8183.7177734375,6243.0771484375,6965.7690429688,3326.7949218750,7710.2563476563,6376.0258789063,2343.5898437500,6576.9228515625,5453.5898437500,358.7179260254,739.4871826172,1114.8718261719,3770.2563476563,3100.2563476563,2027.5640869141,6389.7436523438,,,
22.6250000000,0,2644.1025390625,368.0769042969,1592.6922607422,499.7435913086,914.4871826172,6916.2822265625,4885.6411132813,6944.1025390625,7403.8461914063,456.4102478027,3253.8461914063,3186.1538085938,1204.2307128906,2553.5898437500,157.6923065186,670.3845825195,,,
22.6328125000,0,6953.2050781250,4617.6923828125,2671.2819824219,1600.3846435547,2945.8974609375,4817.1796875000,3662.1794433594,5632.5639648438,2821.1538085938,556.9230957031,728.0769042969,3775.3845214844,4774.7436523438,5587.4360351563,6523.2050781250,3457.4357910156,,,
22.6406250000,0,2651.4101562500,6214.7436523438,2412.8205566406,4106.6665039063,2613.8461914063,1904.7435302734,4204.7436523438,2615.6411132813,1917.9487304688,4840.2563476563,8054.1025390625,6093.4614257813,4535.8974609375,7747.6923828125,4294.7436523438,4767.3076171875,,,
22.6484375000,0,4589.7436523438,1668.8461914063,6036.7949218750,2791.1538085938,133.8461456299,1160.7691650391,6690.1284179688,4433.4614257813,1220.2563476563,5981.1538085938,6959.7436523438,30.8974266052,4485.3847656250,933.0769042969,3513.8461914063,391.1538391113,,,
22.6562500000,0,1651.5384521484,1035.1281738281,237.4358825684,674.4871826172,2821.6667480469,35.3846054077,1824.6153564453,5442.6923828125,849.3589477539,7780.0000000000,1718.4615478516,6449.6152343750,8292.3076171875,8318.8457031250,3219.6154785156,7083.5898437500,,,
22.6640625000,0,7912.6923828125,6506.1538085938,8238.0771484375,2574.4870605469,1096.2821044922,7755.7690429688,977.6923217773,1168.5897216797,4428.4614257813,1416.9230957031,5365.1284179688,2075.1281738281,7545.2563476563,5327.8203125000,7067.5639648438,5635.1284179688,,,
22.6718750000,0,5955.8974609375,1205.2563476563,7189.3588867188,2087.4357910156,8192.8203125000,1998.4615478516,6489.7436523438,768.7179565430,948.8461303711,763.0769042969,1101.0256347656,4099.1025390625,6500.8974609375,61.2820434570,1455.8974609375,2285.0000000000,,,
22.6796875000,0,1613.3333740234,7132.0512695313,166.5384521484,5395.8974609375,7688.9746093750,5716.5385742188,3877.1794433594,85.3846054077,6858.5898437500,4845.0000000000,5434.4873046875,3524.8718261719,4497.6923828125,3740.0000000000,8357.1796875000,3947.9487304688,,,
22.6875000000,0,1409.8718261719,7221.0258789063,7788.2050781250,6041.6665039063,3925.5129394531,7215.2563476563,4349.6152343750,2057.5642089844,7553.8461914063,6775.0000000000,845.5128173828,8227.1796875000,8050.8974609375,6451.7949218750,5114.6152343750,966.1538696289,,,
22.6953125000,0,1025.3846435547,2907.3076171875,4770.0000000000,7482.9487304688,3305.3845214844,5115.0000000000,8313.0771484375,5740.1284179688,3049.3588867188,2448.7180175781,3244.4870605469,5818.0771484375,3822.8205566406,234.7435760498,4980.0000000000,5135.2563476563,,,
22.7031250000,0,6860.5126953125,860.6409912109,2729.4870605469,3862.5642089844,6352.3076171875,7748.0771484375,1304.7435302734,5509.1025390625,2595.6411132813,5235.6411132813,5737.1796875000,4259.7436523438,4566.7949218750,4300.1284179688,3339.1025390625,1912.8205566406,,,
22.7109375000,0,7947.5639648438,2705.6411132813,1282.9487304688,2086.0256347656,7260.5126953125,64.9999923706,2678.3332519531,4191.4101562500,2100.6411132813,4531.5385742188,3183.9743652344,370.5128173828,2301.5385742188,325.3846130371,7901.1538085938,1916.0256347656,,,
22.7187500000,0,1974.6153564453,6270.5126953125,2026.9230957031,7883.7177734375,2818.4614257813,1544.4871826172,1035.6409912109,2885.5129394531,1232.8205566406,4102.5639648438,1566.6666259766,6675.8974609375,1165.2563476563,7569.3588867188,2059.4870605469,2290.6411132813,,,
22.7265625000,0,2882.4357910156,4539.2309570313,2983.7180175781,8337.6923828125,7925.5126953125,6038.7177734375,1522.0512695313,424.2307739258,3393.3332519531,8095.2563476563,4084.6154785156,3439.2307128906,7758.0771484375,5025.7690429688,5247.1796875000,4137.3076171875,,,
22.7343750000,0,7697.9487304688,5301.6665039063,1545.7691650391,3340.8974609375,6218.4614257813,3488.2050781250,5646.1538085938,6028.4614257813,5424.4873046875,7076.1538085938,1396.2821044922,2821.1538085938,6666.5385742188,4584.8715820313,7513.7177734375,3408.7180175781,,,
22.7421875000,0,5687.5639648438,6853.3334960938,821.2820434570,4177.4360351563,4987.4360351563,7021.9228515625,4653.3334960938,6403.4614257813,8031.0258789063,4651.7949218750,7234.3588867188,1747.3077392578,517.1795043945,5400.0000000000,2714.4870605469,4103.3334960938,,,
22.7500000000,0,1689.4871826172,5538.5898437500,1239.2307128906,6507.0512695313,6931.4101562500,2073.8461914063,11.4102478027,6062.9487304688,5516.0258789063,1412.9487304688,5376.5385742188,3588.3332519531,2340.5126953125,5612.1796875000,2681.6667480469,7776.7949218750,,,
22.7578125000,0,5210.7690429688,5063.4614257813,5626.0258789063,592.6923217773,6209.2309570313,68.0769119263,5297.8203125000,2337.9487304688,6253.4614257813,2574.4870605469,3214.7436523438,5240.2563476563,6925.2563476563,4144.4873046875,1862.3077392578,6632.6923828125,,,
22.7656250000,0,5082.4360351563,2419.6154785156,5807.5639648438,6423.9741210938,7014.7436523438,4376.2822265625,333.7179260254,2901.6667480469,5990.0000000000,2803.8461914063,4656.7949218750,1178.9743652344,7418.8461914063,3780.3845214844,3755.1281738281,2295.8974609375,,,
22.7734375000,0,3657.8205566406,8059.6152343750,3096.1538085938,7499.1025390625,5094.1025390625,4533.7177734375,1585.5128173828,4085.1281738281,94.4871673584,4211.1538085938,1170.5128173828,4114.8715820313,5566.4101562500,2930.6411132813,4179.3588867188,7520.1284179688,,,
