Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Channel 15,Channel 16,Event Id,Event Date,Event Duration
6.1796875000,0,8374.3593750000,1999.4871826172,990.5128173828,3425.5129394531,8399.3593750000,3105.8974609375,5993.8461914063,1734.1025390625,6704.8715820313,5121.6665039063,7111.7949218750,3399.8718261719,3567.6923828125,1324.8718261719,7901.9228515625,1497.6922607422,,,
6.1875000000,0,419.6153869629,1273.9743652344,6006.9228515625,4173.5898437500,5293.4614257813,1451.6666259766,8085.1284179688,5556.0258789063,3074.3588867188,4423.8461914063,152.6923065186,6428.9741210938,748.2051391602,2549.8718261719,8306.6669921875,4934.8715820313,,,
6.1953125000,0,2839.2307128906,1076.5384521484,467.1794738770,4786.1538085938,3628.5898437500,1773.0769042969,4927.6923828125,3000.7692871094,4267.0512695313,530.2564086914,5471.6665039063,687.0512695313,6059.8715820313,3477.4357910156,6287.0512695313,1798.8461914063,,,
6.2031250000,0,2647.6923828125,8354.7431640625,2436.1538085938,3156.9230957031,3080.2563476563,2167.4357910156,5210.1284179688,665.0000000000,8374.8720703125,6271.7949218750,8177.9487304688,3113.9743652344,936.1538696289,7306.6665039063,6593.0771484375,5884.4873046875,,,
6.2109375000,0,322.4358825684,1175.0000000000,7549.8715820313,6936.2822265625,5686.9228515625,3809.3588867188,6142.1796875000,5938.3334960938,513.8461303711,2437.0512695313,1522.5640869141,2390.7692871094,5102.3076171875,7648.9746093750,2225.6411132813,929.8717651367,,,
6.2187500000,0,2154.2307128906,4107.0512695313,5508.3334960938,5188.2050781250,265.3846130371,843.3333129883,6126.1538085938,3952.1794433594,6102.5639648438,4728.8461914063,3164.6154785156,5517.8203125000,2517.3076171875,7649.4873046875,458.7179260254,4899.7436523438,,,
6.2265625000,0,4730.0000000000,2326.2819824219,8253.2050781250,7402.0512695313,2766.2819824219,3323.3332519531,6128.5898437500,4931.9228515625,3681.2819824219,1095.3846435547,5535.0000000000,6524.8715820313,511.7948608398,2258.2050781250,8159.8715820313,5836.9228515625,,,
6.2343750000,0,6013.7177734375,5082.4360351563,2947.8205566406,1724.1025390625,3637.4357910156,1909.2307128906,6668.8461914063,5436.9228515625,6944.4873046875,5666.4101562500,4810.8974609375,6543.7177734375,3439.7436523438,807.5640869141,4130.0000000000,971.6666870117,,,
6.2421875000,0,4720.5126953125,7804.3588867188,1352.6922607422,7173.5898437500,4896.1538085938,322.4358825684,7650.0000000000,937.9487304688,6499.7436523438,5314.2309570313,6001.2822265625,1494.8718261719,2195.0000000000,4641.9228515625,7251.9228515625,2106.7949218750,,,
6.2500000000,0,1411.5384521484,7155.2563476563,1350.2563476563,6524.8715820313,1055.5128173828,5876.1538085938,6879.7436523438,3003.5898437500,6907.1796875000,4083.2050781250,896.9230957031,2903.5898437500,94.6153793335,5465.2563476563,528.0769042969,5288.7177734375,,,
6.2578125000,0,6778.7177734375,7865.2563476563,601.4102783203,458.0769042969,3545.7692871094,110.8974304199,2663.8461914063,2618.9743652344,4100.7690429688,3614.4870605469,8038.5898437500,2847.1794433594,5416.7949218750,3679.7436523438,3219.7436523438,7265.2563476563,,,
6.2656250000,0,7536.1538085938,6592.4360351563,4482.6923828125,1639.4871826172,6299.4873046875,839.7435913086,659.6153564453,7629.7436523438,5706.4101562500,3118.7180175781,316.7948608398,1193.8461914063,5872.3076171875,156.2820434570,4887.4360351563,5031.5385742188,,,
6.2734375000,0,4643.5898437500,5727.0512695313,3258.3332519531,4665.5126953125,5602.1796875000,3941.5385742188,6107.8203125000,3568.8461914063,6988.3334960938,6837.6923828125,6866.5385742188,5469.2309570313,257.5640869141,1708.4615478516,1947.9487304688,3019.4870605469,,,
6.2812500000,0,4927.8203125000,1271.0256347656,1643.4615478516,2958.0769042969,3636.6667480469,3473.8461914063,5238.0771484375,1523.3333740234,683.3333129883,6637.5639648438,3566.6667480469,5708.7177734375,226.1538391113,82.0512695313,7216.2822265625,1106.7949218750,,,
6.2890625000,0,8029.8715820313,4803.3334960938,6586.2822265625,2840.6411132813,3295.8974609375,5965.3847656250,6771.5385742188,5552.5639648438,866.0256347656,61.4102478027,775.1281738281,4055.0000000000,1374.1025390625,7478.0771484375,6781.2822265625,7275.6411132813,,,
6.2968750000,0,4933.0771484375,4198.9741210938,1104.7435302734,8129.2309570313,145.7692260742,8276.1542968750,4570.0000000000,633.2051391602,2590.8974609375,1451.2821044922,6822.9487304688,7066.0258789063,2952.3076171875,5947.9487304688,7088.3334960938,2218.4614257813,,,
6.3046875000,0,703.5897216797,3835.3845214844,4023.3332519531,1595.2563476563,2571.5385742188,2590.3845214844,5729.7436523438,4727.1796875000,6370.6411132813,6896.5385742188,3436.7949218750,3253.9743652344,6083.7177734375,6484.4873046875,1810.0000000000,645.5128173828,,,
6.3125000000,0,2536.4101562500,991.2820434570,4168.0771484375,7762.0512695313,5272.3076171875,5747.8203125000,8099.7436523438,75.7692184448,863.5897216797,4270.1284179688,1743.8461914063,2261.7949218750,8055.5126953125,4555.7690429688,2581.9230957031,4831.9228515625,,,
6.3203125000,0,2921.0256347656,6959.1025390625,4725.7690429688,3877.1794433594,5567.5639648438,5074.1025390625,5675.2563476563,1424.8718261719,7331.9228515625,5531.2822265625,2775.1281738281,7272.1796875000,6465.6411132813,3104.3588867188,5953.0771484375,5981.4101562500,,,
6.3281250000,0,5099.1025390625,8315.3847656250,2043.3333740234,3273.2050781250,7746.1538085938,6436.4101562500,4021.0256347656,4849.3588867188,2298.5898437500,1039.8718261719,4856.2822265625,3206.5385742188,4677.8203125000,4699.7436523438,1088.9743652344,1194.8718261719,,,
6.3359375000,0,3010.0000000000,2631.9230957031,965.7692260742,6851.9228515625,420.3846130371,3678.4614257813,3854.8718261719,7974.7436523438,1317.1794433594,1499.2307128906,4792.8203125000,1810.3846435547,6594.1025390625,135.5128173828,109.4871673584,4698.9741210938,,,
6.3437500000,0,4928.8461914063,2568.3332519531,7545.2563476563,4715.3847656250,5017.9487304688,8206.5380859375,5950.2563476563,408.5897216797,8172.9487304688,6008.0771484375,3151.6667480469,1965.7691650391,4589.8715820313,4261.5385742188,331.4102478027,5441.0258789063,,,
6.3515625000,0,1727.0512695313,4650.2563476563,6176.9228515625,1603.8461914063,2674.8718261719,7086.7949218750,3233.7180175781,6464.3588867188,6377.1796875000,1461.6666259766,6770.0000000000,3178.7180175781,8353.7177734375,3586.6667480469,5125.8974609375,6770.3847656250,,,
6.3593750000,0,493.0769042969,6233.3334960938,2463.3332519531,2341.6667480469,7713.7177734375,5809.6152343750,8283.5898437500,3702.5642089844,7585.6411132813,6172.3076171875,3217.8205566406,1140.1281738281,2894.4870605469,2041.2821044922,1210.5128173828,6182.4360351563,,,
6.3671875000,0,2476.6667480469,632.4359130859,2787.8205566406,3800.3845214844,923.4615478516,1566.5384521484,1862.0512695313,7237.9487304688,6297.9487304688,8015.5126953125,1174.4871826172,7416.0258789063,701.6666870117,5084.8715820313,4822.1796875000,8204.4873046875,,,
6.3750000000,0,7295.8974609375,8334.3593750000,1623.4615478516,6404.8715820313,2985.0000000000,2883.0769042969,7030.7690429688,5155.1284179688,8125.8974609375,2655.0000000000,1646.6666259766,6525.5126953125,6202.9487304688,7351.0258789063,6972.4360351563,1903.9743652344,,,
6.3828125000,0,4741.5385742188,2327.0512695313,6016.2822265625,1330.2563476563,2876.5385742188,4371.7949218750,2455.3845214844,7748.9746093750,4297.0512695313,6803.5898437500,3404.3588867188,5287.6923828125,3170.8974609375,4322.1796875000,3768.4614257813,6850.7690429688,,,
6.3906250000,0,6180.7690429688,5713.3334960938,1625.0000000000,7746.5385742188,6120.6411132813,7017.0512695313,7110.0000000000,5081.7949218750,926.6666870117,2603.3332519531,2354.3588867188,514.3589477539,5166.5385742188,6096.1538085938,7199.7436523438,1628.9743652344,,,
6.3984375000,0,3243.8461914063,2419.2307128906,4778.9741210938,2627.0512695313,3397.8205566406,6043.0771484375,5449.6152343750,4144.2309570313,6447.1796875000,6354.3588867188,7349.3588867188,7765.5126953125,4407.8203125000,5893.3334960938,515.7692260742,3092.3076171875,,,
6.4062500000,0,930.1281738281,2774.6154785156,661.1538085938,6987.0512695313,2044.4871826172,246.4102478027,7451.5385742188,244.6153717041,1472.1794433594,7265.0000000000,1717.8205566406,7844.4873046875,2266.2819824219,5684.6152343750,3007.5642089844,6580.5126953125,,,
6.4140625000,0,4614.6152343750,1654.8718261719,8178.4614257813,455.2564086914,4463.5898437500,6782.6923828125,6969.8715820313,4755.6411132813,2376.1538085938,2222.3076171875,5953.0771484375,2665.5126953125,6893.3334960938,1393.3333740234,4572.1796875000,3645.3845214844,,,
6.4218750000,0,6055.1284179688,5570.1284179688,3442.0512695313,1328.4615478516,3127.4357910156,8371.7949218750,4508.9741210938,325.7692260742,684.2307739258,2755.3845214844,113.4615325928,2753.3332519531,4611.9228515625,1986.1538085938,3587.5642089844,1524.4871826172,,,
6.4296875000,0,3263.5898437500,2245.3845214844,4588.8461914063,4586.7949218750,2924.7436523438,846.1538085938,1238.0769042969,4276.4101562500,2971.4101562500,4183.4614257813,1909.6153564453,6659.8715820313,193.8461456299,233.9743499756,5230.5126953125,2608.9743652344,,,
6.4375000000,0,106.9230651855,6617.6923828125,4366.0258789063,2337.1794433594,1343.5897216797,5513.4614257813,29.1025543213,7575.8974609375,1827.1794433594,6082.9487304688,2234.1025390625,508.9743652344,7465.1284179688,2204.2307128906,5246.4101562500,240.2564086914,,,
6.4453125000,0,5548.9741210938,6423.0771484375,2400.6411132813,3405.2563476563,7653.0771484375,5437.8203125000,8132.3076171875,7920.2563476563,2550.6411132813,1172.9487304688,8195.8974609375,6323.2050781250,3042.3076171875,7931.2822265625,3811.6667480469,4407.9487304688,,,
6.4531250000,0,4137.5639648438,6708.3334960938,5193.4614257813,1067.8205566406,4623.5898437500,5888.3334960938,8343.9746093750,7363.0771484375,6828.5898437500,7025.8974609375,4185.2563476563,1314.2307128906,82.0512695313,7375.3847656250,6272.0512695313,3864.2307128906,,,
6.4609375000,0,1628.4615478516,3352.0512695313,6147.1796875000,4563.5898437500,4331.7949218750,8058.9746093750,2606.2819824219,7485.0000000000,4334.1025390625,8124.8715820313,8127.6923828125,4153.8461914063,1646.4102783203,3555.2563476563,2437.5642089844,8323.0771484375,,,
6.4687500000,0,2290.8974609375,2532.9487304688,7155.5126953125,4168.4614257813,5113.7177734375,3368.2050781250,729.4871826172,372.6922912598,23.9743499756,1104.6153564453,3308.0769042969,3752.9487304688,1884.1025390625,4402.5639648438,2890.8974609375,7436.5385742188,,,
6.4765625000,0,8206.0253906250,4243.5898437500,7249.4873046875,2583.3332519531,7466.9228515625,4623.7177734375,4727.4360351563,6748.2050781250,4688.7177734375,300.6410217285,6997.9487304688,4900.3847656250,7734.8715820313,1983.3333740234,8162.4360351563,7855.0000000000,,,
6.4843750000,0,5642.1796875000,6744.7436523438,5316.9228515625,6842.5639648438,1916.0256347656,4170.1284179688,6628.3334960938,1743.0769042969,2588.8461914063,3788.9743652344,3864.7436523438,2062.6923828125,4781.5385742188,5631.6665039063,2037.5640869141,1445.2563476563,,,
6.4921875000,0,363.7179260254,2753.0769042969,2379.2307128906,147.0512695313,7574.7436523438,4362.1796875000,263.9743652344,5878.5898437500,1741.1538085938,5092.8203125000,3052.5642089844,4010.8974609375,6398.8461914063,208.7179412842,6320.3847656250,278.4615173340,,,
6.5000000000,0,215.5128173828,6546.9228515625,2099.8718261719,6161.9228515625,5789.4873046875,6958.0771484375,4808.9741210938,4021.9230957031,3495.0000000000,4230.7690429688,2854.7436523438,4097.4360351563,5062.0512695313,3022.5642089844,3171.2819824219,2911.5385742188,,,
6.5078125000,0,1538.3333740234,437.8204956055,6365.0000000000,5026.1538085938,6731.0258789063,1582.1794433594,3796.7949218750,7213.8461914063,4334.8715820313,8266.2822265625,415.2564086914,3913.3332519531,4677.6923828125,4757.8203125000,2758.2050781250,1633.7178955078,,,
6.5156250000,0,661.5384521484,2054.1025390625,5292.4360351563,6866.6665039063,4419.3588867188,523.8461303711,7617.8203125000,7540.5126953125,6824.4873046875,2315.6411132813,1791.2821044922,2.1794781685,6173.8461914063,3837.9487304688,5203.9741210938,922.5640869141,,,
6.5234375000,0,5878.3334960938,4501.9228515625,8107.8203125000,4685.0000000000,4104.1025390625,6468.9741210938,3279.6154785156,6681.4101562500,1422.0512695313,3206.2819824219,368.8461608887,6176.4101562500,8001.5385742188,2037.1794433594,1830.0000000000,416.6666564941,,,
6.5312500000,0,3489.3588867188,2198.0769042969,5609.8715820313,7103.4614257813,3893.0769042969,2738.2050781250,6286.0258789063,79.4871673584,2461.0256347656,8380.6406250000,2501.4101562500,2282.3076171875,2139.6154785156,1844.4871826172,1068.7178955078,2309.1025390625,,,
6.5390625000,0,2291.7949218750,1094.1025390625,8146.1538085938,5160.1284179688,2552.5642089844,3895.7692871094,7355.0000000000,6156.2822265625,4089.8718261719,4887.5639648438,1562.5640869141,5902.4360351563,4641.9228515625,8313.4619140625,2769.1025390625,220.1281890869,,,
6.5468750000,0,4270.1284179688,6589.3588867188,1668.2050781250,7714.6152343750,5586.9228515625,3363.7180175781,8173.2050781250,3764.6154785156,4766.9228515625,8233.5898437500,3618.4614257813,2657.9487304688,3845.8974609375,7339.8715820313,5160.8974609375,3354.8718261719,,,
6.5546875000,0,4917.4360351563,1245.8974609375,3733.9743652344,2172.5642089844,87.8205032349,961.5384521484,7935.7690429688,5040.6411132813,3414.2307128906,6356.6665039063,3650.2563476563,7037.1796875000,6182.6923828125,4975.8974609375,4107.6923828125,534.4871826172,,,
6.5625000000,0,1937.0512695313,8399.6152343750,1596.5384521484,8008.5898437500,3326.6667480469,3462.0512695313,1989.7435302734,1795.7691650391,7020.7690429688,4704.1025390625,8012.6923828125,2776.5385742188,1339.3590087891,511.4102478027,145.3846130371,1171.1538085938,,,
6.5703125000,0,3488.8461914063,1218.5897216797,4785.7690429688,2113.9743652344,2012.4359130859,3881.4101562500,6656.9228515625,1551.4102783203,3874.7436523438,5925.5126953125,6316.9228515625,5574.8715820313,1220.8974609375,7784.4873046875,257.0512695313,4173.5898437500,,,
6.5781250000,0,4720.5126953125,7965.5126953125,5245.5126953125,996.2820434570,2672.5642089844,2591.9230957031,2276.0256347656,1459.6153564453,8019.2309570313,2441.7949218750,6433.4614257813,7105.7690429688,5979.3588867188,313.9743652344,8113.8461914063,6247.5639648438,,,
6.5859375000,0,2388.0769042969,7474.7436523438,3492.3076171875,2126.2819824219,5397.6923828125,2233.4614257813,7314.3588867188,8033.5898437500,6516.6665039063,7894.2309570313,5172.9487304688,6811.6665039063,1647.4359130859,5918.3334960938,2791.2819824219,5983.0771484375,,,
6.5937500000,0,6745.7690429688,6080.6411132813,5388.9741210938,4092.3076171875,5066.0258789063,7980.6411132813,2347.8205566406,3260.1281738281,4973.0771484375,6779.4873046875,6202.6923828125,942.4359130859,1756.6666259766,3551.9230957031,6426.5385742188,2440.8974609375,,,
6.6015625000,0,5332.5639648438,3393.0769042969,3433.8461914063,4739.8715820313,5731.9228515625,5438.7177734375,7904.4873046875,8272.1796875000,3477.9487304688,5270.1284179688,4738.9741210938,4378.8461914063,186.7948608398,5389.1025390625,2008.2050781250,5278.4614257813,,,
6.6093750000,0,3911.7949218750,4976.6665039063,1474.3590087891,8191.0258789063,6493.9741210938,2361.1538085938,911.6666870117,4284.3588867188,3559.7436523438,7496.6665039063,1790.1281738281,6487.1796875000,5047.4360351563,2284.8718261719,415.1282043457,4561.4101562500,,,
6.6171875000,0,4483.7177734375,1813.9743652344,3328.2050781250,1248.0769042969,5144.4873046875,4941.7949218750,1301.0256347656,7555.3847656250,6360.8974609375,3078.3332519531,7006.5385742188,7598.0771484375,864.6153564453,5266.0258789063,1247.9487304688,7381.1538085938,,,
6.6250000000,0,7128.2050781250,7601.0258789063,1672.3077392578,7319.1025390625,3116.9230957031,2009.3590087891,6534.1025390625,4724.1025390625,1130.0000000000,612.6923217773,3620.7692871094,1435.1281738281,937.1795043945,7149.8715820313,8141.5385742188,1169.8718261719,,,
6.6328125000,0,7461.2822265625,3417.4357910156,6633.0771484375,203.8461456299,4258.8461914063,6549.3588867188,2588.9743652344,1212.1794433594,1626.5384521484,143.4615325928,1698.0769042969,6331.0258789063,7871.9228515625,5835.5126953125,350.8974304199,6365.7690429688,,,
6.6406250000,0,7851.9228515625,4439.2309570313,7049.6152343750,4880.0000000000,856.6666870117,6231.6665039063,4381.5385742188,1586.1538085938,3020.2563476563,7559.8715820313,3282.8205566406,7942.9487304688,295.3846130371,909.2307739258,2438.4614257813,4250.0000000000,,,
6.6484375000,0,2111.0256347656,4069.4870605469,2041.4102783203,7288.3334960938,3474.8718261719,2333.8461914063,6320.8974609375,5489.2309570313,4314.7436523438,4883.8461914063,1409.2307128906,8167.1796875000,5391.2822265625,6851.9228515625,2622.5642089844,71.1538391113,,,
6.6562500000,0,1562.1794433594,4333.3334960938,4471.2822265625,6606.2822265625,7282.1796875000,4172.0512695313,2644.8718261719,1511.1538085938,2973.4614257813,1849.6153564453,4297.6923828125,5787.3076171875,6606.7949218750,8014.6152343750,4715.7690429688,6916.2822265625,,,
6.6640625000,0,2007.0512695313,1025.0000000000,1491.0256347656,7642.4360351563,2464.2307128906,6853.9741210938,1505.7691650391,1995.2563476563,1495.1281738281,7177.6923828125,7074.1025390625,6379.6152343750,439.1025695801,2655.3845214844,3536.2819824219,3699.8718261719,,,
6.6718750000,0,8060.0000000000,5035.0000000000,5503.7177734375,5492.5639648438,672.6923217773,1532.0512695313,6899.2309570313,4352.4360351563,293.0769042969,7500.7690429688,1002.6923217773,1410.3846435547,7640.5126953125,8129.2309570313,8040.6411132813,2219.8718261719,,,
6.6796875000,0,1641.5384521484,2900.3845214844,5637.9487304688,2538.3332519531,6235.3847656250,193.3333282471,635.7692260742,7284.1025390625,8078.9746093750,7817.3076171875,1518.5897216797,3416.9230957031,1496.4102783203,6093.5898437500,572.1795043945,6932.1796875000,,,
6.6875000000,0,3940.5129394531,8041.4101562500,7842.1796875000,6792.9487304688,5694.8715820313,2566.4101562500,8245.7695312500,901.4102783203,3162.8205566406,1851.1538085938,5718.3334960938,4916.0258789063,3935.8974609375,2030.7691650391,7248.2050781250,201.5384521484,,,
6.6953125000,0,5685.5126953125,6942.1796875000,5728.4614257813,845.1281738281,6881.4101562500,3929.1025390625,2841.0256347656,3504.6154785156,3824.7436523438,8043.8461914063,1244.3590087891,586.4102783203,1445.7691650391,5925.3847656250,1840.8974609375,6815.7690429688,,,
6.7031250000,0,7283.5898437500,1896.6666259766,2246.1538085938,6786.0258789063,1186.6666259766,652.8204956055,69.6153793335,3906.4101562500,8275.5126953125,8132.0512695313,4306.5385742188,7618.8461914063,4676.9228515625,3612.8205566406,2177.8205566406,5699.2309570313,,,
6.7109375000,0,4646.2822265625,4569.2309570313,6626.0258789063,7201.4101562500,5544.8715820313,2340.0000000000,8213.2050781250,1956.0256347656,5889.8715820313,2088.9743652344,6057.1796875000,2206.6667480469,1338.8461914063,586.9230957031,6646.6665039063,3442.0512695313,,,
6.7187500000,0,5173.8461914063,2746.1538085938,397.1794738770,6750.7690429688,7727.5639648438,2559.6154785156,3001.1538085938,3398.5898437500,5927.5639648438,6947.0512695313,5592.6923828125,140.1281890869,6095.6411132813,8073.2050781250,3748.2050781250,4966.6665039063,,,
6.7265625000,0,7302.6923828125,1238.2050781250,4658.5898437500,6980.1284179688,3078.7180175781,1268.9743652344,6832.3076171875,6114.2309570313,4837.9487304688,502.6922912598,2266.5385742188,4490.6411132813,8027.4360351563,7081.9228515625,5930.3847656250,6559.2309570313,,,
6.7343750000,0,8377.3076171875,6122.9487304688,5961.1538085938,7585.8974609375,2688.2050781250,2673.8461914063,4263.8461914063,1833.3333740234,6374.3588867188,539.2307739258,7292.5639648438,40.5128097534,4042.5642089844,7976.7949218750,7357.4360351563,3392.4357910156,,,
6.7421875000,0,1520.2563476563,6686.9228515625,2102.4357910156,2821.2819824219,7809.3588867188,4600.1284179688,1756.9230957031,5200.8974609375,1237.8205566406,5751.0258789063,4105.2563476563,7328.8461914063,5737.9487304688,2223.7180175781,3422.4357910156,7507.6923828125,,,
6.7500000000,0,510.3846130371,308.5897216797,8035.8974609375,1562.0512695313,6835.8974609375,8283.4619140625,3856.6667480469,6815.7690429688,5262.6923828125,7421.9228515625,1839.7435302734,44.9999923706,7940.5126953125,7891.2822265625,5865.7690429688,4203.4614257813,,,
6.7578125000,0,4993.9741210938,544.2307739258,3407.8205566406,1148.5897216797,4092.6923828125,6602.5639648438,99.2307586670,2044.2307128906,2259.2307128906,4848.2050781250,4178.4614257813,5267.0512695313,780.3845825195,7632.4360351563,3954.1025390625,8098.0771484375,,,
6.7656250000,0,3531.1538085938,4789.2309570313,2566.9230957031,7482.9487304688,3471.7949218750,6154.2309570313,2963.4614257813,39.4871711731,3958.4614257813,1396.4102783203,7825.7690429688,6524.8715820313,580.6409912109,2603.7180175781,523.4615478516,4491.5385742188,,,
6.7734375000,0,824.6153564453,6622.0512695313,5649.8715820313,7900.5126953125,1774.3590087891,2188.2050781250,1252.6922607422,7459.6152343750,1165.5128173828,3557.8205566406,3352.0512695313,2274.3588867188,1993.3333740234,4326.7949218750,5948.4614257813,3131.4101562500,,,
