Time:512Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Event Id,Event Date,Event Duration
5.1738281250,0,1.8518860340,0.9844825268,0.3496231735,1.3139151335,,,
5.1757812500,0,1.9621276855,0.9835101366,0.1032408699,0.9018953443,,,
5.1777343750,0,2.0583853722,0.9141204953,-0.2087467909,0.6112629175,,,
5.1796875000,0,2.1393427849,0.7829909325,-0.5266714096,0.5460266471,,,
5.1816406250,0,2.2039484978,0.6010470986,-0.7903224826,0.7463234067,,,
5.1835937500,0,2.2514338493,0.3826944828,-0.9483708143,1.1772662401,,,
5.1855468750,0,2.2813253403,0.1448077708,-0.9664058685,1.7383730412,,,
5.1875000000,0,2.2934544086,-0.0944519639,-0.8323351741,2.2909924984,,,
5.1894531250,0,2.2879586220,-0.3169094622,-0.5583042502,2.6962130070,,,
5.1914062500,0,2.2652795315,-0.5056483150,-0.1788388640,2.8528630733,,,
5.1933593750,0,2.2261550426,-0.6461960077,0.2545029223,2.7251918316,,,
5.1953125000,0,2.1716063023,-0.7275382876,0.6811342835,2.3526427746,,,
5.1972656250,0,2.1029186249,-0.7428922653,1.0408535004,1.8390396833,,,
5.1992187500,0,2.0216205120,-0.6901838183,1.2832015753,1.3241540194,,,
5.2011718750,0,1.9294545650,-0.5721967816,1.3753060102,0.9454393983,,,
5.2031250000,0,1.8283487558,-0.3963829875,1.3069897890,0.8004260063,,,
5.2050781250,0,1.7203811407,-0.1743462682,1.0923486948,0.9200771451,,,
5.2070312500,0,1.6077437401,0.0789630711,0.7675529122,1.2604106665,,,
5.2089843750,0,1.4927041531,0.3462876379,0.3852133453,1.7146806717,,,
5.2109375000,0,1.3775651455,0.6092634201,0.0061922721,2.1427791119,,,
5.2128906250,0,1.2646245956,0.8496978283,-0.3098678589,2.4097979069,,,
5.2148437500,0,1.1561349630,1.0508362055,-0.5138216019,2.4231822491,,,
5.2167968750,0,1.0542634726,1.1985279322,-0.5746587515,2.1582889557,,,
5.2187500000,0,0.9610540867,1.2822122574,-0.4843145013,1.6653445959,,,
5.2207031250,0,0.8783916831,1.2956526279,-0.2589016855,1.0558960438,,,
5.2226562500,0,0.8079686761,1.2373716831,0.0638260320,0.4724604487,,,
5.2246093750,0,0.7512554526,1.1107530594,0.4303848147,0.0496950820,,,
5.2265625000,0,0.7094740868,0.9238057137,0.7799249291,-0.1222746894,,,
5.2285156250,0,0.6835771203,0.6886051893,1.0537449121,-0.0223213267,,,
5.2304687500,0,0.6742305756,0.4204526842,1.2044742107,0.2961294055,,,
5.2324218750,0,0.6818021536,0.1368084103,1.2034931183,0.7199731469,,,
5.2343750000,0,0.7063547373,-0.1439244151,1.0454350710,1.1076533794,,,
5.2363281250,0,0.7476449609,-0.4036813676,0.7490687966,1.3281786442,,,
5.2382812500,0,0.8051275015,-0.6259944439,0.3544231057,1.2972364426,,,
5.2402343750,0,0.8779643774,-0.7971383333,-0.0833977759,1.0005017519,,,
5.2421875000,0,0.9650396109,-0.9070847631,-0.5027459860,0.4977534413,,,
5.2441406250,0,1.0649784803,-0.9501987100,-0.8449799418,-0.0933350250,,,
5.2460937500,0,1.1761715412,-0.9256284237,-1.0635449886,-0.6292862296,,,
5.2480468750,0,1.2968029976,-0.8373607397,-1.1311713457,-0.9799998403,,,
5.2500000000,0,1.4248815775,-0.6939396858,-1.0440680981,-1.0642852783,,,
5.2519531250,0,1.5582764149,-0.5078659654,-0.8224600554,-0.8720093966,,,
5.2539062500,0,1.6947530508,-0.2947210073,-0.5073850155,-0.4667903781,,,
5.2558593750,0,1.8320136070,-0.0720755234,-0.1542492807,0.0315009542,,,
5.2578125000,0,1.9677358866,0.1417407393,0.1758530885,0.4796344936,,,
5.2597656250,0,2.0996148586,0.3289225996,0.4257061481,0.7502945662,,,
5.2617187500,0,2.2254025936,0.4734365642,0.5509321690,0.7669697404,,,
5.2636718750,0,2.3429467678,0.5621447563,0.5269502997,0.5248965025,,,
5.2656250000,0,2.4502298832,0.5857270360,0.3528498411,0.0923170894,,,
5.2675781250,0,2.5454032421,0.5393372774,0.0515741669,-0.4082922935,,,
5.2695312500,0,2.6268196106,0.4229476452,-0.3336128294,-0.8338782787,,,
5.2714843750,0,2.6930618286,0.2413571328,-0.7458285093,-1.0601261854,,,
5.2734375000,0,2.7429685593,0.0038637968,-1.1233972311,-1.0156587362,,,
5.2753906250,0,2.7756531239,-0.2763767540,-1.4094254971,-0.7017439008,,,
5.2773437500,0,2.7905201912,-0.5832616687,-1.5606365204,-0.1921085864,,,
5.2792968750,0,2.7872748375,-0.8988564610,-1.5540858507,0.3870920241,,,
5.2812500000,0,2.7659296989,-1.2046386003,-1.3907152414,0.8916612267,,,
5.2832031250,0,2.7268028259,-1.4827816486,-1.0951893330,1.1986814737,,,
5.2851562500,0,2.6705124378,-1.7173905373,-0.7120403647,1.2399939299,,,
5.2871093750,0,2.5979676247,-1.8956031799,-0.2987238169,1.0206639767,,,
5.2890625000,0,2.5103502274,-2.0084793568,0.0833359584,0.6173716784,,,
5.2910156250,0,2.4090957642,-2.0516169071,0.3783139288,0.1571740359,,,
5.2929687500,0,2.2958676815,-2.0254504681,0.5446763635,-0.2175419033,,,
5.2949218750,0,2.1725277901,-1.9352149963,0.5616428852,-0.3883049190,,,
5.2968750000,0,2.0411047935,-1.7905715704,0.4324122071,-0.2932476699,,,
5.2988281250,0,1.9037578106,-1.6049277782,0.1836489290,0.0557244420,,,
5.3007812500,0,1.7627394199,-1.3944939375,-0.1386885047,0.5759912133,,,
5.3027343750,0,1.6203552485,-1.1771469116,-0.4765286744,1.1366661787,,,
5.3046875000,0,1.4789246321,-0.9711749554,-0.7687583566,1.5942851305,,,
5.3066406250,0,1.3407392502,-0.7939962149,-0.9607711434,1.8319549561,,,
5.3085937500,0,1.2080237865,-0.6609368324,-1.0130060911,1.7912360430,,,
5.3105468750,0,1.0828964710,-0.5841556191,-0.9071456790,1.4880203009,,,
5.3125000000,0,0.9673323631,-0.5717892647,-0.6490090489,1.0080553293,,,
5.3144531250,0,0.8631284833,-0.6273787618,-0.2676876187,0.4833424985,,,
5.3164062500,0,0.7718729973,-0.7496162057,0.1889407635,0.0558787324,,,
5.3183593750,0,0.6949170232,-0.9324299097,0.6616213918,-0.1613204181,,,
5.3203125000,0,0.6333510876,-1.1654019356,1.0889023542,-0.1152328774,,,
5.3222656250,0,0.5879864693,-1.4344893694,1.4166538715,0.1726223975,,,
5.3242187500,0,0.5593406558,-1.7229977846,1.6064466238,0.6120898128,,,
5.3261718750,0,0.5476286411,-2.0127406120,1.6414816380,1.0691151619,,,
5.3281250000,0,0.5527593493,-2.2853026390,1.5291515589,1.4025372267,,,
5.3300781250,0,0.5743369460,-2.5233194828,1.2998319864,1.5028492212,,,
5.3320312500,0,0.6116683483,-2.7116844654,1.0020931959,1.3223057985,,,
5.3339843750,0,0.6637753248,-2.8385980129,0.6950768828,0.8881236315,,,
5.3359375000,0,0.7294114828,-2.8963871002,0.4392278194,0.2951571941,,,
5.3378906250,0,0.8070846200,-2.8820369244,0.2868209183,-0.3199452162,,,
5.3398437500,0,0.8950828314,-2.7973980904,0.2737630606,-0.8160225153,,,
5.3417968750,0,0.9915046096,-2.6490554810,0.4139443338,-1.0859029293,,,
5.3437500000,0,1.0942921638,-2.4478664398,0.6970198750,-1.0855770111,,,
5.3457031250,0,1.2012679577,-2.2082018852,1.0899680853,-0.8460474610,,,
5.3476562500,0,1.3101725578,-1.9469426870,1.5421822071,-0.4646097422,,,
5.3496093750,0,1.4187048674,-1.6823012829,1.9933032990,-0.0779558942,,,
5.3515625000,0,1.5245618820,-1.4325511456,2.3825740814,0.1755253971,,,
5.3535156250,0,1.6254799366,-1.2147514820,2.6582572460,0.1939182281,,,
5.3554687500,0,1.7192740440,-1.0435584784,2.7856523991,-0.0600454286,,,
5.3574218750,0,1.8038764000,-0.9302026629,2.7524607182,-0.5485287309,,,
5.3593750000,0,1.8773729801,-0.8817069530,2.5706658363,-1.1687192917,,,
5.3613281250,0,1.9380370378,-0.9003978968,2.2746329308,-1.7807706594,,,
5.3632812500,0,1.9843593836,-0.9837446213,1.9157288074,-2.2459008694,,,
5.3652343750,0,2.0150754452,-1.1245372295,1.5542943478,-2.4642066956,,,
5.3671875000,0,2.0291874409,-1.3113919497,1.2502247095,-2.4018349648,,,
5.3691406250,0,2.0259816647,-1.5295464993,1.0536224842,-2.1000618935,,,
5.3710937500,0,2.0050415993,-1.7618935108,0.9969802499,-1.6637974977,,,
5.3730468750,0,1.9662555456,-1.9901757240,1.0901089907,-1.2326650620,,,
5.3750000000,0,1.9098181725,-2.1962630749,1.3186048269,-0.9425847530,,,
5.3769531250,0,1.8362278938,-2.3634200096,1.6460905075,-0.8883905411,,,
5.3789062500,0,1.7462782860,-2.4774782658,2.0198838711,-1.0977274179,,,
5.3808593750,0,1.6410441399,-2.5278270245,2.3792099953,-1.5233844519,,,
5.3828125000,0,1.5218629837,-2.5081593990,2.6646773815,-2.0561649799,,,
5.3847656250,0,1.3903120756,-2.4169166088,2.8275439739,-2.5547678471,,,
5.3867187500,0,1.2481805086,-2.2574017048,2.8373267651,-2.8844897747,,,
5.3886718750,0,1.0974388123,-2.0375549793,2.6865727901,-2.9541437626,,,
5.3906250000,0,0.9402042627,-1.7694063187,2.3920462132,-2.7410714626,,,
5.3925781250,0,0.7787038684,-1.4682418108,1.9921467304,-2.2973990440,,,
5.3945312500,0,0.6152360439,-1.1515444517,1.5409617424,-1.7358176708,,,
5.3964843750,0,0.4521303177,-0.8377814293,1.0998797417,-1.1987872124,,,
5.3984375000,0,0.2917068601,-0.5451230407,0.7280671597,-0.8196017742,,,
5.4003906250,0,0.1362360865,-0.2901822329,0.4732964039,-0.6859872341,,,
5.4023437500,0,-0.0121008242,-0.0868634433,0.3645500839,-0.8162060380,,,
5.4042968750,0,-0.1512499452,0.0546000563,0.4075547159,-1.1542173624,,,
5.4062500000,0,-0.2793202698,0.1283523291,0.5839387774,-1.5852172375,,,
5.4082031250,0,-0.3946166039,0.1333157569,0.8541463614,-1.9672974348,,,
5.4101562500,0,-0.4956690371,0.0732586235,1.1636515856,-2.1705460548,,,
5.4121093750,0,-0.5812583566,-0.0434752554,1.4515069723,-2.1128697395,,,
5.4140625000,0,-0.6504371166,-0.2045560330,1.6598919630,-1.7827193737,,,
5.4160156250,0,-0.7025462985,-0.3945354223,1.7431765795,-1.2424869537,,,
5.4179687500,0,-0.7372260690,-0.5959315896,1.6750859022,-0.6116430759,,,
5.4199218750,0,-0.7544223666,-0.7904561758,1.4528506994,-0.0342319161,,,
5.4218750000,0,-0.7543871999,-0.9602973461,1.0976965427,0.3603685796,,,
5.4238281250,0,-0.7376742959,-1.0893694162,0.6515958309,0.4926691353,,,
5.4257812500,0,-0.7051289082,-1.1644425392,0.1707873344,0.3546230197,,,
5.4277343750,0,-0.6578729153,-1.1760729551,-0.2829271257,0.0116062164,,,
5.4296875000,0,-0.5972849131,-1.1192688942,-0.6517534256,-0.4157167077,,,
5.4316406250,0,-0.5249758363,-0.9938464165,-0.8908534646,-0.7846693397,,,
5.4335937500,0,-0.4427604079,-0.8044496775,-0.9752767682,-0.9698603153,,,
5.4355468750,0,-0.3526252806,-0.5602341294,-0.9037969112,-0.8977292180,,,
5.4375000000,0,-0.2566938996,-0.2742354572,-0.6990547180,-0.5668707490,,,
5.4394531250,0,-0.1571891308,0.0375324152,-0.4039867520,-0.0485672094,,,
5.4414062500,0,-0.0563940257,0.3571873307,-0.0750949085,0.5326200724,,,
5.4433593750,0,0.0433882698,0.6662191153,0.2263935357,1.0328801870,,,
5.4453125000,0,0.1398751736,0.9467737675,0.4440990686,1.3284790516,,,
5.4472656250,0,0.2308448553,1.1828925610,0.5353046060,1.3496037722,,,
5.4492187500,0,0.3141753078,1.3616185188,0.4776388407,1.0994515419,,,
5.4511718750,0,0.3878818750,1.4738942385,0.2725869417,0.6533304453,,,
5.4531250000,0,0.4501520097,1.5151880980,-0.0547182076,0.1380187124,,,
5.4550781250,0,0.4993774891,1.4858047962,-0.4593916535,-0.3029595017,,,
5.4570312500,0,0.5341826081,1.3908592463,-0.8837727308,-0.5486264229,,,
5.4589843750,0,0.5534485579,1.2399150133,-1.2663948536,-0.5336421132,,,
5.4609375000,0,0.5563332438,1.0463131666,-1.5515526533,-0.2661262751,,,
5.4628906250,0,0.5422862172,0.8262376189,-1.6979750395,0.1746724844,,,
5.4648437500,0,0.5110586286,0.5975831151,-1.6852549314,0.6602210402,,,
5.4667968750,0,0.4627075195,0.3787034452,-1.5170327425,1.0480709076,,,
5.4687500000,0,0.3975954354,0.1871287525,-1.2204383612,1.2210571766,,,
5.4707031250,0,0.3163838983,0.0383401290,-0.8418788314,1.1195833683,,,
5.4726562500,0,0.2200222909,-0.0553123690,-0.4398268461,0.7581406236,,,
5.4746093750,0,0.1097312495,-0.0854730755,-0.0757340044,0.2215331942,,,
5.4765625000,0,-0.0130183827,-0.0483651869,0.1955163628,-0.3581570089,,,
5.4785156250,0,-0.1465312093,0.0549444780,0.3341298699,-0.8375568390,,,
5.4804687500,0,-0.2889167070,0.2186187506,0.3215682507,-1.1010769606,,,
5.4824218750,0,-0.4381222725,0.4324564338,0.1634026319,-1.0923700333,,,
5.4843750000,0,-0.5919688344,0.6826034188,-0.1115912870,-0.8295500278,,,
5.4863281250,0,-0.7481888533,0.9525185227,-0.4559551477,-0.4000069797,,,
5.4882812500,0,-0.9044660926,1.2241276503,-0.8109822273,0.0637630969,,,
5.4902343750,0,-1.0584756136,1.4790844917,-1.1159058809,0.4206838608,,,
5.4921875000,0,-1.2079246044,1.7000514269,-1.3174111843,0.5599690080,,,
5.4941406250,0,-1.3505924940,1.8719092607,-1.3779876232,0.4316812754,,,
5.4960937500,0,-1.4843691587,1.9828140736,-1.2818213701,0.0606033243,,,
5.4980468750,0,-1.6072922945,2.0250246525,-1.0373098850,-0.4603832960,,,
5.5000000000,0,-1.7175812721,1.9954452515,-0.6758064032,-0.9955977201,,,
5.5019531250,0,-1.8136682510,1.8958433867,-0.2467895001,-1.4036058187,,,
5.5039062500,0,-1.8942259550,1.7327308655,0.1897903085,-1.5758609772,,,
5.5058593750,0,-1.9581897259,1.5169122219,0.5727942586,-1.4663499594,,,
5.5078125000,0,-2.0047771931,1.2627351284,0.8493648171,-1.1041210890,,,
5.5097656250,0,-2.0335011482,0.9870943427,0.9831054807,-0.5852605104,,,
5.5117187500,0,-2.0441780090,0.7082573771,0.9596977830,-0.0465170592,,,
5.5136718750,0,-2.0369317532,0.4445956349,0.7890799642,0.3721947074,,,
5.5156250000,0,-2.0121901035,0.2133077681,0.5038495064,0.5661374927,,,
5.5175781250,0,-1.9706783295,0.0292257238,0.1541375071,0.4944305122,,,
5.5195312500,0,-1.9134058952,-0.0962142572,-0.2002458572,0.1912053376,,,
5.5214843750,0,-1.8416485786,-0.1557635814,-0.4991714954,-0.2438183576,,,
5.5234375000,0,-1.7569262981,-0.1468609869,-0.6915987730,-0.6727544069,,,
5.5253906250,0,-1.6609764099,-0.0718051568,-0.7435647249,-0.9574522972,,,
5.5273437500,0,-1.5557229519,0.0624117106,-0.6435106993,-0.9974914789,,,
5.5292968750,0,-1.4432433844,0.2445978671,-0.4041162133,-0.7578532100,,,
5.5312500000,0,-1.3257315159,0.4601489305,-0.0603547208,-0.2786850035,,,
5.5332031250,0,-1.2054594755,0.6920728683,0.3359266520,0.3355203569,,,
5.5351562500,0,-1.0847378969,0.9221817851,0.7240589261,0.9443665743,,,
5.5371093750,0,-0.9658752680,1.1323670149,1.0439807177,1.4098238945,,,
5.5390625000,0,-0.8511372805,1.3058686256,1.2455766201,1.6338396072,,,
5.5410156250,0,-0.7427075505,1.4284516573,1.2964707613,1.5849841833,,,
5.5429687500,0,-0.6426491141,1.4894055128,1.1870609522,1.3068314791,,,
5.5449218750,0,-0.5528682470,1.4822977781,0.9320092201,0.9057779312,,,
5.5468750000,0,-0.4750811160,1.4054306746,0.5679579377,0.5216428638,,,
5.5488281250,0,-0.4107839167,1.2619655132,0.1478259563,0.2891077101,,,
5.5507812500,0,-0.3612262905,1.0597105026,-0.2674267292,0.3005660772,,,
5.5527343750,0,-0.3273897767,0.8105825782,-0.6182821393,0.5805678964,,,
5.5546875000,0,-0.3099704981,0.5297836661,-0.8559195399,1.0788639784,,,
5.5566406250,0,-0.3093668818,0.2347478569,-0.9498001337,1.6839593649,,,
5.5585937500,0,-0.3256729841,-0.0560676828,-0.8924012184,2.2534625530,,,
5.5605468750,0,-0.3586765826,-0.3244628310,-0.7003608346,2.6529152393,,,
5.5625000000,0,-0.4078630805,-0.5537570119,-0.4118568301,2.7924623489,,,
5.5644531250,0,-0.4724245071,-0.7299456596,-0.0806267336,2.6513128281,,,
5.5664062500,0,-0.5512737036,-0.8426706195,0.2324386239,2.2832891941,,,
5.5683593750,0,-0.6430633664,-0.8859357834,0.4688186646,1.8019478321,,,
5.5703125000,0,-0.7462098598,-0.8585195541,0.5815204978,1.3493466377,,,
5.5722656250,0,-0.8589208126,-0.7640536427,0.5424431562,1.0570228100,,,
5.5742187500,0,-0.9792265296,-0.6107645631,0.3468019366,1.0098748207,,,
5.5761718750,0,-1.1050148010,-0.4108940363,0.0139230471,1.2228506804,,,
5.5781250000,0,-1.2340677977,-0.1798404306,-0.4157150984,1.6368285418,,,
5.5800781250,0,-1.3641009331,0.0649203062,-0.8867336512,2.1348211765,,,
5.5820312500,0,-1.4928030968,0.3050579429,-1.3374246359,2.5740637779,,,
5.5839843750,0,-1.6178768873,0.5226707458,-1.7093067169,2.8251862526,,,
5.5859375000,0,-1.7370796204,0.7015380263,-1.9561780691,2.8077409267,,,
5.5878906250,0,-1.8482618332,0.8282552361,-2.0512557030,2.5123395920,,,
5.5898437500,0,-1.9494056702,0.8931722641,-1.9912898540,2.0033397675,,,
5.5917968750,0,-2.0386600494,0.8910698295,-1.7970143557,1.4013360739,,,
5.5937500000,0,-2.1143732071,0.8215264082,-1.5098595619,0.8502604365,,,
5.5957031250,0,-2.1751220226,0.6889503002,-1.1854448318,0.4781011939,,,
5.5976562500,0,-2.2197363377,0.5022746325,-0.8848599195,0.3620090187,,,
5.5996093750,0,-2.2473201752,0.2743364275,-0.6650966406,0.5073494315,,,
5.6015625000,0,-2.2572679520,0.0209832527,-0.5701202750,0.8464422226,,,
5.6035156250,0,-2.2492742538,-0.2400307059,-0.6239714026,1.2573307753,,,
5.6054687500,0,-2.2233397961,-0.4902815819,-0.8269731998,1.5974354744,,,
5.6074218750,0,-2.1797714233,-0.7119599581,-1.1556355953,1.7428659201,,,
5.6093750000,0,-2.1191773415,-0.8891124129,-1.5662701130,1.6226146221,,,
5.6113281250,0,-2.0424559116,-1.0087541342,-2.0017547607,1.2382601500,,,
5.6132812500,0,-1.9507809877,-1.0617746115,-2.4003925323,0.6637759805,,,
5.6152343750,0,-1.8455802202,-1.0435740948,-2.7054877281,0.0254961792,,,
5.6171875000,0,-1.7285116911,-0.9543850422,-2.8741450310,-0.5322741270,,,
5.6191406250,0,-1.6014338732,-0.7992574573,-2.8839228153,-0.8865794539,,,
5.6210937500,0,-1.4663740396,-0.5877086520,-2.7363052368,-0.9692922831,,,
5.6230468750,0,-1.3254925013,-0.3330616951,-2.4564509392,-0.7855748534,,,
5.6250000000,0,-1.1810451746,-0.0515187159,-2.0892581940,-0.4122672379,,,
5.6269531250,0,-1.0353440046,0.2389660180,-1.6923590899,0.0233560838,,,
5.6289062500,0,-0.8907170296,0.5199349523,-1.3271356821,0.3786357045,,,
5.6308593750,0,-0.7494676709,0.7737110257,-1.0491552353,0.5347766876,,,
5.6328125000,0,-0.6138344407,0.9846264124,-0.8995146155,0.4295387566,,,
5.6347656250,0,-0.4859520793,1.1401110888,-0.8984445930,0.0744070858,,,
5.6367187500,0,-0.3678144217,1.2315649986,-1.0421661139,-0.4484635592,,,
5.6386718750,0,-0.2612395287,1.2549535036,-1.3034919500,-1.0086942911,,,
5.6406250000,0,-0.1678381860,1.2110828161,-1.6360774040,-1.4633661509,,,
5.6425781250,0,-0.0889858902,1.1055399179,-1.9816590548,-1.6961635351,,,
