Time:512Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Event Id,Event Date,Event Duration
13.0976562500,0,-1.6910101175,-1.3213162422,1.3296438456,0.4331738949,,,
13.0996093750,0,-1.6368004084,-1.3758889437,0.8827928901,0.1282729506,,,
13.1015625000,0,-1.5691000223,-1.3613164425,0.5083757639,-0.2730099261,,,
13.1035156250,0,-1.4894871712,-1.2766760588,0.2536877394,-0.6289117932,,,
13.1054687500,0,-1.3997486830,-1.1258946657,0.1470222324,-0.8091869354,,,
13.1074218750,0,-1.3018480539,-0.9174819589,0.1933188736,-0.7310323119,,,
13.1093750000,0,-1.1978907585,-0.6639438272,0.3734497726,-0.3820176125,,,
13.1113281250,0,-1.0900876522,-0.3809174895,0.6472554207,0.1762665361,,,
13.1132812500,0,-0.9807155728,-0.0860882327,0.9598567486,0.8248441815,,,
13.1152343750,0,-0.8720771670,0.2020369023,1.2502602339,1.4197164774,,,
13.1171875000,0,-0.7664608359,0.4654124975,1.4609150887,1.8310832977,,,
13.1191406250,0,-0.6661000252,0.6877059937,1.5467339754,1.9786771536,,,
13.1210937500,0,-0.5731339455,0.8554295897,1.4821717739,1.8535269499,,,
13.1230468750,0,-0.4895699918,0.9588739872,1.2652592659,1.5201898813,,,
13.1250000000,0,-0.4172483683,0.9927783012,0.9179645777,1.0988399982,,,
13.1269531250,0,-0.3578094840,0.9566901326,0.4828233123,0.7321269512,,,
13.1289062500,0,-0.3126651347,0.8549906611,0.0163644236,0.5458871722,,,
13.1308593750,0,-0.2829734683,0.6965823174,-0.4196458459,0.6144787073,,,
13.1328125000,0,-0.2696186006,0.4942615330,-0.7677779198,0.9402418137,,,
13.1347656250,0,-0.2731947601,0.2638203800,-0.9838399887,1.4527148008,,,
13.1367187500,0,-0.2939957380,0.0229388904,-1.0437198877,2.0278227329,,,
13.1386718750,0,-0.3320095539,-0.2100534588,-0.9471026659,2.5217802525,,,
13.1406250000,0,-0.3869183958,-0.4174618125,-0.7174841166,2.8104181290,,,
13.1425781250,0,-0.4581039548,-0.5834653378,-0.3984798193,2.8231542110,,,
13.1445312500,0,-0.5446580052,-0.6952257156,-0.0470031314,2.5623030663,,,
13.1464843750,0,-0.6453982592,-0.7437873483,0.2756240368,2.1024265289,,,
13.1484375000,0,-0.7588886619,-0.7247068882,0.5132434368,1.5699082613,,,
13.1503906250,0,-0.8834644556,-0.6383673549,0.6236247420,1.1083484888,,,
13.1523437500,0,-1.0172609091,-0.4899559319,0.5850563645,0.8392611146,,,
13.1542968750,0,-1.1582461596,-0.2891059220,0.3997366726,0.8288470507,,,
13.1562500000,0,-1.3042562008,-0.0492288209,0.0934368819,1.0699483156,,,
13.1582031250,0,-1.4530328512,0.2134175003,-0.2885116041,1.4841271639,,,
13.1601562500,0,-1.6022628546,0.4808595777,-0.6882803440,1.9433004856,,,
13.1621093750,0,-1.7496182919,0.7346589565,-1.0445575714,2.3049983978,,,
13.1640625000,0,-1.8927973509,0.9571954012,-1.3021086454,2.4515814781,,,
13.1660156250,0,-2.0295641422,1.1328939199,-1.4203929901,2.3226683140,,,
13.1679687500,0,-2.1577875614,1.2493085861,-1.3798972368,1.9318832159,,,
13.1699218750,0,-2.2754793167,1.2979894876,-1.1851963997,1.3633311987,,,
13.1718750000,0,-2.3808274269,1.2750710249,-0.8642664552,0.7487675548,,,
13.1738281250,0,-2.4722280502,1.1815400124,-0.4641560614,0.2317132652,,,
13.1757812500,0,-2.5483140945,1.0231676102,-0.0436905324,-0.0716478378,,,
13.1777343750,0,-2.6079783440,0.8101061583,0.3356553316,-0.1040775105,,,
13.1796875000,0,-2.6503927708,0.5561817288,0.6192941666,0.1172650009,,,
13.1816406250,0,-2.6750230789,0.2779308856,0.7679875493,0.5057595372,,,
13.1835937500,0,-2.6816375256,-0.0065514920,0.7639144063,0.9292954803,,,
13.1855468750,0,-2.6703112125,-0.2788725197,0.6134014130,1.2467038631,,,
13.1875000000,0,-2.6414246559,-0.5216222405,0.3458900154,1.3466645479,,,
13.1894531250,0,-2.5956568718,-0.7195853591,0.0093019716,1.1784232855,,,
13.1914062500,0,-2.5339729786,-0.8608000278,-0.3374754786,0.7658973336,,,
13.1933593750,0,-2.4576077461,-0.9373890162,-0.6338131428,0.2013034075,,,
13.1953125000,0,-2.3680434227,-0.9461058378,-0.8268356323,-0.3799493015,,,
13.1972656250,0,-2.2669844627,-0.8885579109,-0.8797104955,-0.8362193704,,,
13.1992187500,0,-2.1563258171,-0.7710905075,-0.7774380445,-1.0583200455,,,
13.2011718750,0,-2.0381221771,-0.6043401957,-0.5292413831,-0.9993299842,,,
13.2031250000,0,-1.9145491123,-0.4024888873,-0.1671830565,-0.6873588562,,,
13.2050781250,0,-1.7878673077,-0.1822701991,0.2587763667,-0.2177708894,,,
13.2070312500,0,-1.6603813171,0.0382024907,0.6885080934,0.2730036676,,,
13.2089843750,0,-1.5343997478,0.2407042235,1.0610297918,0.6448891163,,,
13.2109375000,0,-1.4121947289,0.4081748426,1.3239545822,0.7925623655,,,
13.2128906250,0,-1.2959618568,0.5259143710,1.4416034222,0.6743038893,,,
13.2148437500,0,-1.1877818108,0.5826139450,1.4005161524,0.3233949840,,,
13.2167968750,0,-1.0895837545,0.5711506009,1.2115046978,-0.1610619128,,,
13.2187500000,0,-1.0031118393,0.4890904427,0.9079282880,-0.6413839459,,,
13.2207031250,0,-0.9298941493,0.3388645947,0.5404589772,-0.9791419506,,,
13.2226562500,0,-0.8712159395,0.1276067048,0.1691537052,-1.0732187033,,,
13.2246093750,0,-0.8280975223,-0.1333378255,-0.1459323466,-0.8876587749,,,
13.2265625000,0,-0.8012757897,-0.4291959703,-0.3541288078,-0.4616768062,,,
13.2285156250,0,-0.7911917567,-0.7427900434,-0.4220681787,0.1009216607,,,
13.2304687500,0,-0.7979825139,-1.0557284355,-0.3389052451,0.6600075960,,,
13.2324218750,0,-0.8214789033,-1.3496805429,-0.1180248857,1.0773394108,,,
13.2343750000,0,-0.8612084985,-1.6076481342,0.2050278783,1.2542469501,,,
13.2363281250,0,-0.9164037108,-1.8151423931,0.5780733228,1.1584613323,,,
13.2382812500,0,-0.9860154390,-1.9611874819,0.9404171705,0.8327413201,,,
13.2402343750,0,-1.0687313080,-2.0390782356,1.2323012352,0.3829323649,,,
13.2421875000,0,-1.1629987955,-2.0468397141,1.4042117596,-0.0512662306,,,
13.2441406250,0,-1.2670519352,-1.9873580933,1.4245969057,-0.3348118663,,,
13.2460937500,0,-1.3789430857,-1.8681712151,1.2847899199,-0.3745503724,,,
13.2480468750,0,-1.4965763092,-1.7009361982,1.0003716946,-0.1449625939,,,
13.2500000000,0,-1.6177446842,-1.5006082058,0.6087616682,0.3046322167,,,
13.2519531250,0,-1.7401682138,-1.2843911648,0.1634096503,0.8633932471,,,
13.2539062500,0,-1.8615347147,-1.0705304146,-0.2745045125,1.3891465664,,,
13.2558593750,0,-1.9795397520,-0.8770329952,-0.6455718875,1.7471737862,,,
13.2578125000,0,-2.0919270515,-0.7204056978,-0.9013761878,1.8469718695,,,
13.2597656250,0,-2.1965284348,-0.6144964695,-1.0119997263,1.6669100523,,,
13.2617187500,0,-2.2913014889,-0.5695222020,-0.9706456065,1.2600295544,,,
13.2636718750,0,-2.3743655682,-0.5913500190,-0.7946546078,0.7393953204,,,
13.2656250000,0,-2.4440348148,-0.6810815334,-0.5227610469,0.2470176667,,,
13.2675781250,0,-2.4988470078,-0.8349700570,-0.2090129554,-0.0851389393,,,
13.2695312500,0,-2.5375912189,-1.0446758270,0.0856947377,-0.1713719517,,,
13.2714843750,0,-2.5593268871,-1.2978420258,0.3031557798,0.0042438437,,,
13.2734375000,0,-2.5634012222,-1.5789508820,0.3969711065,0.3834873140,,,
13.2753906250,0,-2.5494616032,-1.8704006672,0.3398298025,0.8499655724,,,
13.2773437500,0,-2.5174603462,-2.1537282467,0.1278185248,1.2610542774,,,
13.2792968750,0,-2.4676568508,-2.4108917713,-0.2189127058,1.4870492220,,,
13.2812500000,0,-2.4006123543,-2.6255249977,-0.6592317820,1.4467980862,,,
13.2832031250,0,-2.3171808720,-2.7840738297,-1.1373733282,1.1300476789,,,
13.2851562500,0,-2.2184937000,-2.8767378330,-1.5915672779,0.6003785729,,,
13.2871093750,0,-2.1059408188,-2.8981511593,-1.9636015892,-0.0220761709,,,
13.2890625000,0,-1.9811452627,-2.8477523327,-2.2078325748,-0.5933937430,,,
13.2910156250,0,-1.8459358215,-2.7298216820,-2.2982380390,-0.9851285815,,,
13.2929687500,0,-1.7023150921,-2.5531802177,-2.2324140072,-1.1193221807,,,
13.2949218750,0,-1.5524239540,-2.3305718899,-2.0318961143,-0.9896634221,,,
13.2968750000,0,-1.3985052109,-2.0777742863,-1.7387534380,-0.6630004048,,,
13.2988281250,0,-1.2428634167,-1.8124957085,-1.4089837074,-0.2607932091,,,
13.3007812500,0,-1.0878254175,-1.5531411171,-1.1037448645,0.0744090155,,,
13.3027343750,0,-0.9356996417,-1.3175261021,-0.8797819614,0.2182756066,,,
13.3046875000,0,-0.7887356281,-1.1216361523,-0.7805462480,0.0990120471,,,
13.3066406250,0,-0.6490849853,-0.9785103798,-0.8293865919,-0.2827199996,,,
13.3085937500,0,-0.5187638998,-0.8973340988,-1.0258748531,-0.8537419438,,,
13.3105468750,0,-0.3996178508,-0.8827984929,-1.3458386660,-1.4881758690,,,
13.3125000000,0,-0.2932897210,-0.9347745776,-1.7450951338,-2.0417103767,,,
13.3144531250,0,-0.2011911273,-1.0483242273,-2.1663055420,-2.3909273148,,,
13.3164062500,0,-0.1244777814,-1.2140461206,-2.5478818417,-2.4669101238,,,
13.3183593750,0,-0.0640295967,-1.4187337160,-2.8335602283,-2.2739286423,,,
13.3203125000,0,-0.0204354506,-1.6462987661,-2.9811480045,-1.8880774975,,,
13.3222656250,0,0.0060169720,-1.8788962364,-2.9690837860,-1.4362450838,,,
13.3242187500,0,0.0153459571,-2.0981719494,-2.7997872829,-1.0611788034,,,
13.3261718750,0,0.0078752525,-2.2865462303,-2.4992794991,-0.8822212219,,,
13.3281250000,0,-0.0157718193,-2.4284434319,-2.1131298542,-0.9624802470,,,
13.3300781250,0,-0.0546834916,-2.5113828182,-1.6993625164,-1.2914324999,,,
13.3320312500,0,-0.1076757386,-2.5268530846,-1.3194285631,-1.7877277136,,,
13.3339843750,0,-0.1733132154,-2.4709107876,-1.0286462307,-2.3214266300,,,
13.3359375000,0,-0.2499346584,-2.3444607258,-0.8676020503,-2.7495791912,,,
13.3378906250,0,-0.3356821537,-2.1531980038,-0.8558498025,-2.9553897381,,,
13.3398437500,0,-0.4285338819,-1.9072163105,-0.9888893962,-2.8802390099,,,
13.3417968750,0,-0.5263398886,-1.6203110218,-1.2388956547,-2.5397827625,,,
13.3437500000,0,-0.6268596649,-1.3090219498,-1.5590840578,-2.0197184086,,,
13.3457031250,0,-0.7278020382,-0.9914875031,-1.8910326958,-1.4523743391,,,
13.3476562500,0,-0.8268651366,-0.6861855388,-2.1738200188,-0.9805436134,,,
13.3496093750,0,-0.9217770696,-0.4106522799,-2.3535549641,-0.7184677720,,,
13.3515625000,0,-1.0103361607,-0.1802660227,-2.3918144703,-0.7206655145,,,
13.3535156250,0,-1.0904493332,-0.0071819192,-2.2716755867,-0.9671479464,,,
13.3554687500,0,-1.1601693630,0.1005083397,-2.0003995895,-1.3690700531,,,
13.3574218750,0,-1.2177290916,0.1393334568,-1.6083517075,-1.7932685614,,,
13.3593750000,0,-1.2615722418,0.1106771231,-1.1443257332,-2.0989601612,,,
13.3613281250,0,-1.2903817892,0.0206739306,-0.6679974198,-2.1765372753,,,
13.3632812500,0,-1.3031023741,-0.1202260479,-0.2406861037,-1.9778323174,,,
13.3652343750,0,-1.2989594936,-0.2979936600,0.0841395929,-1.5295463800,,,
13.3671875000,0,-1.2774732113,-0.4960067868,0.2691322267,-0.9261674285,,,
13.3691406250,0,-1.2384668589,-0.6962171197,0.2988247275,-0.3043112755,,,
13.3710937500,0,-1.1820702553,-0.8804166913,0.1819813251,0.1944820732,,,
13.3730468750,0,-1.1087177992,-1.0315151215,-0.0498253591,0.4623024464,,,
13.3750000000,0,-1.0191408396,-1.1347393990,-0.3471893668,0.4542104304,,,
13.3769531250,0,-0.9143557549,-1.1786713600,-0.6506233811,0.2003252357,,,
13.3789062500,0,-0.7956455350,-1.1560522318,-0.8998796940,-0.2026511878,,,
13.3808593750,0,-0.6645382047,-1.0642954111,-1.0433888435,-0.6181488633,,,
13.3828125000,0,-0.5227801800,-0.9056753516,-1.0463441610,-0.9073594213,,,
13.3847656250,0,-0.3723057210,-0.6871755123,-0.8961744905,-0.9674663544,,,
13.3867187500,0,-0.2152035087,-0.4200091064,-0.6045505404,-0.7599955201,,,
13.3886718750,0,-0.0536802150,-0.1188439354,-0.2056141049,-0.3215154409,,,
13.3906250000,0,0.1099778339,0.1992132962,0.2492960244,0.2462475747,,,
13.3925781250,0,0.2734445035,0.5158032179,0.6995992064,0.8041711450,,,
13.3945312500,0,0.4343943000,0.8125874996,1.0848705769,1.2137672901,,,
13.3964843750,0,0.5905429125,1.0725212097,1.3542175293,1.3750607967,,,
13.3984375000,0,0.7396869659,1.2810353041,1.4741748571,1.2539330721,,,
13.4003906250,0,0.8797422051,1.4270466566,1.4338892698,0.8914389014,,,
13.4023437500,0,1.0087801218,1.5037252903,1.2467851639,0.3925434649,,,
13.4042968750,0,1.1250612736,1.5089651346,0.9484531879,-0.1026354134,,,
13.4062500000,0,1.2270652056,1.4455260038,0.5910898447,-0.4571965337,,,
13.4082031250,0,1.3135174513,1.3208358288,0.2353548408,-0.5749213696,,,
13.4101562500,0,1.3834114075,1.1464685202,-0.0590860210,-0.4265691638,,,
13.4121093750,0,1.4360255003,0.9373325109,-0.2428589463,-0.0577950701,,,
13.4140625000,0,1.4709359407,0.7106269598,-0.2845732272,0.4234779477,,,
13.4160156250,0,1.4880236387,0.4846390188,-0.1757073998,0.8767710924,,,
13.4179687500,0,1.4874762297,0.2774652243,0.0680707172,1.1677012444,,,
13.4199218750,0,1.4697848558,0.1057464704,0.4093554020,1.2049772739,,,
13.4218750000,0,1.4357346296,-0.0164949540,0.7948442101,0.9655998349,,,
13.4238281250,0,1.3863915205,-0.0788355470,1.1636588573,0.5013570786,,,
13.4257812500,0,1.3230830431,-0.0751793906,1.4568496943,-0.0751674324,,,
13.4277343750,0,1.2473748922,-0.0041848840,1.6266034842,-0.6212397218,,,
13.4296875000,0,1.1610431671,0.1306404918,1.6437202692,-1.0028780699,,,
13.4316406250,0,1.0660436153,0.3211838603,1.5021934509,-1.1313529015,,,
13.4335937500,0,0.9644764662,0.5552920699,1.2201813459,-0.9872816205,,,
13.4355468750,0,0.8585502505,0.8176191449,0.8372176886,-0.6257189512,,,
13.4375000000,0,0.7505423427,1.0906964540,0.4080947638,-0.1608472764,,,
13.4394531250,0,0.6427593231,1.3561514616,-0.0056268480,0.2655330300,,,
13.4414062500,0,0.5374960899,1.5959897041,-0.3451609612,0.5230761170,,,
13.4433593750,0,0.4369958639,1.7938508987,-0.5636044145,0.5288154483,,,
13.4453125000,0,0.3434104323,1.9361516237,-0.6331929564,0.2700928152,,,
13.4472656250,0,0.2587625384,2.0130341053,-0.5495752692,-0.1917945594,,,
13.4492187500,0,0.1849103123,2.0190558434,-0.3324383497,-0.7382295728,,,
13.4511718750,0,0.1235144287,1.9535723925,-0.0223887656,-1.2256364822,,,
13.4531250000,0,0.0760090575,1.8207844496,0.3254253864,-1.5246994495,,,
13.4550781250,0,0.0435765423,1.6294487715,0.6499575973,-1.5556915998,,,
13.4570312500,0,0.0271265935,1.3922706842,0.8938249350,-1.3102324009,,,
13.4589843750,0,0.0272802375,1.1250222921,1.0122985840,-0.8535118103,,,
13.4609375000,0,0.0443588197,0.8454467654,0.9803236723,-0.3063724637,,,
13.4628906250,0,0.0783782750,0.5720250607,0.7964727879,0.1878391653,,,
13.4648437500,0,0.1290487498,0.3226926029,0.4832193851,0.5025673509,,,
13.4667968750,0,0.1957795322,0.1135929599,0.0834861919,0.5627170801,,,
13.4687500000,0,0.2776893675,-0.0420423187,-0.3459928334,0.3651981056,,,
13.4707031250,0,0.3736217916,-0.1348110884,-0.7434636950,-0.0202874579,,,
13.4726562500,0,0.4821651578,-0.1597905308,-1.0517275333,-0.4704291523,,,
13.4746093750,0,0.6016775370,-0.1168745458,-1.2270094156,-0.8422056437,,,
13.4765625000,0,0.7303151488,-0.0107751107,-1.2457377911,-1.0122044086,,,
13.4785156250,0,0.8660646677,0.1493126005,-1.1081812382,-0.9105861187,,,
13.4804687500,0,1.0067784786,0.3503578007,-0.8383744359,-0.5403839350,,,
13.4824218750,0,1.1502121687,0.5764093399,-0.4803456664,0.0231528599,,,
13.4843750000,0,1.2940636873,0.8097147942,-0.0912338719,0.6529928446,,,
13.4863281250,0,1.4360138178,1.0319650173,0.2676328421,1.2049349546,,,
13.4882812500,0,1.5737664700,1.2255781889,0.5403076410,1.5569161177,,,
13.4902343750,0,1.7050890923,1.3749322891,0.6849533916,1.6422407627,,,
13.4921875000,0,1.8278516531,1.4674619436,0.6803692579,1.4676299095,,,
13.4941406250,0,1.9400638342,1.4945416451,0.5292999148,1.1111425161,,,
13.4960937500,0,2.0399100780,1.4520944357,0.2580100298,0.7005428076,,,
13.4980468750,0,2.1257810593,1.3408832550,-0.0878073573,0.3780430257,,,
13.5000000000,0,2.1963021755,1.1664648056,-0.4501537085,0.2610885203,,,
13.5019531250,0,2.2503573895,0.9388094544,-0.7677676082,0.4099332392,,,
13.5039062500,0,2.2871086597,0.6716128588,-0.9856800437,0.8108955026,,,
13.5058593750,0,2.3060109615,0.3813480139,-1.0637933016,1.3798848391,,,
13.5078125000,0,2.3068220615,0.0861234665,-0.9831474423,1.9852349758,,,
13.5097656250,0,2.2896056175,-0.1955724210,-0.7488979697,2.4835879803,,,
13.5117187500,0,2.2547316551,-0.4461541176,-0.3895412982,2.7589957714,,,
13.5136718750,0,2.2028689384,-0.6501585245,0.0474920422,2.7545239925,,,
13.5156250000,0,2.1349737644,-0.7953166366,0.5031899214,2.4876995087,,,
13.5175781250,0,2.0522732735,-0.8734029531,0.9161121249,2.0455684662,,,
13.5195312500,0,1.9562441111,-0.8808025122,1.2319185734,1.5607187748,,,
13.5214843750,0,1.8485860825,-0.8187574148,1.4117898941,1.1748437881,,,
13.5234375000,0,1.7311931849,-0.6932740211,1.4384269714,0.9998300076,,,
13.5253906250,0,1.6061199903,-0.5146986842,1.3186973333,1.0870369673,,,
13.5273437500,0,1.4755460024,-0.2969906628,1.0825146437,1.4131878614,,,
13.5292968750,0,1.3417372704,-0.0567439124,0.7781277895,1.8867384195,,,
13.5312500000,0,1.2070072889,0.1879753172,0.4645516276,2.3729796410,,,
13.5332031250,0,1.0736761093,0.4188927412,0.2023204714,2.7309923172,,,
13.5351562500,0,0.9440299869,0.6188048124,0.0440037921,2.8523278236,,,
13.5371093750,0,0.8202814460,0.7727823853,0.0259616226,2.6908092499,,,
13.5390625000,0,0.7045307755,0.8692157269,0.1626245826,2.2752900124,,,
13.5410156250,0,0.5987290144,0.9006274343,0.4441893399,1.7018663883,,,
13.5429687500,0,0.5046442747,0.8641970158,0.8380888700,1.1076827049,,,
13.5449218750,0,0.4238306582,0.7619605660,1.2940089703,0.6335021257,,,
13.5468750000,0,0.3576012254,0.6006713510,1.7516696453,0.3853041530,,,
13.5488281250,0,0.3070051968,0.3913308084,2.1501595974,0.4054290056,,,
13.5507812500,0,0.2728096247,0.1484235972,2.4373712540,0.6611775160,,,
13.5527343750,0,0.2554861605,-0.1110911891,2.5780651569,1.0539883375,,,
13.5546875000,0,0.2552028894,-0.3689613342,2.5593097210,1.4466754198,,,
13.5566406250,0,0.2718215287,-0.6069135070,2.3924481869,1.7012586594,,,
13.5585937500,0,0.3049000800,-0.8079269528,2.1112878323,1.7170184851,,,
13.5605468750,0,0.3537006378,-0.9574204087,1.7667913437,1.4583400488,,,
13.5625000000,0,0.4172024429,-1.0442689657,1.4191013575,0.9647166133,,,
13.5644531250,0,0.4941200018,-1.0615806580,1.1281356812,0.3401664495,,,
13.5664062500,0,0.5829257369,-1.0071777105,0.9442226291,-0.2750379443,,,
13.5683593750,0,0.6818768978,-0.8837498426,0.9002331495,-0.7425822616,,,
13.5703125000,0,0.7890461087,-0.6986683607,1.0064345598,-0.9637933373,,,
13.5722656250,0,0.9023556709,-0.4634740949,1.2488702536,-0.9064676166,,,
13.5742187500,0,1.0196136236,-0.1930747330,1.5915144682,-0.6134930253,,,
13.5761718750,0,1.1385526657,0.0952917784,1.9818701744,-0.1909044534,,,
13.5781250000,0,1.2568699121,0.3832565546,2.3591349125,0.2213530988,,,
13.5800781250,0,1.3722674847,0.6525972486,2.6636657715,0.4879384339,,,
13.5820312500,0,1.4824928045,0.8865052462,2.8462665081,0.5153484941,,,
13.5839843750,0,1.5853784084,1.0707538128,2.8758521080,0.2776671350,,,
13.5859375000,0,1.6788797379,1.1946859360,2.7442977428,-0.1762298346,,,
13.5878906250,0,1.7611118555,1.2519531250,2.4677135944,-0.7359887362,,,
13.5898437500,0,1.8303817511,1.2409529686,2.0839502811,-1.2599629164,,,
13.5917968750,0,1.8852187395,1.1649360657,1.6467226744,-1.6139965057,,,
13.5937500000,0,1.9244005680,1.0317744017,1.2172642946,-1.7081768513,,,
13.5957031250,0,1.9469743967,0.8534060121,0.8548173308,-1.5214844942,,,
13.5976562500,0,1.9522744417,0.6449974179,0.6074342132,-1.1075834036,,,
13.5996093750,0,1.9399331808,0.4238798916,0.5045268536,-0.5801640153,,,
13.6015625000,0,1.9098885059,0.2083344012,0.5523219109,-0.0818574205,,,
13.6035156250,0,1.8623846769,0.0163107626,0.7329307199,0.2547627687,,,
13.6054687500,0,1.7979683876,-0.1358308047,1.0071783066,0.3434019983,,,
13.6074218750,0,1.7174797058,-0.2344671935,1.3207503557,0.1675642133,,,
13.6093750000,0,1.6220370531,-0.2696692944,1.6127010584,-0.2150753736,,,
13.6113281250,0,1.5130180120,-0.2359013408,1.8249955177,-0.6886414886,,,
13.6132812500,0,1.3920358419,-0.1324141026,1.9116017818,-1.1109949350,,,
13.6152343750,0,1.2609109879,0.0366956927,1.8457143307,-1.3528790474,,,
13.6171875000,0,1.1216394901,0.2627637684,1.6239842176,-1.3335464001,,,
13.6191406250,0,0.9763584137,0.5331551433,1.2670979500,-1.0430986881,,,
13.6210937500,0,0.8273085952,0.8321377039,0.8166129589,-0.5454155803,,,
13.6230468750,0,0.6767956018,1.1419719458,0.3285426497,0.0391322821,,,
13.6250000000,0,0.5271496773,1.4441406727,-0.1353089809,0.5664501190,,,
13.6269531250,0,0.3806850314,1.7206324339,-0.5169151425,0.9079883099,,,
13.6289062500,0,0.2396595627,1.9551906586,-0.7710058689,0.9857530594,,,
13.6308593750,0,0.1062357053,2.1344394684,-0.8720611930,0.7934650183,,,
13.6328125000,0,-0.0175573695,2.2488093376,-0.8182288408,0.3980698586,,,
13.6347656250,0,-0.1298590004,2.2931971550,-0.6315569878,-0.0788121596,,,
13.6367187500,0,-0.2290093750,2.2673146725,-0.3545055389,-0.4944106638,,,
13.6386718750,0,-0.3135784268,2.1757020950,-0.0432798639,-0.7241144776,,,
13.6406250000,0,-0.3823905587,2.0274043083,0.2409744263,-0.6957902908,,,
13.6425781250,0,-0.4345451295,1.8353328705,0.4417439997,-0.4097027481,,,
