Time:256Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Channel 15,Channel 16,Event Id,Event Date,Event Duration
10.0390625000,0,231904064.0000000000,-1431678080.0000000000,-1754291584.0000000000,1331493504.0000000000,-434430400.0000000000,15770949.0000000000,-666287296.0000000000,-1869206400.0000000000,-638981312.0000000000,1765847424.0000000000,1337739136.0000000000,1122675584.0000000000,439640896.0000000000,-761737920.0000000000,343632704.0000000000,1221788288.0000000000,,,
10.0429687500,0,-423919552.0000000000,-1312581504.0000000000,1884417152.0000000000,-1527691392.0000000000,3206469.0000000000,556860224.0000000000,1659874176.0000000000,-1640987776.0000000000,1338817664.0000000000,220903744.0000000000,220353856.0000000000,655782976.0000000000,-1973588352.0000000000,444369984.0000000000,-874033856.0000000000,1340407424.0000000000,,,
10.0468750000,0,1988241536.0000000000,995188544.0000000000,444898624.0000000000,-768560320.0000000000,1995573376.0000000000,-1655152000.0000000000,1431691136.0000000000,-1539224192.0000000000,448042304.0000000000,-976821440.0000000000,1214495616.0000000000,-204628672.0000000000,890804800.0000000000,-1191392896.0000000000,-2096326272.0000000000,-1541327232.0000000000,,,
10.0507812500,0,1776349824.0000000000,-1877575040.0000000000,129580872.0000000000,-331067328.0000000000,-1320448384.0000000000,-881882048.0000000000,1556535424.0000000000,-1527657344.0000000000,338365504.0000000000,-1309414784.0000000000,-786408384.0000000000,-1528755072.0000000000,-333144000.0000000000,449083456.0000000000,-760690880.0000000000,-2090014592.0000000000,,,
10.0546875000,0,1328300416.0000000000,1772123776.0000000000,-1863411072.0000000000,-2087938432.0000000000,1326239104.0000000000,1883372672.0000000000,1004625984.0000000000,-1759545472.0000000000,1762177664.0000000000,-2095825280.0000000000,-653665472.0000000000,2112580224.0000000000,656860224.0000000000,-1541285504.0000000000,-1410167936.0000000000,348364352.0000000000,,,
10.0585937500,0,665192256.0000000000,666807104.0000000000,-1543412352.0000000000,-546168768.0000000000,-872985536.0000000000,-1537087104.0000000000,775618624.0000000000,1762719104.0000000000,-206751680.0000000000,-977364160.0000000000,-546172608.0000000000,-982609600.0000000000,-1636294784.0000000000,337882432.0000000000,2103678592.0000000000,-424440512.0000000000,,,
10.0625000000,0,-975286208.0000000000,1984623744.0000000000,446975296.0000000000,-322689728.0000000000,1980951424.0000000000,-429143232.0000000000,-651616960.0000000000,1887559552.0000000000,-1533978752.0000000000,558757952.0000000000,-757536960.0000000000,537738048.0000000000,-1747999104.0000000000,-649464512.0000000000,-1425348736.0000000000,-546116800.0000000000,,,
10.0664062500,0,1775289984.0000000000,-1207154304.0000000000,1222837888.0000000000,-1771070080.0000000000,-1754809984.0000000000,1991421824.0000000000,-334701760.0000000000,124332872.0000000000,-1092244864.0000000000,-1963615104.0000000000,-546142400.0000000000,-1533943424.0000000000,-322664640.0000000000,562915904.0000000000,1116355456.0000000000,1340929664.0000000000,,,
10.0703125000,0,-1868140160.0000000000,-1092237184.0000000000,-1420134784.0000000000,-2085308032.0000000000,995175744.0000000000,1212393856.0000000000,1331449216.0000000000,1764290944.0000000000,781156672.0000000000,-977871040.0000000000,1001507392.0000000000,-987328960.0000000000,1886454144.0000000000,124379712.0000000000,-103407808.0000000000,130138440.0000000000,,,
10.0742187500,0,776466752.0000000000,350961984.0000000000,-982600640.0000000000,-882388928.0000000000,1988259456.0000000000,877134656.0000000000,-1092281472.0000000000,-640059840.0000000000,-217229760.0000000000,-760168640.0000000000,-320564160.0000000000,1222878336.0000000000,1426455936.0000000000,1994557824.0000000000,1431645568.0000000000,1336724864.0000000000,,,
10.0781250000,0,1427497856.0000000000,-771749568.0000000000,-1106925184.0000000000,1330394496.0000000000,6858309.0000000000,663663424.0000000000,782230592.0000000000,554564672.0000000000,1436391296.0000000000,-1529241984.0000000000,-1420136064.0000000000,224553536.0000000000,-426521792.0000000000,-1877603200.0000000000,1222366336.0000000000,-1629426816.0000000000,,,
10.0820312500,0,13693509.0000000000,-2088962432.0000000000,8419141.0000000000,-872951488.0000000000,-549300928.0000000000,-1977222784.0000000000,133274440.0000000000,222995264.0000000000,1327295104.0000000000,-1644108416.0000000000,229813824.0000000000,-214571712.0000000000,-1093332352.0000000000,-537775808.0000000000,-2093154432.0000000000,233999424.0000000000,,,
10.0859375000,0,-110182072.0000000000,-1874424192.0000000000,-202833600.0000000000,1993532544.0000000000,-1093819264.0000000000,111739968.0000000000,1121598336.0000000000,1113761664.0000000000,-1967297152.0000000000,775938112.0000000000,1777387904.0000000000,-215099072.0000000000,-1532911744.0000000000,-1102734464.0000000000,659481664.0000000000,-435472320.0000000000,,,
10.0898437500,0,-1199258496.0000000000,132756040.0000000000,-426532032.0000000000,-548232640.0000000000,1328291456.0000000000,-1646723712.0000000000,1216560768.0000000000,667326784.0000000000,889225280.0000000000,994166592.0000000000,351520832.0000000000,-871374272.0000000000,555089472.0000000000,3709509.0000000000,1114306944.0000000000,-1413866624.0000000000,,,
10.0937500000,0,-429135552.0000000000,1208943488.0000000000,890287680.0000000000,-1092229504.0000000000,1110635904.0000000000,-1424310656.0000000000,-1868135552.0000000000,-210932160.0000000000,-541421760.0000000000,-1751128704.0000000000,-1971475584.0000000000,-1539197824.0000000000,-1650953600.0000000000,1005669184.0000000000,-1530068352.0000000000,-209335232.0000000000,,,
10.0976562500,0,1429541248.0000000000,885562944.0000000000,1547078784.0000000000,657369664.0000000000,-542996160.0000000000,-117019320.0000000000,1333583744.0000000000,1436411776.0000000000,-431243712.0000000000,1548630656.0000000000,-104939192.0000000000,-105987512.0000000000,-860882112.0000000000,1441652096.0000000000,-429135552.0000000000,-326828480.0000000000,,,
10.1015625000,0,790275136.0000000000,-1644121216.0000000000,-1410712704.0000000000,-215131840.0000000000,1442180736.0000000000,1655153536.0000000000,447011904.0000000000,786420032.0000000000,-1877603200.0000000000,-537526208.0000000000,1893323392.0000000000,-1862343552.0000000000,1893846912.0000000000,232926016.0000000000,1431694976.0000000000,563461952.0000000000,,,
10.1054687500,0,-975287488.0000000000,-202564800.0000000000,-547698880.0000000000,-973174720.0000000000,-1318852224.0000000000,1437949568.0000000000,-1206066816.0000000000,1414903680.0000000000,1551767936.0000000000,232974144.0000000000,-1966241664.0000000000,-201984192.0000000000,-1971501952.0000000000,1338813824.0000000000,-984694720.0000000000,128027720.0000000000,,,
10.1093750000,0,-1527128704.0000000000,-1641488256.0000000000,11585349.0000000000,442792256.0000000000,-101306040.0000000000,787977792.0000000000,903394880.0000000000,-1440028032.0000000000,-1102748032.0000000000,-552954560.0000000000,1878616448.0000000000,447004224.0000000000,349634624.0000000000,-2081628032.0000000000,336293184.0000000000,1213411968.0000000000,,,
10.1132812500,0,-1092760704.0000000000,1433783936.0000000000,14686021.0000000000,-650521792.0000000000,125382472.0000000000,1890696832.0000000000,-1202920576.0000000000,443822656.0000000000,345233472.0000000000,1441095808.0000000000,1109525376.0000000000,1440059776.0000000000,226652736.0000000000,-1642564224.0000000000,1659872896.0000000000,1885446272.0000000000,,,
10.1171875000,0,1330945664.0000000000,889748032.0000000000,1212411776.0000000000,-1978296704.0000000000,437583424.0000000000,-1539188864.0000000000,787418944.0000000000,-552463808.0000000000,-651056832.0000000000,-1870235520.0000000000,-648216000.0000000000,-115988920.0000000000,784327232.0000000000,-1630502016.0000000000,1440023168.0000000000,-881383616.0000000000,,,
10.1210937500,0,1979887744.0000000000,-645327040.0000000000,-1312575104.0000000000,-981540800.0000000000,-760180160.0000000000,2102093184.0000000000,1882784384.0000000000,1398086016.0000000000,-2088472960.0000000000,-1870220672.0000000000,228736576.0000000000,-1874420352.0000000000,-1317819264.0000000000,-2088470400.0000000000,-1629961856.0000000000,-2082175872.0000000000,,,
10.1250000000,0,-872966848.0000000000,-1198736256.0000000000,-977873600.0000000000,351532352.0000000000,-1314666624.0000000000,-211998400.0000000000,1113234304.0000000000,-1872831872.0000000000,1754286720.0000000000,782204992.0000000000,-974717120.0000000000,-2092684160.0000000000,-1760587904.0000000000,337337664.0000000000,1431641728.0000000000,-1533417344.0000000000,,,
10.1289062500,0,-1969159552.0000000000,-328940480.0000000000,2104192384.0000000000,1984616064.0000000000,1979889024.0000000000,1657772416.0000000000,1338297984.0000000000,995211072.0000000000,-1635234944.0000000000,-1754269824.0000000000,-2089492352.0000000000,-877148608.0000000000,-1971505792.0000000000,1659355776.0000000000,122281792.0000000000,877173824.0000000000,,,
10.1328125000,0,4247108.0000000000,-107578040.0000000000,-1751187072.0000000000,658911296.0000000000,-881344448.0000000000,1550235264.0000000000,1880223872.0000000000,-1964658304.0000000000,125390152.0000000000,-544040640.0000000000,-1416959616.0000000000,-882440896.0000000000,130634312.0000000000,-1421685376.0000000000,773838912.0000000000,-326872768.0000000000,,,
10.1367187500,0,-1098542464.0000000000,-320569280.0000000000,-768047040.0000000000,-538797760.0000000000,-877161408.0000000000,1338821504.0000000000,-1001477056.0000000000,-548228800.0000000000,-1969411712.0000000000,-2093695872.0000000000,-1965165184.0000000000,-1319956352.0000000000,-209899200.0000000000,-2091591552.0000000000,232924736.0000000000,-1967273344.0000000000,,,
10.1406250000,0,-650008512.0000000000,129571912.0000000000,-328980928.0000000000,1004137792.0000000000,-2093690752.0000000000,565553472.0000000000,668366656.0000000000,-1096424064.0000000000,1656205696.0000000000,1893315712.0000000000,2106291584.0000000000,665197376.0000000000,-1629965696.0000000000,-549317568.0000000000,1763729536.0000000000,1764797824.0000000000,,,
10.1445312500,0,-480548288.0000000000,788481344.0000000000,1334606976.0000000000,654967616.0000000000,219287616.0000000000,-329464000.0000000000,-1542913152.0000000000,337314624.0000000000,344663104.0000000000,1765340544.0000000000,-1201352576.0000000000,119638600.0000000000,1329356416.0000000000,-1970732672.0000000000,-976344768.0000000000,-1865510272.0000000000,,,
10.1484375000,0,-2096304512.0000000000,-207756992.0000000000,-101778872.0000000000,-1745906304.0000000000,661577024.0000000000,-2095800192.0000000000,-1873389440.0000000000,1990390144.0000000000,350482752.0000000000,560835392.0000000000,-100745912.0000000000,-765425600.0000000000,2097902464.0000000000,656813376.0000000000,885551936.0000000000,-1760618112.0000000000,,,
10.1523437500,0,1223943296.0000000000,-1639406976.0000000000,2108413312.0000000000,-326330560.0000000000,-1655135872.0000000000,-1966760064.0000000000,1766391424.0000000000,1657796736.0000000000,1430848128.0000000000,117506632.0000000000,3182149.0000000000,-755433920.0000000000,1648878976.0000000000,-645298112.0000000000,-2085816192.0000000000,1003591232.0000000000,,,
10.1562500000,0,448049984.0000000000,-1542380672.0000000000,-759657920.0000000000,890777152.0000000000,1883887232.0000000000,-978395840.0000000000,-339440576.0000000000,-1195080576.0000000000,1646784896.0000000000,777454144.0000000000,-202560960.0000000000,450153024.0000000000,752844352.0000000000,1547569536.0000000000,-2087440000.0000000000,1003553344.0000000000,,,
10.1601562500,0,-652643520.0000000000,1436388736.0000000000,-1539185024.0000000000,-1440028032.0000000000,-423897792.0000000000,-1423288704.0000000000,2108386944.0000000000,558738752.0000000000,778032192.0000000000,-1646784640.0000000000,-1197729664.0000000000,-1091222912.0000000000,225609024.0000000000,-1747483264.0000000000,231388224.0000000000,666809664.0000000000,,,
10.1640625000,0,218243136.0000000000,-984685760.0000000000,-1193502336.0000000000,-1744836224.0000000000,-1971489152.0000000000,778011712.0000000000,449090624.0000000000,-107034552.0000000000,350981952.0000000000,-762313408.0000000000,-645291712.0000000000,1217128576.0000000000,-1531876992.0000000000,892381760.0000000000,995221312.0000000000,878189376.0000000000,,,
10.1679687500,0,570238784.0000000000,-1216559232.0000000000,352009024.0000000000,554545472.0000000000,-208814272.0000000000,-2095822720.0000000000,-203060672.0000000000,1767917696.0000000000,-1415929216.0000000000,-326886848.0000000000,-1200322176.0000000000,-1313083264.0000000000,8963909.0000000000,3197509.0000000000,-537774528.0000000000,-330513600.0000000000,,,
10.1718750000,0,232979264.0000000000,449066816.0000000000,2097927552.0000000000,-1757965184.0000000000,-213003712.0000000000,-1418050944.0000000000,1214493056.0000000000,-986257600.0000000000,666304064.0000000000,-1537629824.0000000000,2098948224.0000000000,1435836288.0000000000,567092544.0000000000,1554946944.0000000000,-107607488.0000000000,-421277632.0000000000,,,
10.1757812500,0,1122141824.0000000000,556619584.0000000000,1222893696.0000000000,224574784.0000000000,1764774016.0000000000,-1538658944.0000000000,1440041088.0000000000,555571264.0000000000,-1098006144.0000000000,872950336.0000000000,122258752.0000000000,1981954176.0000000000,232929856.0000000000,-1659356800.0000000000,337336384.0000000000,229285184.0000000000,,,
10.1796875000,0,885562944.0000000000,-1970468992.0000000000,775395392.0000000000,-767542208.0000000000,1653603456.0000000000,-650552000.0000000000,-1204017024.0000000000,-1634674816.0000000000,997823552.0000000000,-1528187264.0000000000,1549198464.0000000000,341559872.0000000000,1214462848.0000000000,-1093276544.0000000000,781172032.0000000000,1551821184.0000000000,,,
10.1835937500,0,-214062272.0000000000,-205702080.0000000000,231902784.0000000000,-205668032.0000000000,-767500480.0000000000,1119494016.0000000000,-1974607744.0000000000,-202545600.0000000000,-1630494336.0000000000,1880689024.0000000000,1548354176.0000000000,2106833792.0000000000,-2087403392.0000000000,-1092779904.0000000000,1545524864.0000000000,1551816064.0000000000,,,
10.1875000000,0,-1646769280.0000000000,1427504256.0000000000,1107958656.0000000000,1119026304.0000000000,1220780416.0000000000,-550834880.0000000000,128580680.0000000000,-2087427200.0000000000,-1530803584.0000000000,347839552.0000000000,-435952832.0000000000,670995264.0000000000,1326221184.0000000000,2103678592.0000000000,1891741312.0000000000,231901504.0000000000,,,
10.1914062500,0,1430641536.0000000000,-877199296.0000000000,-979482048.0000000000,775917632.0000000000,-326842560.0000000000,1655147136.0000000000,1107982976.0000000000,-1102715264.0000000000,562891584.0000000000,121200712.0000000000,-1754297984.0000000000,1325696384.0000000000,1990914944.0000000000,120130632.0000000000,-646341312.0000000000,349918784.0000000000,,,
10.1953125000,0,-1543407232.0000000000,-1206082176.0000000000,-115973560.0000000000,565012544.0000000000,-1283662976.0000000000,-207782080.0000000000,-977399488.0000000000,-545103808.0000000000,-1314158464.0000000000,666807104.0000000000,1771078784.0000000000,897116480.0000000000,-1425382784.0000000000,-103393728.0000000000,-1421170816.0000000000,-649501120.0000000000,,,
10.1992187500,0,-1746959744.0000000000,1326221184.0000000000,-650002112.0000000000,-1752196224.0000000000,-649463232.0000000000,129608520.0000000000,445963584.0000000000,-438595008.0000000000,449073216.0000000000,780127552.0000000000,-974223040.0000000000,-1758472064.0000000000,-2091596672.0000000000,-1205337984.0000000000,1887019392.0000000000,-434400192.0000000000,,,
10.2031250000,0,-1754312832.0000000000,-1750079104.0000000000,1324144768.0000000000,-639515072.0000000000,133809480.0000000000,1887565952.0000000000,-759660480.0000000000,-758091968.0000000000,-982607040.0000000000,-429187520.0000000000,10525508.0000000000,223512384.0000000000,442767936.0000000000,220396864.0000000000,-1315757952.0000000000,786400832.0000000000,,,
10.2070312500,0,442780736.0000000000,-757043648.0000000000,993116992.0000000000,-1200851584.0000000000,900203072.0000000000,-210947520.0000000000,-1750088064.0000000000,442778176.0000000000,1339336064.0000000000,-1874948992.0000000000,-978395840.0000000000,-1528696704.0000000000,561856064.0000000000,-1200855424.0000000000,-546153408.0000000000,1984595584.0000000000,,,
10.2109375000,0,1430602368.0000000000,-1420162944.0000000000,2107353472.0000000000,1551767936.0000000000,-1965204352.0000000000,-984733888.0000000000,565028672.0000000000,1579667072.0000000000,1332018304.0000000000,-334710720.0000000000,787468352.0000000000,-2095801472.0000000000,1766879616.0000000000,-204609472.0000000000,1762702464.0000000000,223525184.0000000000,,,
10.2148437500,0,561850944.0000000000,-209903040.0000000000,1336731264.0000000000,-982643648.0000000000,559770944.0000000000,232954944.0000000000,-1198741376.0000000000,-1309414784.0000000000,1002522944.0000000000,-877198016.0000000000,1887558272.0000000000,-429130432.0000000000,-1424358784.0000000000,337327424.0000000000,-1628914816.0000000000,1432711808.0000000000,,,
10.2187500000,0,-116470712.0000000000,1440588416.0000000000,788508992.0000000000,1002520384.0000000000,-2088454272.0000000000,1434789248.0000000000,1539204480.0000000000,-1206608256.0000000000,1878631296.0000000000,-1967291264.0000000000,11072069.0000000000,-331025600.0000000000,-1206107264.0000000000,-1867098240.0000000000,1771081344.0000000000,1116923264.0000000000,,,
10.2226562500,0,-878726848.0000000000,1987220864.0000000000,-110189752.0000000000,-976290240.0000000000,-2084241792.0000000000,231921984.0000000000,-107569592.0000000000,567660352.0000000000,-638980032.0000000000,-644219072.0000000000,1437950848.0000000000,-765927360.0000000000,-1538195072.0000000000,-981018560.0000000000,1892282752.0000000000,1548142464.0000000000,,,
10.2265625000,0,-214097600.0000000000,-653662912.0000000000,-1324119424.0000000000,-1091234432.0000000000,-856690112.0000000000,-646843072.0000000000,1652029056.0000000000,1879700352.0000000000,1980416384.0000000000,1115355264.0000000000,-1632059776.0000000000,1215034496.0000000000,-105476792.0000000000,-2087416192.0000000000,-1973613952.0000000000,-1642559616.0000000000,,,
10.2304687500,0,1653062016.0000000000,1546553984.0000000000,-1965206912.0000000000,563964224.0000000000,1991386496.0000000000,1212402816.0000000000,1983048064.0000000000,220352576.0000000000,1765824896.0000000000,343113792.0000000000,-331062208.0000000000,1339849856.0000000000,-1412786816.0000000000,-213022912.0000000000,1122663296.0000000000,657889344.0000000000,,,
10.2343750000,0,570293312.0000000000,-767539648.0000000000,1889647232.0000000000,-212999872.0000000000,654748224.0000000000,233473344.0000000000,-1543411072.0000000000,560324672.0000000000,-641135040.0000000000,-1865487232.0000000000,1545526144.0000000000,-333162688.0000000000,-765410240.0000000000,-1207650176.0000000000,451162176.0000000000,-1968847744.0000000000,,,
10.2382812500,0,340521792.0000000000,1994579584.0000000000,-1192953216.0000000000,-2089512832.0000000000,-1423250816.0000000000,1544467584.0000000000,-1410673536.0000000000,1993533824.0000000000,773786944.0000000000,1213986176.0000000000,-1528198784.0000000000,779065152.0000000000,1439532416.0000000000,-1539717504.0000000000,1763724416.0000000000,-643200192.0000000000,,,
10.2421875000,0,664719424.0000000000,2098442112.0000000000,-1864463232.0000000000,2110194304.0000000000,-1760589184.0000000000,1992163456.0000000000,654707776.0000000000,-553487808.0000000000,-109131192.0000000000,-1105879424.0000000000,-1749071232.0000000000,1981945216.0000000000,2104202112.0000000000,-539844800.0000000000,-1419105664.0000000000,-207763392.0000000000,,,
10.2460937500,0,-552422080.0000000000,877198144.0000000000,-552928960.0000000000,556651072.0000000000,123843400.0000000000,1994534016.0000000000,-1634190464.0000000000,-1975693952.0000000000,-541458368.0000000000,1545479296.0000000000,-1641483136.0000000000,125412680.0000000000,782729792.0000000000,2104183424.0000000000,-881363136.0000000000,337315904.0000000000,,,
10.2500000000,0,103354688.0000000000,1647778688.0000000000,-2083197312.0000000000,1216590976.0000000000,1435341696.0000000000,-209896640.0000000000,-1421678976.0000000000,-1759313792.0000000000,665775424.0000000000,659991104.0000000000,-1875479680.0000000000,1989858944.0000000000,1644688256.0000000000,-877173696.0000000000,-1416974976.0000000000,-1967288704.0000000000,,,
10.2539062500,0,890789952.0000000000,-1204018304.0000000000,-544058048.0000000000,7907909.0000000000,-986831808.0000000000,1426436736.0000000000,1005676864.0000000000,-542448320.0000000000,-882440896.0000000000,782236992.0000000000,567083584.0000000000,224051264.0000000000,881354816.0000000000,1217127296.0000000000,-1867581312.0000000000,-214088640.0000000000,,,
10.2578125000,0,1002028352.0000000000,998341184.0000000000,1212375168.0000000000,-654194112.0000000000,-1745914752.0000000000,-539821760.0000000000,-1414359936.0000000000,1993000064.0000000000,-1978825344.0000000000,-884527296.0000000000,-1864760960.0000000000,-433335232.0000000000,-2082686592.0000000000,1777901184.0000000000,-762265280.0000000000,-984724928.0000000000,,,
10.2617187500,0,1550745984.0000000000,1219725696.0000000000,-978412480.0000000000,-1099041664.0000000000,-51133.0000000000,1647814016.0000000000,-1747455104.0000000000,558694464.0000000000,-1977746304.0000000000,-424418752.0000000000,-1965196672.0000000000,-1531888512.0000000000,1887555712.0000000000,-423389632.0000000000,1551794304.0000000000,905478720.0000000000,,,
10.2656250000,0,-1627871616.0000000000,-428614592.0000000000,-331035840.0000000000,-1422214016.0000000000,-1878620032.0000000000,-208277952.0000000000,228732736.0000000000,1005676864.0000000000,-426007232.0000000000,1987769984.0000000000,132766272.0000000000,-639008192.0000000000,-1534468224.0000000000,1762702464.0000000000,-2085301632.0000000000,339445312.0000000000,,,
10.2695312500,0,989954112.0000000000,-113864632.0000000000,-1420103296.0000000000,-979974080.0000000000,-1203502464.0000000000,-1529217664.0000000000,1895418752.0000000000,-1092269952.0000000000,-2081635712.0000000000,-855641792.0000000000,1117415296.0000000000,1878610048.0000000000,1556010624.0000000000,1991421824.0000000000,-206715072.0000000000,-1425873536.0000000000,,,
10.2734375000,0,772788032.0000000000,231905344.0000000000,781691712.0000000000,1881473664.0000000000,-552411840.0000000000,1553386624.0000000000,-639511232.0000000000,-1976205184.0000000000,-549280960.0000000000,-1541810304.0000000000,-419722432.0000000000,1994062464.0000000000,6849349.0000000000,2102077824.0000000000,-104950712.0000000000,-428127680.0000000000,,,
10.2773437500,0,1334586496.0000000000,-1324124032.0000000000,-650011072.0000000000,-540911808.0000000000,342600512.0000000000,-1104868992.0000000000,-1191920256.0000000000,1646769536.0000000000,1894350464.0000000000,1441076608.0000000000,-759168448.0000000000,1994063744.0000000000,1544433536.0000000000,-433345472.0000000000,-1394238720.0000000000,-654205632.0000000000,,,
10.2812500000,0,1879659904.0000000000,-335267008.0000000000,1441123456.0000000000,-761728960.0000000000,1979890304.0000000000,-1540816512.0000000000,-1318336384.0000000000,-980493760.0000000000,1645213056.0000000000,-1971478144.0000000000,-551387328.0000000000,439136064.0000000000,124349512.0000000000,-1309462912.0000000000,-1873880192.0000000000,1650962816.0000000000,,,
10.2851562500,0,662105664.0000000000,1111665024.0000000000,903926080.0000000000,-1414857856.0000000000,-858790592.0000000000,1982001024.0000000000,990481472.0000000000,-204089792.0000000000,-1632066176.0000000000,-1411211136.0000000000,662082624.0000000000,-1539204224.0000000000,232975424.0000000000,-540895680.0000000000,1654118016.0000000000,-11966.0000000000,,,
10.2890625000,0,-1755869824.0000000000,2105250432.0000000000,881390144.0000000000,-547183040.0000000000,-1107230592.0000000000,555607872.0000000000,-886609856.0000000000,1332492416.0000000000,1111156864.0000000000,-2089520000.0000000000,1327291264.0000000000,1435846528.0000000000,-881381056.0000000000,1122694784.0000000000,1556536704.0000000000,997310272.0000000000,,,
10.2929687500,0,-427058112.0000000000,449102144.0000000000,-2086370432.0000000000,-545593280.0000000000,1771630464.0000000000,1427476096.0000000000,664155456.0000000000,343118912.0000000000,1220760448.0000000000,1550772864.0000000000,995199552.0000000000,-771165120.0000000000,-1758993024.0000000000,1892798592.0000000000,131683912.0000000000,231918144.0000000000,,,
10.2968750000,0,-1536067712.0000000000,1658281088.0000000000,-756497600.0000000000,558699584.0000000000,-1758993024.0000000000,1645685888.0000000000,-638471872.0000000000,-328968128.0000000000,2104726912.0000000000,-1771106688.0000000000,-1325186432.0000000000,-1319401344.0000000000,558698304.0000000000,-1755842944.0000000000,1213979776.0000000000,-762258880.0000000000,,,
10.3007812500,0,-543517120.0000000000,-108090552.0000000000,448065344.0000000000,664185664.0000000000,129592392.0000000000,902312512.0000000000,904435520.0000000000,231913024.0000000000,775405632.0000000000,665248064.0000000000,451200064.0000000000,-1535032192.0000000000,-646360000.0000000000,12612420.0000000000,-1878634880.0000000000,567125312.0000000000,,,
10.3046875000,0,1337751936.0000000000,342075712.0000000000,-1206073216.0000000000,-101304760.0000000000,-977863360.0000000000,-976330688.0000000000,-1970470272.0000000000,893450560.0000000000,1335136384.0000000000,-984697280.0000000000,-102336440.0000000000,-104457400.0000000000,-1309451392.0000000000,446982976.0000000000,-1871263872.0000000000,1776340864.0000000000,,,
10.3085937500,0,-1641545344.0000000000,-1106926464.0000000000,887625536.0000000000,107574848.0000000000,-1964128384.0000000000,890829120.0000000000,126441032.0000000000,-642165440.0000000000,-1756898944.0000000000,2109464192.0000000000,439638336.0000000000,1646770816.0000000000,-1541327232.0000000000,444906304.0000000000,-1098563712.0000000000,-326866368.0000000000,,,
