Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference.1,Label,Mode of Stimulus,Stage
5.34375,0,2702.3076171875,6988.0771484375,4214.4873046875,7680.8974609375,997.3076782227,1297.0512695313,1040.5128173828,1896.794921875,6865.6411132813,4321.0258789063,8099.2309570313,4375.384765625,3075.5129394531,5071.1538085938,8009.2309570313,5963.8461914063,Lamp,audio,start_slide
5.3515625,0,4550.0,4331.794921875,7727.9487304688,4292.1796875,6352.3076171875,7968.7177734375,83.4615325928,877.4359130859,5254.8715820313,4178.4614257813,6747.4360351563,5221.41015625,7893.205078125,257.0512695313,7304.1025390625,8207.1796875,Lamp,audio,start_slide
5.359375,0,4869.615234375,6126.6665039063,334.4871826172,1611.5384521484,5734.1025390625,3724.7436523438,1787.8205566406,7755.6411132813,6257.6923828125,6504.7436523438,758.717956543,1103.4615478516,1947.3077392578,3235.5129394531,3403.8461914063,881.0256347656,Lamp,audio,start_slide
5.3671875,0,7204.4873046875,41.282043457,5913.9741210938,6020.6411132813,3802.0512695313,8213.7177734375,4861.9228515625,7412.8203125,1007.6923217773,1913.9743652344,7208.0771484375,4505.384765625,640.1281738281,3491.6667480469,6036.6665039063,2407.6923828125,Lamp,audio,start_slide
5.375,0,1459.2307128906,3386.2819824219,6073.58984375,8093.974609375,942.4359130859,8144.7436523438,405.1282043457,8306.025390625,1270.7691650391,934.2307739258,3759.3588867188,2378.58984375,1904.4871826172,2205.8974609375,4049.1025390625,7717.6923828125,Lamp,audio,start_slide
5.3828125,0,3778.9743652344,3640.1281738281,8300.640625,3634.6154785156,4500.0,4020.0,5206.2822265625,5154.2309570313,6757.0512695313,5207.1796875,1658.205078125,312.5640869141,1393.8461914063,7139.1025390625,6557.9487304688,6789.7436523438,Lamp,audio,start_slide
5.390625,0,3856.41015625,4270.8974609375,4585.2563476563,4662.0512695313,8394.615234375,627.0512695313,3798.0769042969,8088.8461914063,4086.41015625,2875.3845214844,6504.2309570313,7183.3334960938,3405.3845214844,4145.0,3255.8974609375,6735.1284179688,Lamp,audio,start_slide
5.3984375,0,3765.7692871094,4544.3588867188,4646.0258789063,6260.7690429688,416.5384521484,6451.1538085938,7636.9228515625,2311.5385742188,5248.0771484375,2488.9743652344,5261.6665039063,5031.6665039063,640.0,7582.3076171875,4600.0,5222.3076171875,Lamp,audio,start_slide
5.40625,0,4803.4614257813,8179.2309570313,5630.1284179688,3530.3845214844,6948.3334960938,636.6666870117,7309.615234375,7812.8203125,7728.8461914063,6870.6411132813,8016.41015625,1172.5640869141,7060.5126953125,7238.0771484375,4961.9228515625,1982.3077392578,Lamp,audio,start_slide
5.4140625,0,72.6922988892,2896.9230957031,6282.9487304688,1105.2563476563,6703.8461914063,7013.205078125,5160.384765625,7182.4360351563,522.8204956055,6007.8203125,3872.5642089844,4699.615234375,3967.5642089844,6892.3076171875,5419.4873046875,7265.6411132813,Lamp,audio,start_slide
5.421875,0,6441.41015625,7392.8203125,4026.2819824219,8379.615234375,1405.5128173828,121.6666564941,6773.0771484375,1661.0256347656,2112.1794433594,7682.0512695313,3055.3845214844,2465.0,3159.1025390625,3995.5129394531,7548.0771484375,4916.5385742188,Lamp,audio,start_slide
5.4296875,0,2579.4870605469,2164.8718261719,7620.1284179688,3731.2819824219,4806.6665039063,5701.6665039063,3218.4614257813,8096.5385742188,7106.1538085938,4413.9741210938,1812.6922607422,8010.6411132813,4469.2309570313,6032.6923828125,2457.8205566406,2477.1794433594,Lamp,audio,start_slide
5.4375,0,5407.9487304688,6320.8974609375,5721.41015625,1803.205078125,5720.5126953125,6886.9228515625,6627.1796875,1514.8718261719,1191.0256347656,2052.3076171875,937.0512695313,7121.794921875,2991.41015625,6300.6411132813,2088.8461914063,5109.7436523438,Lamp,audio,start_slide
5.4453125,0,4770.1284179688,529.4871826172,5706.0258789063,1961.794921875,3541.794921875,6447.4360351563,4640.1284179688,2119.6154785156,1813.205078125,5219.8715820313,3590.7692871094,3756.9230957031,2371.6667480469,30.6410160065,73.0769119263,3592.1794433594,Lamp,audio,start_slide
5.453125,0,5457.8203125,8336.9228515625,6236.9228515625,83.9743499756,4870.5126953125,4683.58984375,5292.6923828125,1884.2307128906,5985.1284179688,354.8717956543,349.3589782715,2503.58984375,121.6666564941,4087.1794433594,7349.7436523438,4201.794921875,Lamp,audio,start_slide
5.4609375,0,1767.8205566406,433.3333129883,7734.4873046875,3218.9743652344,2280.7692871094,7050.384765625,3132.9487304688,967.3076782227,7821.9228515625,1215.2563476563,1495.6409912109,3854.3588867188,5229.3588867188,3352.3076171875,1049.7435302734,2724.4870605469,Lamp,audio,start_slide
5.46875,0,4871.794921875,3272.9487304688,8244.359375,5842.8203125,8064.2309570313,3313.8461914063,1214.1025390625,6028.58984375,7303.58984375,8049.1025390625,2078.7180175781,5158.8461914063,954.6153564453,1531.5384521484,2875.5129394531,781.5384521484,Lamp,audio,start_slide
5.4765625,0,6618.4614257813,2997.6923828125,2267.3076171875,3289.2307128906,5676.6665039063,1361.2821044922,6921.9228515625,6369.7436523438,2118.7180175781,8240.2568359375,6247.9487304688,4687.5639648438,8286.794921875,4561.794921875,411.5384521484,5167.0512695313,Lamp,audio,start_slide
5.484375,0,2084.6154785156,799.1025390625,7488.205078125,169.6153717041,4386.41015625,5125.5126953125,4954.2309570313,3071.1538085938,7618.0771484375,2129.3588867188,4628.7177734375,6813.0771484375,6113.205078125,6778.8461914063,1311.0256347656,8058.4614257813,Lamp,audio,start_slide
5.4921875,0,3965.6411132813,950.1281738281,1633.3333740234,5285.5126953125,7585.5126953125,2447.9487304688,8158.7177734375,226.6666564941,6146.2822265625,5295.1284179688,7448.3334960938,113.4615325928,5938.205078125,4916.1538085938,797.0512695313,7400.8974609375,Lamp,audio,start_slide
5.5,0,915.2564086914,3800.0,3593.58984375,3046.5385742188,2516.1538085938,849.1025390625,7225.0,695.1281738281,8110.5126953125,3588.8461914063,724.2307739258,723.4615478516,8397.0517578125,7633.7177734375,5704.2309570313,8293.974609375,Lamp,audio,start_slide
5.5078125,0,8045.6411132813,5313.58984375,7025.7690429688,5592.1796875,3863.58984375,7281.41015625,7295.2563476563,5518.7177734375,6483.9741210938,7216.9228515625,202.179473877,6732.3076171875,1665.6409912109,385.3846130371,3995.1281738281,3520.7692871094,Lamp,audio,start_slide
5.515625,0,4314.615234375,5483.58984375,6202.1796875,6149.3588867188,6131.794921875,7054.4873046875,182.3076782227,6015.0,3502.8205566406,5976.41015625,1026.1538085938,6786.2822265625,6239.615234375,1275.0,1059.6153564453,4164.7436523438,Lamp,audio,start_slide
5.5234375,0,5210.1284179688,7427.8203125,3584.7436523438,3526.2819824219,3681.2819824219,1797.8205566406,3024.4870605469,4440.7690429688,3645.1281738281,1650.2563476563,7927.3076171875,3075.2563476563,6525.7690429688,6091.794921875,3946.2819824219,5272.3076171875,Lamp,audio,start_slide
5.53125,0,5667.0512695313,6124.1025390625,5434.1025390625,6691.794921875,7753.4614257813,4516.6665039063,6866.41015625,8041.9228515625,7312.1796875,3063.7180175781,245.2564086914,1493.8461914063,3155.1281738281,5370.2563476563,3110.8974609375,77.3076858521,Lamp,audio,start_slide
5.5390625,0,4831.6665039063,1010.2564086914,2326.6667480469,6663.3334960938,3391.0256347656,5498.0771484375,411.9230651855,4374.1025390625,6693.3334960938,7922.6923828125,4831.6665039063,6996.2822265625,5676.0258789063,7988.7177734375,4671.41015625,615.7692260742,Lamp,audio,start_slide
5.546875,0,5393.9741210938,6340.8974609375,4949.615234375,3537.1794433594,7271.6665039063,3744.2307128906,7784.7436523438,3581.2819824219,4973.0771484375,792.9487304688,5374.3588867188,6051.9228515625,6684.8715820313,2711.6667480469,1240.7691650391,3319.2307128906,Lamp,audio,start_slide
5.5546875,0,5070.6411132813,5062.4360351563,5330.6411132813,7198.58984375,7300.5126953125,5653.58984375,6984.2309570313,448.5897216797,5281.2822265625,1476.6666259766,7332.8203125,3458.9743652344,6965.1284179688,7177.4360351563,5673.4614257813,2523.8461914063,Lamp,audio,start_slide
5.5625,0,8277.9482421875,6603.58984375,5900.7690429688,7376.1538085938,4852.8203125,1486.2821044922,6152.9487304688,3851.41015625,2017.4359130859,546.4102783203,510.0,6669.615234375,4270.1284179688,2670.8974609375,8193.845703125,1165.0,Lamp,audio,start_slide
5.5703125,0,6897.5639648438,8093.58984375,5494.4873046875,2127.5642089844,7541.6665039063,8257.0517578125,3981.2819824219,2317.6923828125,48.8461456299,7608.8461914063,2747.1794433594,3215.8974609375,958.717956543,5283.8461914063,3924.7436523438,2924.4870605469,Lamp,audio,start_slide
5.578125,0,5529.8715820313,3430.8974609375,4628.7177734375,3881.9230957031,6966.9228515625,2114.2307128906,342.0512695313,5521.794921875,489.2307739258,6170.8974609375,6243.8461914063,8321.6669921875,1754.4871826172,3540.8974609375,7450.1284179688,864.6153564453,Lamp,audio,start_slide
5.5859375,0,5687.5639648438,811.6666870117,758.717956543,5870.7690429688,4805.8974609375,4550.7690429688,3704.1025390625,7281.1538085938,4502.0512695313,1230.7691650391,2197.4357910156,5404.7436523438,8083.0771484375,4321.6665039063,7573.0771484375,4694.615234375,Lamp,audio,start_slide
5.59375,0,5357.5639648438,7582.0512695313,3138.0769042969,993.717956543,6997.1796875,2770.8974609375,941.9230957031,3141.9230957031,18.8461456299,1336.6666259766,3761.0256347656,8085.0,3766.6667480469,3724.3588867188,7068.8461914063,6119.3588867188,Lamp,audio,start_slide
5.6015625,0,4581.794921875,4388.0771484375,6904.7436523438,3181.1538085938,4862.4360351563,246.7948608398,97.3076858521,2783.3332519531,7242.0512695313,7044.7436523438,3595.2563476563,705.7692260742,6784.8715820313,6037.1796875,8084.7436523438,239.9999847412,Lamp,audio,start_slide
5.609375,0,5741.5385742188,348.7179260254,3910.0,4129.3588867188,2840.1281738281,6913.4614257813,6188.7177734375,3996.6667480469,2206.9230957031,4410.0,6127.9487304688,2481.1538085938,5462.0512695313,5289.8715820313,5657.4360351563,209.230758667,Lamp,audio,start_slide
5.6171875,0,4840.0,609.8717651367,3173.9743652344,5960.2563476563,2642.6923828125,3204.7436523438,7409.1025390625,7355.8974609375,1575.1281738281,362.9486999512,2661.794921875,1256.0256347656,2663.7180175781,6671.1538085938,865.0,3033.8461914063,Lamp,audio,start_slide
5.625,0,5663.9741210938,6944.7436523438,7331.6665039063,3497.4357910156,4853.58984375,1919.2307128906,2042.4359130859,6296.0258789063,3805.7692871094,7957.5639648438,5659.1025390625,6488.4614257813,5500.1284179688,1313.0769042969,2470.5126953125,5012.9487304688,Lamp,audio,start_slide
5.6328125,0,7263.8461914063,511.9230651855,1643.8461914063,3616.6667480469,5149.4873046875,5787.1796875,8321.2822265625,605.6409912109,4695.1284179688,6455.384765625,7477.1796875,3080.6411132813,573.717956543,2735.2563476563,2089.2307128906,2460.6411132813,Lamp,audio,start_slide
5.640625,0,7052.1796875,6111.0258789063,1407.9487304688,4132.4360351563,898.2051391602,5244.1025390625,5456.5385742188,951.5384521484,2605.3845214844,6291.41015625,6652.8203125,487.8204956055,3860.5129394531,7119.3588867188,6912.9487304688,1654.8718261719,Lamp,audio,start_slide
5.6484375,0,4288.8461914063,429.6153869629,7185.6411132813,4774.3588867188,8122.3076171875,3844.3588867188,3504.2307128906,7861.0258789063,1017.0512695313,4424.2309570313,4306.0258789063,7318.974609375,2237.5642089844,5956.9228515625,5525.1284179688,3207.5642089844,Lamp,audio,start_slide
5.65625,0,6136.9228515625,1258.9743652344,291.6666564941,7082.9487304688,1106.794921875,4860.0,1843.8461914063,299.8717956543,5221.1538085938,598.8461303711,5747.3076171875,5266.2822265625,763.3333129883,218.4615325928,4383.0771484375,6845.2563476563,Lamp,audio,start_slide
5.6640625,0,4796.2822265625,363.9743652344,5748.3334960938,3880.1281738281,96.6666564941,7830.7690429688,646.4102783203,4368.8461914063,4369.615234375,1049.7435302734,5419.8715820313,5038.9741210938,75.7692184448,706.9230957031,6517.4360351563,1404.3590087891,Lamp,audio,start_slide
5.671875,0,4865.7690429688,2854.8718261719,2142.5642089844,5187.1796875,3750.6411132813,7717.9487304688,1090.3846435547,2881.5385742188,958.8461303711,4972.4360351563,2625.1281738281,211.5384521484,3366.6667480469,8272.564453125,7422.5639648438,1832.3077392578,Lamp,audio,start_slide
5.6796875,0,35.1281967163,1768.8461914063,4189.4873046875,7213.205078125,7870.8974609375,1842.5640869141,1841.9230957031,8328.0771484375,7023.9741210938,4456.0258789063,5994.4873046875,3141.41015625,3642.0512695313,6935.5126953125,3445.7692871094,4789.1025390625,Lamp,audio,start_slide
5.6875,0,3396.0256347656,6661.1538085938,3846.9230957031,5682.9487304688,8167.6923828125,3492.6923828125,942.5640869141,5567.8203125,4506.5385742188,2935.7692871094,499.3589782715,3436.6667480469,3109.3588867188,2786.6667480469,1407.5640869141,6882.4360351563,Lamp,audio,start_slide
5.6953125,0,883.717956543,2860.6411132813,6023.205078125,611.1538085938,6991.41015625,1681.4102783203,2467.8205566406,7897.1796875,7487.1796875,6294.7436523438,2517.9487304688,6430.5126953125,2536.2819824219,2364.8718261719,4862.9487304688,3907.3076171875,Lamp,audio,start_slide
5.703125,0,3679.1025390625,2957.8205566406,6501.794921875,719.1025390625,3249.4870605469,3261.9230957031,7192.6923828125,80.256401062,6674.2309570313,2236.9230957031,389.4871826172,2667.3076171875,6713.3334960938,7054.7436523438,6239.8715820313,5782.8203125,Lamp,audio,start_slide
5.7109375,0,3149.8718261719,4217.3076171875,6692.6923828125,1646.794921875,3792.4357910156,4570.0,904.1025390625,3645.1281738281,6240.8974609375,7416.9228515625,1715.3846435547,1478.9743652344,4301.2822265625,8134.615234375,1223.0769042969,961.4102783203,Lamp,audio,start_slide
5.71875,0,4042.3076171875,4652.4360351563,4691.5385742188,5845.384765625,2046.0256347656,493.7179260254,1571.5384521484,3100.3845214844,8032.8203125,6229.615234375,732.3076782227,5909.3588867188,2164.7436523438,7001.6665039063,4453.58984375,7422.8203125,Lamp,audio,start_slide
5.7265625,0,2984.6154785156,3258.205078125,4191.0258789063,7444.8715820313,7331.41015625,8182.9487304688,2733.58984375,2410.3845214844,2827.1794433594,3641.1538085938,3265.7692871094,2437.0512695313,3511.41015625,7476.2822265625,1147.1794433594,5067.8203125,Lamp,audio,start_slide
5.734375,0,2422.1794433594,7909.8715820313,5032.1796875,3215.7692871094,6547.5639648438,4984.8715820313,3470.8974609375,4358.9741210938,1597.8205566406,1196.1538085938,4233.4614257813,7398.974609375,4429.8715820313,1200.7691650391,7547.3076171875,5667.1796875,Lamp,audio,start_slide
5.7421875,0,3441.1538085938,6509.7436523438,7967.0512695313,8027.5639648438,5597.6923828125,449.6153869629,109.1025543213,601.7948608398,5875.6411132813,2733.7180175781,1322.8205566406,6020.0,5116.6665039063,7062.5639648438,1373.0769042969,575.7692260742,Lamp,audio,start_slide
